lamp_opening,timestamp,thermal_opening,blackout_opening,co2_Air,rh_Air,T_Air,par,humidity_deficit,lee_vent,wind_vent,net_radiation__ridder,T_Canopy__ridder,transpiration__ridder,rh_Air__sigrow,T_Air__sigrow,par__sigrow,stomata_conductivity__sigrow
,2022-05-02 13:15:00,79.8,0.2,589.0,40.2,26.3,604.0,14.79,99.8,100.0,,,,40.6,27.1,525.0,0.0
,2022-05-02 13:30:00,79.8,0.2,634.0,41.1,25.9,142.0,14.24,99.8,100.0,,,,36.4,28.42,144.0,0.0
,2022-05-02 13:45:00,79.8,0.2,649.0,45.4,26.3,640.0,13.5,99.8,100.0,,,,42.2,27.27,481.0,0.0
,2022-05-02 14:00:00,79.8,0.2,622.0,39.6,27.8,657.0,16.23,99.8,100.0,,,,42.2,28.38,464.0,0.0
,2022-05-02 14:15:00,79.8,0.2,617.0,38.2,28.2,699.0,16.98,99.8,100.0,8.9,25.5,7.5,35.6,29.25,368.0,0.0
,2022-05-02 14:30:00,79.8,0.2,507.0,36.0,27.3,648.0,16.73,99.8,94.0,8.1,25.1,7.4,34.0,29.34,259.0,0.0
,2022-05-02 14:45:00,79.8,0.2,419.0,39.7,27.2,282.0,15.68,82.7,76.5,,,,,,,
,2022-05-02 14:45:00,79.8,0.2,419.0,39.7,27.2,282.0,15.68,82.7,76.5,,,,,,,
,2022-05-02 15:00:00,79.8,0.2,397.0,42.9,26.3,581.0,14.12,82.7,82.1,7.0,26.9,8.4,40.0,27.52,380.0,0.0
,2022-05-02 15:15:00,79.8,0.2,394.0,37.1,27.0,585.0,16.17,82.1,82.7,8.1,27.3,8.7,33.3,28.65,378.0,0.0025
,2022-05-02 15:30:00,79.8,0.2,390.0,39.7,26.6,1037.0,15.17,79.6,74.0,,,,31.5,28.99,386.0,0.0
,2022-05-02 15:45:00,79.8,0.2,391.0,40.0,26.0,1038.0,14.59,79.6,74.0,6.5,25.3,7.2,33.7,28.12,617.0,0.0
,2022-05-02 16:00:00,79.8,0.2,388.0,37.6,26.7,450.0,15.78,78.4,78.4,7.0,25.5,7.2,34.8,27.91,507.0,0.0
,2022-05-02 16:15:00,79.8,0.2,386.0,39.6,25.8,471.0,14.53,78.4,72.7,,,,36.4,27.57,573.0,0.0
,2022-05-02 16:30:00,79.8,0.2,388.0,40.9,26.0,420.0,14.37,78.4,78.4,3.7,25.7,7.7,40.1,27.57,296.0,0.0
,2022-05-02 16:45:00,79.8,0.2,387.0,42.8,25.3,378.0,13.38,78.4,72.7,0.0,24.1,7.1,,,,
,2022-05-02 17:00:00,79.8,0.2,385.0,45.3,24.8,370.0,12.44,78.4,67.5,,,,40.1,26.49,236.0,0.0
,2022-05-02 17:15:00,79.8,0.2,387.0,45.3,24.4,345.0,12.16,65.2,40.4,0.4,25.0,7.5,41.2,26.15,214.0,0.0
,2022-05-02 17:30:00,77.0,0.2,387.0,44.9,24.1,291.0,12.04,64.6,40.4,-1.8,22.5,6.3,,,,
,2022-05-02 17:45:00,14.6,0.2,385.0,60.9,24.5,505.0,8.74,0.0,0.0,,,,,,,
,2022-05-02 18:00:00,0.1,0.2,387.0,62.5,25.4,310.0,8.82,5.2,7.9,118.3,24.7,36.0,61.6,26.06,165.0,0.0
,2022-05-02 18:15:00,0.1,0.2,391.0,66.2,25.1,183.0,7.81,12.1,5.9,106.8,24.6,35.2,58.3,26.06,173.0,0.0
,2022-05-02 18:30:00,0.1,0.2,385.0,55.1,22.0,163.0,8.7,19.1,11.0,,,,45.1,24.49,125.0,0.0
,2022-05-02 18:45:00,0.1,0.2,385.0,58.5,21.5,136.0,7.82,17.1,9.6,76.7,21.8,18.5,,,,
,2022-05-02 19:00:00,0.1,0.2,386.0,63.0,21.6,117.0,7.01,14.5,7.9,64.9,21.3,16.7,54.8,23.23,104.0,0.0
,2022-05-02 19:15:00,0.1,0.2,383.0,60.7,21.1,97.0,7.23,9.5,5.4,,,,52.7,23.35,80.0,0.0
,2022-05-02 19:30:00,0.1,0.2,385.0,59.5,20.7,85.0,7.28,14.4,8.5,21.9,19.7,13.7,53.2,22.83,68.0,0.0
,2022-05-02 19:45:00,0.1,0.2,383.0,63.3,20.8,71.0,6.64,12.7,6.6,13.5,19.4,12.0,,,,
,2022-05-02 20:00:00,0.1,0.2,386.0,65.5,19.8,52.0,5.88,0.0,0.0,,,,53.6,21.97,47.0,0.0
,2022-05-02 20:15:00,0.1,0.2,383.0,66.2,19.8,38.0,5.76,12.5,6.7,-7.4,18.7,6.9,55.9,21.07,32.0,0.0
,2022-05-02 20:30:00,0.1,0.2,387.0,65.2,18.6,28.0,5.53,26.8,15.3,-13.9,17.4,5.3,,,,
,2022-05-02 20:45:00,0.1,0.2,389.0,64.0,18.0,18.0,5.52,11.1,6.2,,,,55.1,19.51,14.0,0.0
,2022-05-02 21:00:00,0.1,0.2,388.0,62.5,17.2,8.0,5.48,30.4,16.9,-24.3,16.0,3.2,55.1,18.73,6.0,0.0
,2022-05-02 21:15:00,0.1,0.2,387.0,62.5,16.8,2.0,5.35,9.8,5.8,-20.0,15.3,3.0,56.0,17.99,0.0,0.0
,2022-05-02 21:30:00,0.1,0.2,391.0,62.6,16.3,0.0,5.18,14.3,8.2,,,,,,,
,2022-05-02 21:45:00,0.1,0.2,391.0,63.3,15.8,1.0,4.93,15.9,8.9,-18.6,14.8,2.9,,,,
,2022-05-02 22:00:00,0.1,0.2,392.0,64.8,15.6,0.0,4.67,14.0,7.5,-21.2,14.2,2.7,59.3,16.38,0.0,0.0
,2022-05-02 22:15:00,89.8,90.0,395.0,64.0,15.9,0.0,4.87,21.3,12.2,,,,59.3,15.99,0.0,0.005
,2022-05-02 22:30:00,89.8,90.0,398.0,65.9,16.1,0.0,4.67,41.5,22.4,-7.9,15.3,3.2,,,,
,2022-05-02 22:45:00,89.8,90.0,397.0,66.3,16.2,0.0,4.64,50.7,27.7,-7.9,15.4,3.2,65.1,15.87,0.0,0.0075
,2022-05-02 23:00:00,89.8,90.0,398.0,67.2,16.1,0.0,4.49,62.8,32.9,,,,64.7,15.87,0.0,0.005
,2022-05-02 23:15:00,89.8,90.0,397.0,67.8,16.0,0.0,4.38,62.8,32.9,-7.6,15.2,3.1,65.1,15.78,0.0,0.005
,2022-05-02 23:30:00,89.8,90.0,398.0,68.7,15.9,0.0,4.23,62.8,48.8,-7.3,14.9,3.0,66.4,15.69,0.0,0.0075
,2022-05-02 23:45:00,89.8,90.0,395.0,69.6,15.7,0.0,4.06,62.8,48.8,,,,,,,
,2022-05-03 00:00:00,89.8,90.0,399.0,70.6,15.5,0.0,3.88,62.8,57.1,-6.9,14.8,2.9,68.1,15.47,0.0,0.01
,2022-05-03 00:15:00,89.8,90.0,398.0,71.4,15.5,0.0,3.77,62.8,57.1,-6.6,14.6,3.0,68.1,15.38,0.0,0.0125
,2022-05-03 00:30:00,89.8,90.0,396.0,72.5,15.3,0.0,3.58,62.8,57.1,,,,68.5,15.25,0.0,0.01
,2022-05-03 00:45:00,89.8,90.0,400.0,73.2,15.1,0.0,3.45,62.8,67.1,-6.2,14.4,2.9,,,,
,2022-05-03 01:00:00,89.8,90.0,440.0,73.5,15.0,0.0,3.39,62.8,67.1,-5.9,14.3,2.8,71.1,14.95,0.0,0.015
,2022-05-03 01:15:00,89.8,90.0,643.0,73.9,15.0,0.0,3.34,62.8,67.1,,,,71.1,14.83,0.0,0.0175
,2022-05-03 01:30:00,89.8,90.0,599.0,74.4,14.7,0.0,3.22,62.8,67.1,-5.2,14.0,2.7,71.5,14.73,0.0,0.02
,2022-05-03 01:45:00,89.8,90.0,628.0,74.3,14.6,0.0,3.21,62.8,57.7,-5.0,13.9,2.7,71.5,14.56,0.0,0.015
,2022-05-03 02:00:00,89.8,90.0,655.0,74.2,14.4,0.0,3.18,55.3,49.0,,,,71.4,14.47,0.0,0.0225
,2022-05-03 02:15:00,89.8,90.0,594.0,73.6,14.2,0.0,3.22,39.4,41.8,-3.9,13.6,2.6,70.6,14.34,0.0,0.015
,2022-05-03 02:30:00,89.8,90.0,609.0,73.2,14.1,0.0,3.25,24.5,25.3,-3.7,13.3,2.6,70.6,14.17,0.0,0.025
,2022-05-03 02:45:00,89.8,90.0,636.0,73.2,14.1,0.0,3.25,18.2,18.1,,,,70.6,14.13,0.0,0.02
,2022-05-03 03:00:00,89.8,90.0,613.0,73.4,14.1,1.0,3.22,18.2,18.1,-4.0,13.4,2.6,71.4,14.07,0.0,0.025
,2022-05-03 03:15:00,89.8,90.0,663.0,73.6,14.1,0.0,3.2,10.6,10.6,-3.8,13.5,2.6,71.4,14.03,0.0,0.0275
,2022-05-03 03:30:00,89.8,90.0,643.0,73.9,14.1,0.0,3.16,0.0,0.0,,,,71.8,13.99,0.0,0.0275
,2022-05-03 03:45:00,92.8,92.9,635.0,74.1,14.3,0.0,3.18,0.0,0.0,-4.2,13.7,2.6,71.4,13.99,0.0,0.0175
,2022-05-03 04:00:00,94.8,94.9,637.0,74.6,14.5,0.0,3.15,0.0,0.0,-5.0,13.9,2.7,71.0,14.03,0.0,0.015
,2022-05-03 04:15:00,95.8,95.9,632.0,75.7,14.8,0.0,3.07,0.0,0.0,,,,71.8,14.17,0.0,0.0125
,2022-05-03 04:30:00,98.8,98.9,631.0,76.3,14.9,0.0,3.01,0.0,0.0,-5.8,14.2,2.9,72.2,14.26,0.0,0.015
,2022-05-03 04:45:00,98.8,98.9,629.0,77.5,14.9,0.0,2.86,0.0,0.0,-5.9,14.2,2.9,72.7,14.34,0.0,0.015
,2022-05-03 05:00:00,99.0,99.2,628.0,77.9,14.7,0.0,2.78,0.0,0.0,,,,73.5,14.39,0.0,0.0125
,2022-05-03 05:15:00,98.0,98.1,621.0,78.3,14.7,0.0,2.73,0.0,0.0,-4.8,14.0,2.7,73.1,14.39,0.0,0.0125
,2022-05-03 05:30:00,98.8,99.0,619.0,78.7,14.6,0.0,2.66,0.0,0.0,-3.6,14.0,2.5,72.7,14.39,0.0,0.0175
,2022-05-03 05:45:00,99.8,99.9,623.0,75.8,15.6,0.0,3.21,0.0,0.0,,,,76.9,14.51,0.0,0.0
,2022-05-03 06:00:00,99.8,99.9,619.0,75.1,15.9,0.0,3.36,0.0,0.0,-8.0,15.0,3.3,77.0,14.95,0.0,0.005
,2022-05-03 06:15:00,99.8,99.9,618.0,75.3,16.1,0.0,3.38,0.0,0.0,-8.1,15.1,3.4,76.6,15.25,0.0,0.0025
,2022-05-03 06:30:00,99.8,99.9,619.0,76.1,16.0,26.0,3.25,0.0,0.0,,,,74.5,15.38,15.0,0.0025
,2022-05-03 06:45:00,99.8,99.9,617.0,75.8,16.2,32.0,3.33,0.0,0.0,-6.6,15.4,3.0,74.5,15.55,19.0,0.0
,2022-05-03 07:00:00,97.0,97.1,613.0,74.7,16.4,35.0,3.52,0.0,0.0,-6.9,15.3,3.2,74.1,15.78,23.0,0.0
,2022-05-03 07:15:00,35.0,33.9,610.0,74.2,16.1,65.0,3.53,0.0,0.0,,,,72.3,15.95,39.0,0.0
,2022-05-03 07:30:00,0.1,0.2,607.0,74.3,16.2,78.0,3.54,0.0,0.0,19.5,16.2,5.7,72.8,16.08,62.0,0.0
,2022-05-03 07:45:00,0.1,0.2,603.0,74.8,16.6,92.0,3.55,0.0,0.0,20.3,16.7,5.4,73.6,16.25,72.0,0.0
,2022-05-03 08:00:00,0.1,0.2,605.0,75.4,16.9,111.0,3.53,0.0,0.0,,,,73.6,16.51,85.0,0.0
,2022-05-03 08:15:00,0.1,0.2,644.0,75.1,17.4,134.0,3.68,0.0,0.0,41.8,18.0,7.7,74.9,16.91,103.0,0.0
,2022-05-03 08:30:00,0.1,0.2,636.0,74.6,18.2,158.0,3.94,0.0,0.0,50.3,19.1,9.7,74.5,17.26,116.0,0.0
,2022-05-03 08:45:00,0.1,0.2,686.0,72.7,19.0,178.0,4.44,0.0,0.0,,,,74.1,18.13,143.0,0.255
,2022-05-03 09:00:00,0.1,0.2,666.0,73.4,19.4,207.0,4.43,0.0,0.0,63.9,20.0,12.6,73.3,18.92,160.0,0.0025
,2022-05-03 09:15:00,0.1,0.2,658.0,74.0,20.1,231.0,4.51,0.0,0.0,60.6,20.4,12.3,72.5,19.55,176.0,0.0
,2022-05-03 09:30:00,0.1,0.2,653.0,76.6,20.4,245.0,4.13,0.0,0.0,,,,,,,
,2022-05-03 09:45:00,0.1,0.2,649.0,73.5,21.6,291.0,5.02,0.0,0.0,57.5,19.8,11.3,72.9,21.11,231.0,0.0025
,2022-05-03 10:00:00,0.1,0.2,605.0,77.3,21.6,294.0,4.3,0.0,0.0,67.8,20.0,13.5,72.4,22.05,248.0,0.0025
,2022-05-03 10:15:00,0.1,0.2,673.0,72.0,22.2,245.0,5.49,12.3,10.7,,,,67.7,22.48,230.0,0.0025
,2022-05-03 10:30:00,0.1,0.2,601.0,75.2,22.0,187.0,4.8,0.0,0.0,84.3,21.4,17.4,67.9,22.69,213.0,0.0
,2022-05-03 10:45:00,0.1,0.2,652.0,78.1,22.2,295.0,4.29,0.0,0.0,111.4,23.1,46.1,71.6,22.87,261.0,0.0
,2022-05-03 11:00:00,0.1,0.2,631.0,76.8,22.8,296.0,4.71,0.0,0.0,,,,74.9,23.35,295.0,0.0
,2022-05-03 11:15:00,0.1,0.2,597.0,72.7,23.4,322.0,5.73,9.4,6.6,94.0,23.0,42.9,71.8,24.04,273.0,0.0
,2022-05-03 11:30:00,0.1,0.2,589.0,69.2,22.7,269.0,6.21,35.4,36.6,53.4,22.3,32.4,66.5,24.47,286.0,0.0
,2022-05-03 11:45:00,0.1,0.2,633.0,69.3,22.3,225.0,6.05,14.3,14.3,,,,63.8,23.87,174.0,0.0
,2022-05-03 12:00:00,0.1,0.2,620.0,73.2,23.0,416.0,5.5,0.0,0.0,108.4,24.4,56.4,69.3,23.69,277.0,0.0
,2022-05-03 12:15:00,0.1,0.2,659.0,70.8,24.0,389.0,6.34,25.9,25.7,117.5,24.6,58.7,65.7,24.68,498.0,0.0
,2022-05-03 12:30:00,0.1,0.2,590.0,70.5,23.1,310.0,6.09,5.2,5.1,,,,65.2,24.85,203.0,0.0
,2022-05-03 12:45:00,0.1,0.2,487.0,63.6,20.1,288.0,6.32,99.8,100.0,84.5,22.9,41.4,50.8,22.95,221.0,0.0
,2022-05-03 13:00:00,0.1,0.2,453.0,61.2,18.7,355.0,6.2,99.8,100.0,115.2,24.1,56.8,53.6,21.5,252.0,0.0
,2022-05-03 13:15:00,0.1,0.2,455.0,63.1,18.3,291.0,5.76,99.8,100.0,,,,54.1,20.33,216.0,0.0
,2022-05-03 13:30:00,0.1,0.2,460.0,61.7,19.3,545.0,6.34,99.8,100.0,102.6,24.5,52.1,,,,
,2022-05-03 13:45:00,0.1,0.2,435.0,64.1,17.9,397.0,5.47,89.2,73.3,108.8,21.3,50.6,57.4,19.55,459.0,0.0
,2022-05-03 14:00:00,0.1,0.2,445.0,63.5,18.1,316.0,5.63,99.8,79.4,,,,55.6,19.43,271.0,0.0025
,2022-05-03 14:15:00,0.1,0.2,442.0,63.5,17.6,344.0,5.47,89.6,58.2,138.1,20.8,61.7,57.0,19.12,257.0,0.005
,2022-05-03 14:30:00,0.1,0.2,451.0,64.7,17.6,186.0,5.29,71.7,39.1,176.7,23.2,81.7,,,,
,2022-05-03 14:45:00,0.1,0.2,479.0,65.4,17.5,269.0,5.15,60.1,39.1,,,,63.3,18.6,191.0,0.0025
,2022-05-03 15:00:00,0.1,0.2,479.0,65.2,17.8,468.0,5.27,60.1,33.0,130.8,19.7,59.4,59.2,18.73,355.0,0.0075
,2022-05-03 15:15:00,0.1,0.2,462.0,63.1,18.2,385.0,5.73,92.3,41.5,132.9,20.1,59.2,58.2,19.52,376.0,0.0075
,2022-05-03 15:30:00,0.1,0.2,473.0,62.9,18.5,285.0,5.86,78.0,34.0,,,,58.8,19.44,302.0,0.0075
,2022-05-03 15:45:00,0.1,0.2,480.0,64.8,17.9,269.0,5.37,57.0,40.2,111.2,19.6,47.2,57.8,19.51,180.0,0.005
,2022-05-03 16:00:00,0.1,0.2,498.0,63.4,18.2,262.0,5.68,35.2,23.1,149.0,21.2,66.4,57.8,19.25,210.0,0.005
,2022-05-03 16:15:00,0.1,0.2,501.0,62.8,18.5,400.0,5.88,44.6,23.1,,,,60.6,19.25,588.0,0.0125
,2022-05-03 16:30:00,0.1,0.2,504.0,61.6,18.7,255.0,6.14,55.7,26.8,111.5,20.1,48.4,58.3,19.51,517.0,0.0075
,2022-05-03 16:45:00,0.1,0.2,492.0,65.1,17.6,206.0,5.23,42.5,25.0,99.8,19.7,42.4,,,,
,2022-05-03 17:00:00,0.1,0.2,507.0,65.4,17.4,142.0,5.12,33.7,19.6,,,,60.1,18.78,117.0,0.0025
,2022-05-03 17:15:00,0.1,0.2,546.0,65.1,17.5,156.0,5.2,14.7,8.4,121.4,21.1,53.3,59.6,18.47,121.0,0.0025
,2022-05-03 17:30:00,0.1,0.2,583.0,65.0,17.5,215.0,5.21,22.4,12.2,122.4,21.2,54.2,,,,
,2022-05-03 17:45:00,0.1,0.2,589.0,67.0,18.1,195.0,5.09,14.0,7.8,,,,67.3,18.56,152.0,0.005
,2022-05-03 18:00:00,0.1,0.2,554.0,64.3,17.3,136.0,5.25,50.6,27.8,34.6,18.0,17.4,60.1,18.6,118.0,0.005
,2022-05-03 18:15:00,0.1,0.2,543.0,63.9,16.9,166.0,5.18,27.6,15.9,47.2,18.2,19.9,59.2,18.07,111.0,0.0025
,2022-05-03 18:30:00,0.1,0.2,572.0,64.4,17.3,190.0,5.24,27.6,15.9,,,,63.4,17.99,142.0,0.01
,2022-05-03 18:45:00,0.1,0.2,598.0,63.9,17.4,158.0,5.34,99.1,55.8,57.0,19.0,25.0,64.2,18.13,127.0,0.005
,2022-05-03 19:00:00,0.1,0.2,475.0,61.6,15.7,130.0,5.13,74.6,48.2,35.8,17.8,17.4,54.6,17.43,96.0,0.0025
,2022-05-03 19:15:00,0.1,0.2,475.0,61.5,15.3,112.0,5.02,63.2,36.9,,,,54.3,17.3,84.0,0.0
,2022-05-03 19:30:00,0.1,0.2,525.0,63.4,15.4,74.0,4.8,38.2,18.1,42.3,17.8,20.0,56.1,16.78,62.0,0.0
,2022-05-03 19:45:00,0.1,0.2,577.0,64.5,15.3,50.0,4.63,38.2,16.2,37.4,17.9,20.1,57.9,16.38,40.0,0.0
,2022-05-03 20:00:00,0.1,0.2,544.0,62.4,15.4,42.0,4.93,19.2,11.0,,,,59.7,15.99,31.0,0.0
,2022-05-03 20:15:00,0.1,0.2,490.0,63.0,15.2,24.0,4.79,23.3,12.8,16.0,15.4,11.5,59.7,15.51,19.0,0.0025
,2022-05-03 20:30:00,0.1,0.2,494.0,63.6,15.2,21.0,4.72,18.2,10.2,2.2,15.1,9.3,62.0,15.25,16.0,0.005
,2022-05-03 20:45:00,0.1,0.2,443.0,64.4,15.0,13.0,4.56,21.2,12.0,,,,62.0,15.04,9.0,0.005
,2022-05-03 21:00:00,0.1,0.2,415.0,64.4,14.9,8.0,4.53,14.9,8.6,0.9,15.0,9.2,62.4,14.77,5.0,0.0
,2022-05-03 21:15:00,0.1,0.2,414.0,66.5,15.0,2.0,4.29,5.7,3.3,-3.2,14.8,8.2,65.1,14.56,1.0,0.0
,2022-05-03 21:30:00,0.1,0.2,415.0,69.8,15.1,0.0,3.89,0.0,0.0,,,,66.7,14.51,0.0,0.0
,2022-05-03 21:45:00,0.1,0.2,418.0,73.7,15.1,0.0,3.39,0.0,0.0,-7.1,14.3,7.1,72.2,14.43,0.0,0.0
,2022-05-03 22:00:00,0.1,0.2,422.0,77.2,14.9,0.0,2.9,0.0,0.0,-11.7,14.3,7.0,71.8,14.34,0.0,0.0025
,2022-05-03 22:15:00,93.8,94.0,422.0,78.7,15.2,0.0,2.76,0.0,0.0,,,,73.1,14.26,0.0,0.005
,2022-05-03 22:30:00,94.8,95.0,423.0,79.1,15.5,0.0,2.76,0.0,0.0,-15.9,14.3,7.4,75.6,14.39,0.0,0.0075
,2022-05-03 22:45:00,96.8,97.0,430.0,80.6,15.7,0.0,2.59,0.0,0.0,-13.9,14.4,7.3,77.9,14.51,0.0,0.005
,2022-05-03 23:00:00,98.8,99.0,427.0,82.1,15.7,0.0,2.39,0.0,0.0,,,,78.3,14.6,0.0,0.005
,2022-05-03 23:15:00,99.8,99.9,428.0,83.4,15.6,0.0,2.2,0.0,0.0,-5.4,15.0,6.0,78.7,14.64,0.0,0.0025
,2022-05-03 23:30:00,99.8,99.9,430.0,84.5,15.5,0.0,2.04,0.0,0.0,-5.8,15.0,6.2,81.4,14.64,0.0,0.0025
,2022-05-03 23:45:00,99.8,99.9,437.0,80.7,16.4,0.0,2.69,0.0,0.0,,,,80.5,14.73,0.0,0.0
,2022-05-04 00:00:00,99.8,99.9,438.0,80.0,16.7,0.0,2.84,0.0,0.0,-7.4,15.2,7.3,80.9,15.04,0.0,0.0075
,2022-05-04 00:15:00,99.8,99.9,442.0,80.7,16.6,0.0,2.72,0.0,0.0,-7.5,15.1,7.5,80.5,15.3,0.0,0.0025
,2022-05-04 00:30:00,99.8,99.9,446.0,81.4,16.6,0.0,2.62,0.0,0.0,,,,80.9,15.43,0.0,0.0075
,2022-05-04 00:45:00,99.8,99.9,445.0,81.6,16.6,0.0,2.59,0.0,0.0,-9.4,16.0,8.8,80.0,15.47,0.0,0.0
,2022-05-04 01:00:00,99.8,99.9,446.0,80.9,16.9,0.0,2.74,0.0,0.0,-9.7,16.1,9.0,80.9,15.6,0.0,0.0025
,2022-05-04 01:15:00,99.8,99.9,450.0,81.5,16.9,0.0,2.65,0.0,0.0,,,,81.4,15.74,0.0,0.0
,2022-05-04 01:30:00,99.8,99.9,451.0,82.2,16.9,0.0,2.55,0.0,0.0,-8.4,16.0,8.1,80.5,15.82,0.0,0.0075
,2022-05-04 01:45:00,99.8,99.9,449.0,82.8,16.9,0.0,2.47,0.0,0.0,-7.5,16.1,7.5,80.9,15.87,0.0,0.0025
,2022-05-04 02:00:00,99.8,99.9,452.0,82.2,17.0,0.0,2.57,0.0,0.0,,,,80.9,15.91,0.0,0.0075
,2022-05-04 02:15:00,99.8,99.9,452.0,82.2,17.0,0.0,2.57,0.0,0.0,-7.6,16.4,7.6,80.9,15.99,0.0,0.0
,2022-05-04 02:30:00,99.8,99.9,452.0,82.5,17.0,0.0,2.52,0.0,0.0,-8.1,16.3,7.9,80.0,16.04,0.0,0.01
,2022-05-04 02:45:00,99.8,99.9,456.0,82.3,16.9,0.0,2.54,0.0,0.0,,,,79.2,16.08,0.0,0.005
,2022-05-04 03:00:00,99.8,99.9,455.0,83.0,16.9,0.0,2.44,0.0,0.0,-7.9,16.5,7.9,79.6,16.08,0.0,0.005
,2022-05-04 03:15:00,99.8,99.9,452.0,82.7,17.1,0.0,2.51,0.0,0.0,-7.7,16.5,7.7,79.6,16.08,0.0,0.005
,2022-05-04 03:30:00,99.8,99.9,457.0,80.4,17.5,0.0,2.92,0.0,0.0,,,,,,,
,2022-05-04 03:45:00,99.8,99.9,460.0,79.9,17.5,1.0,2.99,0.0,0.0,-8.1,16.3,8.0,81.4,16.34,0.0,0.0025
,2022-05-04 04:00:00,99.8,99.9,459.0,80.5,17.4,0.0,2.88,0.0,0.0,-7.9,16.4,7.9,80.5,16.42,0.0,0.005
,2022-05-04 04:15:00,99.8,99.9,456.0,80.9,17.1,0.0,2.77,0.0,0.0,,,,79.6,16.38,0.0,0.0025
,2022-05-04 04:30:00,99.8,99.9,457.0,80.3,17.2,0.0,2.88,0.0,0.0,-10.1,16.9,9.6,80.5,16.29,0.0,0.01
,2022-05-04 04:45:00,99.8,99.9,460.0,79.1,17.2,0.0,3.05,0.0,0.0,-10.7,16.8,10.1,80.5,16.29,0.0,0.0025
,2022-05-04 05:00:00,99.8,99.9,458.0,79.3,17.1,0.0,3.01,0.0,0.0,,,,80.0,16.25,0.0,0.0075
,2022-05-04 05:15:00,99.8,99.9,462.0,79.9,16.9,0.0,2.88,0.0,0.0,-10.8,16.3,10.4,79.2,16.21,0.0,0.005
,2022-05-04 05:30:00,99.8,99.9,460.0,78.3,17.2,0.0,3.17,0.0,0.0,-11.0,16.5,10.5,79.6,16.12,0.0,0.01
,2022-05-04 05:45:00,99.8,99.9,462.0,77.8,17.1,0.0,3.22,0.0,0.0,,,,79.2,16.12,0.0,0.0025
,2022-05-04 06:00:00,99.8,99.9,465.0,78.4,16.9,0.0,3.1,0.0,0.0,-10.7,16.4,10.4,79.6,16.04,0.0,0.01
,2022-05-04 06:15:00,99.8,99.9,464.0,78.8,16.7,0.0,3.01,0.0,0.0,-10.5,16.2,10.3,79.6,15.99,0.0,0.0025
,2022-05-04 06:30:00,99.8,99.9,462.0,79.3,16.6,23.0,2.92,0.0,0.0,,,,79.6,15.91,15.0,0.0125
,2022-05-04 06:45:00,99.8,99.9,580.0,76.6,17.2,27.0,3.42,0.0,0.0,-10.7,16.4,10.4,79.6,15.91,19.0,0.005
,2022-05-04 07:00:00,99.8,99.9,619.0,76.4,17.5,29.0,3.51,0.0,0.0,-10.3,16.2,10.2,80.0,16.12,22.0,0.0125
,2022-05-04 07:15:00,99.8,99.9,669.0,76.0,17.7,37.0,3.61,0.0,0.0,,,,79.6,16.38,26.0,0.005
,2022-05-04 07:30:00,99.8,97.1,656.0,74.7,17.8,24.0,3.83,0.0,0.0,-9.5,16.1,10.1,78.7,16.65,21.0,0.0125
,2022-05-04 07:45:00,97.0,48.5,652.0,73.7,17.9,60.0,4.01,0.0,0.0,-9.3,16.5,10.4,77.4,16.95,34.0,0.01
,2022-05-04 08:00:00,34.9,0.2,647.0,73.8,17.8,88.0,3.97,0.0,0.0,,,,,,,
,2022-05-04 08:15:00,0.1,0.2,643.0,73.3,18.2,105.0,4.14,0.0,0.0,-6.5,17.2,10.3,74.6,17.73,95.0,0.0125
,2022-05-04 08:30:00,0.1,0.2,635.0,71.8,18.8,123.0,4.53,6.9,6.9,-5.9,17.2,10.1,,,,
,2022-05-04 08:45:00,0.1,0.2,590.0,70.0,19.1,135.0,4.91,11.4,11.4,,,,76.3,18.79,113.0,0.0125
,2022-05-04 09:00:00,0.1,0.2,604.0,71.3,19.4,186.0,4.78,24.9,19.7,63.7,18.3,42.9,71.6,19.21,139.0,0.02
,2022-05-04 09:15:00,0.1,0.2,597.0,62.9,19.6,227.0,6.25,99.8,93.9,81.9,19.1,48.1,73.2,19.65,205.0,0.0125
,2022-05-04 09:30:00,0.1,0.2,529.0,58.3,17.7,245.0,6.28,100.0,94.6,,,,53.7,19.21,240.0,0.0125
,2022-05-04 09:45:00,0.1,0.2,498.0,54.9,16.6,248.0,6.36,64.3,78.9,124.6,21.1,59.5,50.1,18.22,209.0,0.005
,2022-05-04 10:00:00,0.1,0.2,520.0,57.6,16.8,210.0,6.05,71.6,78.9,136.9,22.6,66.9,51.4,18.48,175.0,0.005
,2022-05-04 10:15:00,0.1,0.2,531.0,57.8,17.2,220.0,6.17,73.5,48.2,,,,55.6,18.3,204.0,0.0875
,2022-05-04 10:30:00,0.1,0.2,508.0,56.3,17.0,235.0,6.31,100.0,67.7,172.4,25.4,89.0,51.0,18.39,214.0,0.095
,2022-05-04 10:45:00,0.1,0.2,501.0,56.6,17.2,288.0,6.35,100.0,74.1,166.3,22.7,84.5,54.6,18.6,195.0,0.0675
,2022-05-04 11:00:00,0.1,0.2,492.0,55.6,17.5,266.0,6.61,100.0,88.5,,,,46.0,18.51,266.0,0.0775
,2022-05-04 11:15:00,0.1,0.2,487.0,55.9,16.9,264.0,6.33,100.0,88.5,186.8,21.3,96.5,50.5,18.39,284.0,0.2625
