Date,Temp (F),RH (%),Light Bench 1 Final State (%),Light Bench 2 Final State (%),Light Bench 3 Final State (%),Shade Roof Current Timed Position (%),PAD Vent Shutter Current Timed Position (%),Exhaust Fans VFD Current Timed Position (%),PPFD (umol/m2/s),DLI (mol/m2/d),CO2(ppm),Virtual Growth,Virtual DLI,Daily Virtual DLI,Daily DLI
12/14/2020 13:10,73.3,48.1,100,100,100,100,0,0,409.8824,7.11660325,408.2,0.123634995861358,7.12183449195932,,
12/14/2020 13:15,73.4,48.2,100,100,100,100,0,0,400.7202,7.23681931,405.4,0.120648287161248,7.24248277912056,,
12/14/2020 13:20,73.5,48.1,100,100,100,100,0,0,403.78075,7.357953535,403.5,0.121416821005902,7.36389960012647,,
12/14/2020 13:25,73.5,48.2,100,100,100,100,0,0,387.12,7.474089535,402.2,0.116306430410648,7.48020603053712,,
12/14/2020 13:30,73.7,48.6,100,100,100,100,0,0,367.851,7.584444835,400,0.1103553,7.59056133053712,,
12/14/2020 13:35,73.7,49.2,100,100,100,100,0,0,348.1196,7.688880715,397.2,0.104240252352313,7.69480158288943,,
12/14/2020 13:40,73.7,49.6,100,100,100,100,0,0,345.62,7.792566715,396.4,0.103436167531009,7.79823775042044,,
12/14/2020 13:45,73.6,50,100,100,100,100,0,0,358.9054,7.900238335,394.8,0.107296526450097,7.90553427687054,,
12/14/2020 13:50,73.6,50,100,100,100,100,0,0,369.12775,8.01097666,393.75,0.110274363370043,8.01580864024058,,
12/14/2020 13:55,73.6,50.1,100,100,100,100,0,0,369.1502,8.12172172,392.6,0.110195322097286,8.12600396233787,,
12/14/2020 14:00,73.6,50.4,100,100,100,100,0,0,372.3486,8.2334263,392,0.111104906213263,8.23710886855113,,
12/14/2020 14:05,73.9,50.6,100,100,100,100,0,0,377.6036,8.34670738,392.4,0.112703486832971,8.3498123553841,,
12/14/2020 14:10,73.7,50.2,100,100,100,100,0,0,416.9288,8.47178602,392.2,0.124424033479979,8.47423638886408,,
12/14/2020 14:15,73.8,50.2,100,100,100,100,0,0,431.4246,8.60121339999999,391,0.128645246723176,8.60288163558726,,
12/14/2020 14:20,74,50,100,100,100,100,0,0,414.99975,8.725713325,390.75,0.123726554657288,8.72660819024454,,
12/14/2020 14:25,74.2,49.6,100,100,100,100,0,0,396.2036,8.844574405,389.2,0.117998217707161,8.8446064079517,,
12/14/2020 14:30,74.4,49.5,100,100,100,100,0,0,378.1252,8.95801196499999,388.4,0.112552646787581,8.95715905473929,,
12/14/2020 14:35,74.4,49.7,100,100,100,100,0,0,364.2098,9.067274905,387.4,0.108336559300813,9.0654956140401,,
12/14/2020 14:40,74.4,49.8,100,100,100,100,0,0,344.0844,9.170500225,387.4,0.102350128978091,9.16784574301819,,
12/14/2020 14:45,74.4,50.1,100,100,100,100,0,0,334.93,9.270979225,386.2,0.099545286565311,9.2673910295835,,
12/14/2020 14:50,74.1,50.4,100,100,100,100,0,0,337.5992,9.372258985,386,0.100324850538321,9.36771588012182,,
12/14/2020 14:55,73.9,50.7,100,100,100,100,0,0,328.693,9.470866885,385,0.0976111729351,9.46532705305692,,
12/14/2020 15:00,73.9,50.7,100,100,100,100,0,0,320.5054,9.567018505,383.4,0.095075010600039,9.56040206365696,,
12/14/2020 15:05,73.8,51,100,100,100,100,0,0,329.4512,9.665853865,383.2,0.097715231767224,9.65811729542419,,
12/14/2020 15:10,73.7,51.1,100,100,100,100,0,0,339.6268,9.767741905,382,0.100649932909346,9.75876722833353,,
12/14/2020 15:15,73.5,50.8,100,100,100,100,0,0,322.813,9.864585805,380,0.095534735695161,9.85430196402869,,
12/14/2020 15:20,73.3,50.7,100,100,100,100,0,0,314.5516,9.958951285,379.8,0.09307690561127,9.94737886963997,,
12/14/2020 15:25,73.1,50.8,100,100,100,100,0,0,310.074,10.051973485,387.8,0.092258736411634,10.0396376060516,,
12/14/2020 15:30,73,50.7,100,100,100,100,0,0,315.5356,10.146634165,537.8,0.102789861373267,10.1424274674248,,
12/14/2020 15:35,72.6,49.7,100,100,100,100,0,0,316.7856,10.241669845,684.2,0.110946254410773,10.2533737218356,,
12/14/2020 15:40,71.9,48.2,100,100,100,100,0,0,318.2516,10.337145325,716.6,0.113091627414765,10.3664653492504,,
12/14/2020 15:45,71.6,46.8,100,100,100,100,0,0,324.3755,10.434457975,707.75,0.11481625365902,10.4812816029094,,
12/14/2020 15:50,71.3,45.8,100,100,100,100,0,0,322.267,10.531138075,688.4,0.113081815895491,10.5943634188049,,
12/14/2020 15:55,71.1,45,100,100,100,100,0,0,315.398,10.625757475,662.2,0.109345687096322,10.7037091059012,,
12/14/2020 16:00,71,44.5,100,100,100,100,0,0,310.7428,10.718980315,640.4,0.106629754072695,10.8103388599739,,
12/14/2020 16:05,71.1,44.1,100,100,100,100,0,0,308.5678,10.811550655,618.4,0.104764281194986,10.9151031411689,,
12/14/2020 16:10,71.1,43.8,100,100,100,100,0,0,318.5864,10.907126575,596.4,0.106993935282054,11.0220970764509,,
12/14/2020 16:15,71.1,43.3,100,100,100,100,0,0,321.411,11.003549875,582.25,0.107172903024491,11.1292699794754,,
12/14/2020 16:20,71.1,42.9,100,100,100,100,0,0,320.5254,11.0997074949999,583.6,0.10695115398712,11.2362211334625,,
12/14/2020 16:25,71.3,42.6,100,100,100,100,0,0,318.5076,11.1952597749999,593.8,0.106827881978462,11.343049015441,,
12/14/2020 16:30,71.4,42.5,100,100,100,100,0,0,315.4764,11.2899026949999,609.4,0.106637185906762,11.4496862013478,,
12/14/2020 16:35,71.4,42.4,100,100,100,100,0,0,313.9414,11.3840851149999,609.8,0.106139290397974,11.5558254917457,,
12/14/2020 16:40,71.3,42.2,100,100,100,100,0,0,312.87375,11.4779472399999,596.25,0.105067496851165,11.6608929885969,,
12/14/2020 16:45,71.2,42.1,100,100,100,99.89,0,0,316.3722,11.5728588999999,583.2,0.105543833965204,11.7664368225621,,
12/14/2020 16:50,71.3,41.9,100,100,100,18.38,0,0,316.5886,11.6678354799999,563.2,0.104532338827914,11.87096916139,,
12/14/2020 16:55,71.7,41.9,100,100,100,0,0,0,315.5356,11.7624961599999,570.2,0.10456444317435,11.9755336045644,,
12/14/2020 17:00,72,41.2,100,100,100,0,0,0,314.689,11.8569028599999,665.8,0.109282811461174,12.0848164160256,,
12/14/2020 17:05,72.2,40.6,100,100,100,0,0,0,314.1286,11.9511414399999,773.2,0.114378081467904,12.1991944974935,,
12/14/2020 17:10,72.2,40.2,100,100,100,0,0,0,313.907,12.0453135399999,791.75,0.115182852138321,12.3143773496318,,
12/14/2020 17:15,72.3,39.8,100,100,100,0,0,0,313.5086,12.1393661199999,785.6,0.114744285691744,12.4291216353235,,
12/14/2020 17:20,72.3,39.5,100,100,100,0,0,0,313.4692,12.2334068799999,748.8,0.112963448961454,12.542085084285,,
12/14/2020 17:25,72.1,39.4,100,100,100,0,0,0,313.302,12.3273974799999,705,0.11076074518657,12.6528458294715,,
12/14/2020 17:30,71.9,39.3,100,100,100,0,0,0,313.0852,12.4213230399999,679.4,0.109410043760309,12.7622558732319,,
12/14/2020 17:35,71.8,39.2,100,100,100,0,0,0,313.10725,12.515255215,664.75,0.10868046628822,12.8709363395201,,
12/14/2020 17:40,71.9,39.1,100,100,100,0,0,0,313.3116,12.609248695,647.2,0.107859359624299,12.9787956991444,,
12/14/2020 17:45,71.7,39.2,100,100,100,0,0,0,313.4788,12.703292335,624.2,0.106732913661845,13.0855286128062,,
12/14/2020 17:50,71.5,39.1,100,100,100,0,0,0,313.4788,12.797335975,606.8,0.105825756177773,13.191354368984,,
12/14/2020 17:55,71.3,39.1,100,100,100,0,0,0,313.2228,12.891302815,617.8,0.106313533981022,13.297667902965,,
12/14/2020 18:00,71.3,39,100,100,100,0,0,0,313.3906,12.985319995,623.4,0.106661407775963,13.404329310741,,
12/14/2020 18:05,71.1,39,100,100,100,0,0,0,313.79625,13.07945887,612.75,0.106244590275164,13.5105739010161,,
12/14/2020 18:10,71.1,39,100,100,100,0,0,0,313.6464,13.17355279,622.6,0.1067069379369,13.617280838953,,
12/14/2020 18:15,71,38.7,100,100,100,0,0,0,313.5874,13.26762901,621,0.106603756817964,13.723884595771,,
12/14/2020 18:20,71.1,38.5,100,100,100,0,0,0,313.7842,13.36176427,607.8,0.105981318524041,13.8298659142951,,
12/14/2020 18:25,71.6,38.2,100,100,100,0,0,0,313.6856,13.45586995,611.6,0.106147003651939,13.936012917947,,
12/14/2020 18:30,71.7,38.2,100,100,100,0,0,0,313.538,13.54993135,630.6,0.107084282075129,14.0430972000221,,
12/14/2020 18:35,71.8,38.5,100,100,100,0,0,0,313.5282,13.64398981,633,0.107204795550492,14.1503019955726,,
12/14/2020 18:40,71.5,38.7,100,100,100,0,0,0,313.6856,13.73809549,614.8,0.106314191310554,14.2566161868832,,
12/14/2020 18:45,71.5,39.1,100,100,100,0,0,0,313.6166,13.83218047,613.2,0.106207273687128,14.3628234605703,,
12/14/2020 18:50,71.3,39.4,100,100,100,0,0,0,313.6264,13.92626839,626.2,0.106886844013745,14.469710304584,,
12/14/2020 18:55,71.1,39.5,100,100,100,0,0,0,313.9022,14.02043905,613.2,0.10630399304881,14.5760142976329,,
12/14/2020 19:00,71.2,39.5,100,100,100,0,0,0,313.95625,14.114625925,593,0.105258967489717,14.6812732651226,,
12/14/2020 19:05,71.4,39.3,100,100,100,0,0,0,313.9512,14.208811285,597,0.105468969265986,14.7867422343886,,
12/14/2020 19:10,71.5,39.1,100,100,100,0,0,0,313.8332,14.3029612449999,599.6,0.105566572787713,14.8923088071763,,
12/14/2020 19:15,71.4,38.7,100,100,100,0,0,0,314.1578,14.397208585,628.4,0.107182036195064,14.9994908433713,,
12/14/2020 19:20,71.3,38.5,100,100,100,0,0,0,314.217,14.4914736849999,636.6,0.107626171719956,15.1071170150913,,
12/14/2020 19:25,71.1,38.4,100,100,100,0,0,0,314.1284,14.5857122049999,616.2,0.106537404054242,15.2136544191455,,
12/14/2020 19:30,71.3,38.2,100,100,100,0,0,0,314.07925,14.6799359799999,594.75,0.105392930022834,15.3190473491684,,
12/14/2020 19:35,71.6,37.8,100,100,100,0,0,0,314.0792,14.7741597399999,589.2,0.105098462677034,15.4241458118454,,
12/14/2020 19:40,71.6,37.6,100,100,100,0,0,0,314.1776,14.8684130199999,567.4,0.103963388315908,15.5281092001613,,
12/14/2020 19:45,70.6,36.9,100,100,100,0,0,0,314.4628,14.96275186,606,0.10611585312188,15.6342250532832,,
12/14/2020 19:50,70.2,35.8,100,100,100,0,0,0,314.7976,15.0571911399999,700,0.111040662614699,15.7452657158979,,
12/14/2020 19:55,70.2,34.6,100,100,100,0,0,0,314.6695,15.1515919899999,668.4,0.10940791176774,15.8546736276656,,
12/14/2020 20:00,70.2,33.3,100,100,100,0,0,0,314.6598,15.2459899299999,616.5,0.10673332025386,15.9614069479195,,
12/14/2020 20:05,70.3,32.6,100,100,100,0,0,0,314.5712,15.3403612899999,591.6,0.10539076401172,16.0667977119312,,
12/14/2020 20:10,71.3,32.7,100,100,100,0,0,0,314.2662,15.43464115,577,0.104509414631971,16.1713071265632,,
12/14/2020 20:15,71.4,32.9,100,100,100,0,0,0,313.9316,15.5288206299999,577.6,0.104430286091338,16.2757374126545,,
12/14/2020 20:20,71.1,33.2,100,100,100,0,0,0,313.8136,15.6229647099999,682.4,0.109815161591406,16.3855525742459,,
12/14/2020 20:25,70.8,33,100,100,100,0,0,0,314.0055,15.7171663599999,749.25,0.113178533902255,16.4987311081482,,
12/14/2020 20:30,71.7,32.5,100,100,100,0,0,0,314.0496,15.81138124,757.4,0.11358888010836,16.6123199882566,,
12/14/2020 20:35,72,32,100,100,100,0,0,0,313.5378,15.9054425799999,736.6,0.112395654463397,16.72471564272,,
12/14/2020 20:40,72,32.1,100,100,100,0,0,0,313.2426,15.9994153599999,707.6,0.110868234534602,16.8355838772546,,
12/14/2020 20:45,72,32.4,100,100,100,0,0,0,313.3412,16.0934177199999,660.2,0.108531257591203,16.9441151348458,,
12/14/2020 20:50,72,32.7,100,100,100,0,0,0,313.489,16.1874644199999,591.2,0.10500700460307,17.0491221394488,,
12/14/2020 20:55,71.6,32.3,100,100,100,0,0,0,313.3905,16.2814815699999,559.5,0.103276219366387,17.1523983588152,,
12/14/2020 21:00,71,32.1,100,100,100,0,0,0,313.5676,16.3755518499999,596,0.105287296930607,17.2576856557458,,
12/14/2020 21:05,71.7,32.6,100,100,100,0,0,0,313.3606,16.4695600299999,723.6,0.11169720325042,17.3693828589962,,
12/14/2020 21:10,72.1,32.2,100,100,100,0,0,0,313.3804,16.5635741499999,819.2,0.11628469358405,17.4856675525803,,
12/14/2020 21:15,72.2,31.9,100,100,100,0,0,0,313.6166,16.65765913,775.2,0.114287388988749,17.599954941569,,
12/14/2020 21:20,71.4,31.3,100,100,100,0,0,0,313.6658,16.75175887,718.6,0.111560444182137,17.7115153857512,,
12/14/2020 21:25,71.2,31,100,100,100,0,0,0,313.8455,16.84591252,685.5,0.109981670551066,17.8214970563023,,
12/14/2020 21:30,72,30.9,100,100,100,0,0,0,313.5874,16.93998874,659,0.108555615910029,17.9300526722123,,
12/14/2020 21:35,72.1,31.2,100,100,100,0,0,0,313.3706,17.03399992,633.8,0.107192132602535,18.0372448048148,,
12/14/2020 21:40,71.9,31.9,100,100,100,0,0,0,313.5576,17.1280672,607.6,0.105894301419742,18.1431391062346,,
12/14/2020 21:45,71.6,32.5,100,100,100,0,0,0,313.41,17.2220902,595,0.105181564653591,18.2483206708881,,
12/14/2020 21:50,71.7,32.9,100,100,100,0,0,0,313.42725,17.316118375,591.25,0.104988969227461,18.3533096401156,,
12/14/2020 21:55,71.9,33.1,100,100,100,0,0,0,313.5184,17.410173895,603.8,0.105681659088561,18.4589912992042,,
12/14/2020 22:00,71.9,32.9,100,100,100,0,0,0,313.7054,17.504285515,613.6,0.106258243148708,18.5652495423529,,
12/14/2020 22:05,71.5,32.9,100,100,100,0,0,0,313.5576,17.598352795,607.2,0.105873332403238,18.6711228747561,,
12/14/2020 22:10,70.7,32.1,100,100,100,0,0,0,313.902,17.692523395,610.2,0.106146926173366,18.7772698009295,,
12/14/2020 22:15,70.8,31.7,100,100,100,0,0,0,313.961,17.786711695,626.6,0.107021620467034,18.8842914213965,,
12/14/2020 22:20,72,31.3,100,100,100,0,0,0,313.6485,17.880806245,640.75,0.107644802667709,18.9919362240642,,
12/14/2020 22:25,72,31.3,100,100,100,0,0,0,313.912,17.974979845,644.8,0.107943107089636,19.0998793311539,,
12/14/2020 22:30,71.7,31.6,100,100,100,0,0,0,313.8134,18.069123865,634.2,0.107364231721193,19.2072435628751,,
12/14/2020 22:35,71.7,32,100,100,100,0,0,0,313.7544,18.163250185,619.6,0.106587700309854,19.3138312631849,,
12/14/2020 22:40,72.1,32.2,100,100,100,0,0,0,313.9708,18.257441425,576.6,0.104389740341896,19.4182210035268,,
12/14/2020 22:45,71.6,32.1,100,100,100,0,0,0,314.0104,18.351644545,574.4,0.10428486948429,19.5225058730111,,
12/14/2020 22:50,70.5,32,100,100,100,0,0,0,314.09175,18.44587207,653.5,0.10845000713324,19.6309558801443,,
12/14/2020 22:55,71.5,32.3,100,100,100,0,0,0,314.0988,18.54010171,749,0.11320003668473,19.7441559168291,,
12/14/2020 23:00,72.3,31.5,100,100,100,0,0,0,313.6854,18.63420733,806.8,0.115814150836148,19.8599700676652,,
12/14/2020 23:05,72.2,31,100,100,100,0,0,0,313.725,18.72832483,805,0.115743773583783,19.975713841249,,
12/14/2020 23:10,72,31.1,100,100,100,0,0,0,313.3708,18.82233607,777.2,0.11429338656268,20.0900072278117,,
12/14/2020 23:15,71.7,31.5,100,100,100,0,0,0,313.452,18.91637167,747.75,0.112906406550466,20.2029136343621,,
12/14/2020 23:20,71.9,32.1,100,100,100,0,0,0,313.5282,19.01043013,721.4,0.111649027382611,20.3145626617448,,
12/14/2020 23:25,71.9,32,100,100,100,0,0,0,313.6462,19.10452399,689,0.110086791801443,20.4246494535462,,
12/14/2020 23:30,71.8,32.4,100,100,100,0,0,0,313.479,19.19856769,654,0.108263896465461,20.5329133500117,,
12/14/2020 23:35,71.6,32.6,100,100,100,0,0,0,313.597,19.29264679,626.4,0.106887183645714,20.6398005336574,,
12/14/2020 23:40,71.6,32.6,100,100,100,0,0,0,313.5576,19.38671407,603,0.105652823949898,20.7454533576073,,
12/14/2020 23:45,71.7,32.8,100,100,100,0,0,0,313.575,19.48078657,590.25,0.104985448035313,20.8504388056426,,
12/14/2020 23:50,71.7,32.9,100,100,100,0,0,0,313.6362,19.57487743,594.2,0.105215170334608,20.9556539759772,,
12/14/2020 23:55,71.7,33,100,100,100,0,0,0,313.6558,19.66897417,601.2,0.105591191225433,21.0612451672026,,
12/15/2020 0:00,71.3,32.9,100,100,100,0,0,0,314.276,19.76325697,600,0.105736644047735,21.1669818112504,,
12/15/2020 0:05,70.5,32.3,100,100,100,0,0,0,314.394,19.85757517,615.6,0.106596119155568,21.2735779304059,,
12/15/2020 0:10,71.4,31.8,100,100,100,0,0,0,314.3252,19.95187273,631.8,0.107415249395576,21.3809931798015,,
12/15/2020 0:15,71.9,31.3,100,100,100,0,0,0,314.3375,20.04617398,644.5,0.108074020046429,21.4890671998479,,
12/15/2020 0:20,71.9,31.5,100,100,100,0,0,0,314.0694,20.1403948,646,0.108058756141807,21.5971259559898,,
12/15/2020 0:25,71.7,31.8,100,100,100,0,0,0,314.079,20.2346185,632.8,0.107382797962094,21.7045087539519,,
12/15/2020 0:30,71.6,32.2,100,100,100,0,0,0,313.9316,20.32879798,617.6,0.106543686468694,21.8110524404205,,
12/15/2020 0:35,71.8,32.4,100,100,100,0,0,0,314.0694,20.4230188,578.2,0.104508269064216,21.9155607094848,,
12/15/2020 0:40,71.5,32.3,100,100,100,0,0,0,314.4334,20.51734882,580.8,0.104768684643412,22.0203293941282,,
12/15/2020 0:45,70.8,32.2,100,100,100,0,0,0,314.19,20.61160582,659,0.108764219999821,22.129093614128,,
12/15/2020 0:50,71.6,31.8,100,100,100,0,0,0,314.4432,20.70593878,772.6,0.114463818586925,22.2435574327149,,
12/15/2020 0:55,72.1,31.3,100,100,100,0,0,0,314.2564,20.8002157,830,0.117116629130585,22.3606740618455,,
12/15/2020 1:00,71.9,31,100,100,100,0,0,0,314.1876,20.89447198,831.4,0.117156518187926,22.4778305800334,,
12/15/2020 1:05,71.6,31.2,100,100,100,0,0,0,314.148,20.98871638,802.6,0.115786247847227,22.5936168278807,,
12/15/2020 1:10,71.7,31.3,100,100,100,0,0,0,313.9808,21.08291062,766.2,0.11398812158739,22.7076049494681,,
12/15/2020 1:15,71.8,31.5,100,100,100,0,0,0,314.079,21.17713432,730.25,0.112279326190653,22.8198842756587,,
12/15/2020 1:20,71.6,31.7,100,100,100,0,0,0,314.0102,21.27133738,696.6,0.110593768517812,22.9304780441765,,
12/15/2020 1:25,71.4,32.1,100,100,100,0,0,0,314.3156,21.36563206,661,0.108909440521577,23.0393874846981,,
12/15/2020 1:30,71.7,32.2,100,100,100,0,0,0,307.0822,21.45775672,634.6,0.105081488838203,23.1444689735363,,
12/15/2020 1:35,71.8,32.1,100,100,100,0,0,0,305.7042,21.54946798,612.2,0.103476780647621,23.2479457541839,,
12/15/2020 1:40,71.4,32.3,100,100,100,0,0,0,305.5665,21.64113793,594.8,0.102538954067613,23.3504847082515,,
12/15/2020 1:45,71.3,32.6,100,100,100,0,0,0,305.7832,21.73287289,594.5,0.102596204405621,23.4530809126572,,
12/15/2020 1:50,71.5,32.6,100,100,100,0,0,0,305.7436,21.82459597,614.4,0.103602141108375,23.5566830537655,,
12/15/2020 1:55,71.3,32.6,100,100,100,0,0,0,306.1276,21.91643425,645.4,0.105296320333015,23.6619793740985,,
12/15/2020 2:00,71.2,32.6,100,100,100,0,0,0,306.2556,22.00831093,673.4,0.1067287568039,23.7687081309024,,
12/15/2020 2:05,71.3,32.3,100,100,100,0,0,0,306.1078,22.10014327,693.4,0.107655091867383,23.8763632227698,,
12/15/2020 2:10,71.6,31.9,100,100,100,0,0,0,306.2555,22.19201992,683.5,0.107224117894465,23.9835873406643,,
12/15/2020 2:15,71.5,31.7,100,100,100,0,0,0,306.1276,22.2838582,666.2,0.106329423041801,24.0899167637061,,
12/15/2020 2:20,71.5,31.7,100,100,100,0,0,0,306.6002,22.37583826,646,0.105488902277106,24.1954056659832,,
12/15/2020 2:25,71.4,31.7,100,100,100,0,0,0,306.5016,22.46778874,630,0.104650804043149,24.3000564700263,,
12/15/2020 2:30,71.4,31.9,100,100,100,0,0,0,306.5016,22.55973922,634.8,0.104892883708833,24.4049493537352,,
12/15/2020 2:35,71.5,31.8,100,100,100,0,0,0,306.3836,22.6516543,671,0.106655184362973,24.5116045380982,,
12/15/2020 2:40,71.7,31.7,100,100,100,0,0,0,306.403,22.7435752,720,0.10904453162091,24.6206490697191,,
12/15/2020 2:45,71.9,31.6,100,100,100,0,0,0,306.6,22.8355552,750,0.110544833838146,24.7311939035572,,
12/15/2020 2:50,71.8,31.5,100,100,100,0,0,0,306.344,22.9274584,754.2,0.11065093540525,24.8418448389625,,
12/15/2020 2:55,71.7,31.6,100,100,100,0,0,0,306.4918,23.01940594,731.2,0.109612363909917,24.9514572028724,,
12/15/2020 3:00,71.6,31.7,100,100,100,0,0,0,306.3836,23.11132102,705.6,0.10834392055799,25.0598011234304,,
12/15/2020 3:05,71.7,31.8,100,100,100,0,0,0,306.8164,23.20336594,676.4,0.107071902022023,25.1668730254524,,
12/15/2020 3:10,71.8,31.8,100,100,100,0,0,0,306.42775,23.295294265,652.75,0.105766425884803,25.2726394513372,,
12/15/2020 3:15,71.7,32,100,100,100,0,0,0,306.7968,23.387333305,636.2,0.105064448444708,25.3777038997819,,
12/15/2020 3:20,71.4,32.2,100,100,100,0,0,0,306.5014,23.479283725,639,0.105104049030024,25.4828079488119,,
12/15/2020 3:25,71.5,32.5,100,100,100,0,0,0,306.3144,23.571178045,662.4,0.106206385527437,25.5890143343394,,
12/15/2020 3:30,71.7,32.3,100,100,100,0,0,0,303.5294,23.662236865,698,0.106969812447314,25.6959841467867,,
12/15/2020 3:35,71.6,32,100,100,100,0,0,0,0.0295234,23.66224572202,728.8,1.05E-05,25.69599469436,,
12/15/2020 3:40,71.1,32.1,11,11,11,0,0,0,0.0492056,23.6622604837,732,1.76E-05,25.6960122981626,,
12/15/2020 3:45,70.2,32.8,0,0,0,0,0,0,0.09841128,23.662290007084,725,3.51E-05,25.6960473983422,,
12/15/2020 3:50,69.6,33.6,0,0,0,0,0,0,0.00984112,23.66229295942,710.8,3.49E-06,25.6960508864422,,
12/15/2020 3:55,69.2,34.4,0,0,0,0,0,0,0.0295234,23.66230181644,699.6,1.04E-05,25.696061298559,,
12/15/2020 4:00,69.1,33.9,0,0,0,0,0,0,0.0295234,23.66231067346,678.2,1.03E-05,25.6960716100665,,
12/15/2020 4:05,69.4,33,0,0,0,0,0,0,0,23.66231067346,656.6,0,25.6960716100665,,
12/15/2020 4:10,69.6,32.2,0,0,0,0,0,0,0.0123014,23.66231436388,640.5,4.22E-06,25.6960758314285,,
12/15/2020 4:15,69.8,31.5,0,0,0,0,0,0,0.01968224,23.662320268552,628.4,6.72E-06,25.6960825464696,,
12/15/2020 4:20,70.2,30.9,0,0,0,0,0,0,0.05904672,23.662337982568,614.6,2.00E-05,25.6961025565941,,
12/15/2020 4:25,70.5,30.9,0,0,0,0,0,0,0.03936448,23.662349791912,600.4,1.32E-05,25.6961158032285,,
12/15/2020 4:30,70.8,30.3,0,0,0,0,0,0,0.04920564,23.662364553604,586.4,1.64E-05,25.6961322452808,,
12/15/2020 4:35,71.1,30.3,0,0,0,0,0,0,0.03936452,23.66237636296,573.4,1.31E-05,25.6961453117569,,
12/15/2020 4:40,71.3,30,0,0,0,0,0,0,0.0369042,23.66238743422,563,1.22E-05,25.6961574956432,,
12/15/2020 4:45,71.3,29.7,0,0,0,0,0,0,0.05904676,23.662405148248,550.6,1.94E-05,25.6961768630587,,
12/15/2020 4:50,71.2,29.5,0,0,0,0,0,0,0.01968224,23.66241105292,539.2,6.42E-06,25.6961832796461,,
12/15/2020 4:55,71.3,29.7,0,0,0,0,0,0,0.0295234,23.66241990994,528.6,9.57E-06,25.6961928493782,,
12/15/2020 5:00,71.5,29.5,0,0,0,0,0,0,0.04920564,23.662434671632,518.6,1.59E-05,25.6962087114732,,
12/15/2020 5:05,71.7,29.2,0,0,0,0,0,0,0.04920564,23.662449433324,509.6,1.58E-05,25.6962244942477,,
12/15/2020 5:10,71.8,29.3,0,0,0,0,0,0,0.0369042,23.662460504584,500,1.18E-05,25.6962362673637,,
12/15/2020 5:15,71.9,29.1,0,0,0,0,0,0,0.00984112,23.66246345692,493,3.13E-06,25.6962393943363,,
12/15/2020 5:20,71.9,29,0,0,0,0,0,0,0.078729,23.66248707562,485.8,2.49E-05,25.6962643064209,,
12/15/2020 5:25,71.7,29,0,0,0,0,0,0,0.08857012,23.662513646656,478.8,2.79E-05,25.696292218357,,
12/15/2020 5:30,71.7,28.9,0,0,0,0,0,0,0.03936452,23.662525456012,473.2,1.24E-05,25.6963045828449,,
12/15/2020 5:35,71.6,29,0,0,0,0,0,0,0.02952336,23.66253431302,466,9.23E-06,25.6963138165997,,
12/15/2020 5:40,71.5,28.9,0,0,0,0,0,0,0.0492055,23.66254907467,460.75,1.53E-05,25.6963291577478,,
12/15/2020 5:45,71.6,28.9,0,0,0,0,0,0,0.0295234,23.66255793169,457,9.18E-06,25.6963383416296,,
12/15/2020 5:50,71.8,28.9,0,0,0,0,0,0,0.03936452,23.662569741046,453.4,1.22E-05,25.6963505600325,,
12/15/2020 5:55,71.9,28.8,0,0,0,0,0,0,0.1476168,23.662614026086,449.6,4.57E-05,25.6963962726499,,
12/15/2020 6:00,71.8,28.7,0,0,0,0,0,0,0.26571004,23.662693739098,445.4,8.21E-05,25.6964783428786,,
12/15/2020 6:05,71.7,28.9,0,0,0,0,0,0,0.2214249,23.662760166568,442.8,6.83E-05,25.6965466247365,,
12/15/2020 6:10,71.7,29,0,0,0,0,0,0,0.25586904,23.66283692728,440.75,7.88E-05,25.6966254278774,,
12/15/2020 6:15,71.8,28.8,0,0,0,0,0,0,0.23618668,23.662907783284,438.4,7.26E-05,25.6966980626974,,
12/15/2020 6:20,71.9,28.8,0,0,0,0,0,0,0.275551,23.662990448584,437,8.47E-05,25.696782729116,,
12/15/2020 6:25,72,29.1,0,0,0,0,0,0,0.22634548,23.663058352228,434.2,6.94E-05,25.6968521544266,,
12/15/2020 6:30,72,29.5,0,0,0,0,0,0,0.22634568,23.663126255932,433.2,6.94E-05,25.6969215361014,,
12/15/2020 6:35,72.1,30.2,0,0,0,0,0,0,0.12301395,23.663163160117,432,3.77E-05,25.6969592150004,,
12/15/2020 6:40,72,30.7,0,0,0,0,0,0,0.23618672,23.663234016133,430,7.23E-05,25.6970314670138,,
12/15/2020 6:45,71.7,31.1,0,0,0,0,0,0,0.26571004,23.663313729145,428.8,8.12E-05,25.6971126886873,,
12/15/2020 6:50,71.6,31.4,0,0,0,0,0,0,0.19682244,23.663372775877,428,6.01E-05,25.697172822379,,
12/15/2020 6:55,71.6,31.5,0,0,0,0,0,0,0.2755512,23.663455441237,427.8,8.42E-05,25.6972569987768,,
12/15/2020 7:00,71.7,31.7,0,0,0,0,0,0,0.27555124,23.663538106609,427,8.41E-05,25.6973411323453,,
12/15/2020 7:05,71.8,31.7,0,0,0,0,0,0,0.31983625,23.663634057484,427.25,9.77E-05,25.6974388029211,,
12/15/2020 7:10,72.1,31.8,0,0,0,0,0,0,0.2952334,23.663722627504,426.6,9.01E-05,25.6975289230429,,
