CO2_dosage,Electricity_Lamp,Heating_Energy,Labour,net_water,time
0.0682666667024295,2.29075,1.57692786774604,0.0103081597222222,2.414,43400
0.0885722623226415,2.1505,2.02056537390275,0,2.1318,43401
0.0533333335121473,2.29075,2.57912151646256,0.00732421875,2.294,43402
0.0400000005185604,2.267375,2.69436599300918,0.00135633680555556,1.6908,43403
0.0810666664520899,1.8583125,1.71225298337171,0.00108506944444444,1.863,43404
0.0693333332260451,2.267375,1.411419745736,0.00922309027777778,2.0974,43405
0.0725333337982496,2.3024375,1.20390823609725,0.00443070023148148,2.2696,43406
0.0581333327074845,1.6946875,1.59088836905071,0,2.0496,43407
0.0629333336551984,1.6011875,1.36134778998612,0.000994646990740741,2.0674,43408
0.0799999996781349,2.29075,1.23764662248054,0.0168185763888889,2.0674,43409
0.0789333331545194,1.8115625,0.870544497307737,0.00207971643518519,2.1074,43410
0.0586666665951412,2.267375,1.32975129911873,0.0025318287037037,1.863,43411
0.0725333329399427,2.267375,1.06621837112644,0.0143771701388889,2.1574,43412
0.0687999995529652,2.267375,0.963594553202256,0.00587745949074074,1.963,43413
0.0533333329041798,2.2556875,1.3173521259407,0.000904224537037037,1.8108,43414
0.0714666663090388,2.2556875,0.980655401043564,0,2.1274,43415
0.0416000001430512,2.267375,1.01052089759405,0.0230577256944444,1.9652,43416
0.0560000002324581,1.6946875,1.24734298665996,0.00126591435185185,1.9252,43417
0.0714666667381923,2.2556875,1.17762224720018,0.000994646990740741,2.634,43418
0.0815999996244907,2.2556875,1.19583449238455,0.0127495659722222,2.1196,43419
0.0384000000715256,2.2556875,1.7828027213654,0.00388816550925926,1.9452,43420
0.0837333330293496,2.2556875,1.693085761622,0.00198929398148148,1.9452,43421
0.0608000002145768,2.2556875,2.00949134042367,0,2.1152,43422
0.0458666670958201,2.2556875,2.17307212211767,0.0135633680555556,1.7108,43423
0.0618666665236157,2.267375,2.30327902159256,0.0119357638888889,2.0096,43424
0.0533333336551984,2.3725625,1.78843837011955,0.00108506944444444,2.504,43425
0.0512000000000001,2.4894375,1.44214102150981,0.00171802662037037,1.9674,43426
0.05226666645209,2.454375,1.33246743196174,0.000994646990740741,2.2318,43427
0.0517333332796892,2.4894375,2.01802720679173,0.00117549189814815,2.0096,43428
0.0456802971680368,2.4894375,2.03159060131,0,1.8318,43429
0.046933333726724,2.6063125,1.46048587530292,0.00994646990740741,2.2118,43430
0.0533333331187565,2.66475,1.41123562248264,0.000994646990740741,2.1518,43431
0.0512000006794929,2.805,1.82484449951853,0.00696252893518519,2.755,43432
0.0533333332975706,2.805,1.31038424949689,0.00461154513888889,2.294,43433
0.0666666666130225,2.805,1.0062217502462,0.0072337962962963,2.4106,43434
0.0437333332618077,2.805,1.35445199946202,0.0110315393518519,2.2062,43435
0.048533332957824,2.805,1.06581225032087,0.00207971643518519,2.4784,43436
0.0543999999284745,2.805,0.935621999919269,0.000994646990740741,2.4528,43437
0.0458666663805644,2.805,1.14059568605011,0.00180844907407407,2.458,43438
0.0373333334048589,2.805,2.02784850132249,0,2.174,43439
0.0405333334048589,2.805,0.928806749976162,0,2.5584,43440
0.0511999999642373,0.813255208294375,0.5368188788352,0.00135633680555556,2.5584,43441
