CO2_Vip,HeatTemp_Vip,HumDef_Vip,MinPipeGrow_Vip,MinPipeLow_Vip,VentLeewMin_Vip,VentLeew_Vip,VentWind_Vip,WaterSupInt_Vip,time
NaN,20,0,0,0,0,21,24,NaN,43326.4791666666
NaN,20,0,0,0,0,21,24,NaN,43326.4826388889
NaN,20,0,0,0,0,21,24,NaN,43326.4861111111
NaN,20,0,0,0,0,21,24,NaN,43326.4895833334
NaN,20,0,0,0,0,21,24,NaN,43326.4930555555
NaN,20,0,0,0,0,21,24,NaN,43326.4965277778
NaN,20,0,0,0,0,21,24,NaN,43326.5
NaN,20,0,0,0,0,21,24,NaN,43326.5034722222
NaN,20,0,0,0,0,21,24,NaN,43326.5069444445
NaN,20,0,0,0,0,21,24,NaN,43326.5104166666
NaN,20,0,0,0,0,21,24,NaN,43326.5138888889
NaN,20,0,0,0,0,21,24,NaN,43326.5173611111
NaN,20,0,0,0,0,21,24,NaN,43326.5208333334
NaN,20,0,0,0,0,21,24,NaN,43326.5243055555
NaN,20,0,0,0,0,21,24,NaN,43326.5277777778
NaN,20,0,0,0,0,21,24,NaN,43326.53125
NaN,20,0,0,0,0,21,24,NaN,43326.5347222222
NaN,20,0,0,0,0,21,24,NaN,43326.5381944445
NaN,20,0,0,0,0,21,24,NaN,43326.5416666666
NaN,20,0,0,0,0,21,24,NaN,43326.5451388889
NaN,20,0,0,0,0,21,24,NaN,43326.5486111111
NaN,20,0,0,0,0,21,24,NaN,43326.5520833334
NaN,20,0,0,0,0,21,24,NaN,43326.5555555555
NaN,20,0,0,0,0,21,24,NaN,43326.5590277778
NaN,20,0,0,0,0,21,24,NaN,43326.5625
NaN,20,0,0,0,0,21,24,NaN,43326.5659722222
NaN,20,0,0,0,0,21,24,NaN,43326.5694444445
NaN,20,0,0,0,0,21,24,NaN,43326.5729166666
NaN,20,0,0,0,0,21,24,NaN,43326.5763888889
NaN,20,0,0,0,0,21,24,NaN,43326.5798611111
NaN,20,0,0,0,0,21,24,NaN,43326.5833333334
NaN,20,0,0,0,0,21,24,NaN,43326.5868055555
NaN,20,0,0,0,0,21,24,NaN,43326.5902777778
NaN,20,0,0,0,0,21,24,NaN,43326.59375
NaN,20,0,0,0,0,21,24,NaN,43326.5972222222
NaN,20,0,0,0,0,21,24,NaN,43326.6006944445
NaN,20,0,0,0,0,21,24,NaN,43326.6041666666
NaN,20,0,0,0,0,21,24,NaN,43326.6076388889
NaN,20,0,0,0,0,21,24,NaN,43326.6111111111
NaN,20,0,0,0,0,21,24,NaN,43326.6145833334
NaN,20,0,0,0,0,21,24,NaN,43326.6180555555
NaN,20,0,0,0,0,21,24,NaN,43326.6215277778
NaN,20,0,0,0,0,21,24,NaN,43326.625
NaN,20,0,0,0,0,21,24,NaN,43326.6284722222
NaN,20,0,0,0,0,21,24,NaN,43326.6319444445
NaN,20,0,0,0,0,21,24,NaN,43326.6354166666
NaN,20,0,0,0,0,21,24,NaN,43326.6388888889
NaN,20,0,0,0,0,21,24,NaN,43326.6423611111
NaN,20,0,0,0,0,21,24,NaN,43326.6458333334
NaN,20,0,0,0,0,21,24,NaN,43326.6493055555
NaN,20,0,0,0,0,21,24,NaN,43326.6527777778
NaN,20,0,0,0,0,21,24,NaN,43326.65625
NaN,20,0,0,0,0,21,24,NaN,43326.6597222222
NaN,20,0,0,0,0,21,24,NaN,43326.6631944445
NaN,20,0,0,0,0,21,24,NaN,43326.6666666666
NaN,20,0,0,0,0,21,24,NaN,43326.6701388889
NaN,20,0,0,0,0,21,24,NaN,43326.6736111111
NaN,20,0,0,0,0,21,24,NaN,43326.6770833334
NaN,20,0,0,0,0,21,24,NaN,43326.6805555555
NaN,20,0,0,0,0,21,24,NaN,43326.6840277778
NaN,20,0,0,0,0,21,24,NaN,43326.6875
NaN,20,0,0,0,0,21,24,NaN,43326.6909722222
NaN,20,0,0,0,0,21,24,NaN,43326.6944444445
NaN,20,0,0,0,0,21,24,NaN,43326.6979166666
NaN,20,0,0,0,0,21,24,NaN,43326.7013888889
NaN,20,0,0,0,0,21,24,NaN,43326.7048611111
NaN,20,0,0,0,0,21,24,NaN,43326.7083333334
NaN,20,0,0,0,0,21,24,NaN,43326.7118055555
NaN,20,0,0,0,0,21,24,NaN,43326.7152777778
NaN,20,0,0,0,0,21,24,NaN,43326.71875
NaN,20,0,0,0,0,21,24,NaN,43326.7222222222
NaN,20,0,0,0,0,21,24,NaN,43326.7256944445
NaN,20,0,0,0,0,21,24,NaN,43326.7291666666
NaN,20,0,0,0,0,21,24,NaN,43326.7326388889
NaN,20,0,0,0,0,21,24,NaN,43326.7361111111
NaN,20,0,0,0,0,21,24,NaN,43326.7395833334
NaN,20,0,0,0,0,21,24,NaN,43326.7430555555
NaN,20,0,0,0,0,21,24,NaN,43326.7465277778
NaN,20,0,0,0,0,21,24,NaN,43326.75
NaN,20,0,0,0,0,21,24,NaN,43326.7534722222
NaN,20,0,0,0,0,21,24,NaN,43326.7569444445
NaN,20,0,0,0,0,21,24,NaN,43326.7604166666
NaN,20,0,0,0,0,21,24,NaN,43326.7638888889
NaN,20,0,0,0,0,21,24,NaN,43326.7673611111
NaN,20,0,0,0,0,21,24,NaN,43326.7708333334
NaN,20,0,0,0,0,21,24,NaN,43326.7743055555
NaN,20,0,0,0,0,21,24,NaN,43326.7777777778
NaN,20,0,0,0,0,21,24,NaN,43326.78125
NaN,20,0,0,0,0,21,24,NaN,43326.7847222222
NaN,20,0,0,0,0,21,24,NaN,43326.7881944445
NaN,20,0,0,0,0,21,24,NaN,43326.7916666666
NaN,20,0,0,0,0,21,24,NaN,43326.7951388889
NaN,20,0,0,0,0,21,24,NaN,43326.7986111111
NaN,20,0,0,0,0,21,24,NaN,43326.8020833334
NaN,20,0,0,0,0,21,24,NaN,43326.8055555555
NaN,20,0,0,0,0,21,24,NaN,43326.8090277778
NaN,20,0,0,0,0,21,24,NaN,43326.8125
NaN,20,0,0,0,0,21,24,NaN,43326.8159722222
NaN,20,0,0,0,0,21,24,NaN,43326.8194444445
NaN,20,0,0,0,0,21,24,NaN,43326.8229166666
NaN,20,0,0,0,0,21,24,NaN,43326.8263888889
NaN,20,0,0,0,0,21,24,NaN,43326.8298611111
NaN,20,0,0,0,0,21,24,NaN,43326.8333333334
NaN,20,0,0,0,0,21,24,NaN,43326.8368055555
NaN,19.9,0,0,0,0,20.9,24,NaN,43326.8402777778
NaN,19.9,0,0,0,0,20.9,24,NaN,43326.84375
NaN,19.9,0,0,0,0,20.9,24,NaN,43326.8472222222
NaN,19.8000000033528,0,0,0,0,20.8000000033528,24,NaN,43326.8506944445
NaN,19.8,0,0,0,0,20.8,24,NaN,43326.8541666666
NaN,19.7,0,0,0,0,20.7,24,NaN,43326.8576388889
NaN,19.7,0,0,0,0,20.7,24,NaN,43326.8611111111
NaN,19.7,0,0,0,0,20.7,24,NaN,43326.8645833334
NaN,19.6000000033528,0,0,0,0,20.6000000033528,24,NaN,43326.8680555555
NaN,19.5999999966472,0,0,0,0,20.5999999966472,24,NaN,43326.8715277778
NaN,19.5,0,0,0,0,20.5,24,NaN,43326.875
NaN,19.5,0,0,0,0,20.5,24,NaN,43326.8784722222
NaN,19.4000000033528,0,0,0,0,20.4000000033528,24,NaN,43326.8819444445
NaN,19.4,0,0,0,0,20.4,24,NaN,43326.8854166666
NaN,19.3999999932945,0,0,0,0,20.3999999932945,24,NaN,43326.8888888889
NaN,19.300000013411,0,0,0,0,20.300000013411,24,NaN,43326.8923611111
NaN,19.3,0,0,0,0,20.3,24,NaN,43326.8958333334
NaN,19.2000000033528,0,0,0,0,20.2000000033528,24,NaN,43326.8993055555
NaN,19.2,0,0,0,0,20.2,24,NaN,43326.9027777778
NaN,19.1999999899417,0,0,0,0,20.1999999899417,24,NaN,43326.90625
NaN,19.1000000100583,0,0,0,0,20.1000000100583,24,NaN,43326.9097222222
NaN,19.1,0,0,0,0,20.1,24,NaN,43326.9131944445
NaN,19,0,0,0,0,20,24,NaN,43326.9166666666
NaN,19,0,0,0,0,20,24,NaN,43326.9201388889
NaN,19,0,0,0,0,20,24,NaN,43326.9236111111
NaN,19,0,0,0,0,20,24,NaN,43326.9270833334
NaN,19,0,0,0,0,20,24,NaN,43326.9305555555
NaN,19,0,0,0,0,20,24,NaN,43326.9340277778
NaN,19,0,0,0,0,20,24,NaN,43326.9375
NaN,19,0,0,0,0,20,24,NaN,43326.9409722222
NaN,19,0,0,0,0,20,24,NaN,43326.9444444445
NaN,19,0,0,0,0,20,24,NaN,43326.9479166666
NaN,19,0,0,0,0,20,24,NaN,43326.9513888889
NaN,19,0,0,0,0,20,24,NaN,43326.9548611111
NaN,19,0,0,0,0,20,24,NaN,43326.9583333334
NaN,19,0,0,0,0,20,24,NaN,43326.9618055555
NaN,19,0,0,0,0,20,24,NaN,43326.9652777778
NaN,19,0,0,0,0,20,24,NaN,43326.96875
NaN,19,0,0,0,0,20,24,NaN,43326.9722222222
NaN,19,0,0,0,0,20,24,NaN,43326.9756944445
NaN,19,0,0,0,0,20,24,NaN,43326.9791666666
NaN,19,0,0,0,0,20,24,NaN,43326.9826388889
NaN,19,0,0,0,0,20,24,NaN,43326.9861111111
NaN,19,0,0,0,0,20,24,NaN,43326.9895833334
NaN,19,0,0,0,0,20,24,NaN,43326.9930555555
NaN,19,0,0,0,0,20,24,NaN,43326.9965277778
NaN,19,0,0,0,0,20,24,NaN,43327
NaN,19,0,0,0,0,20,24,NaN,43327.0034722222
NaN,19,0,0,0,0,20,24,NaN,43327.0069444445
NaN,19,0,0,0,0,20,24,NaN,43327.0104166666
NaN,19,0,0,0,0,20,24,NaN,43327.0138888889
NaN,19,0,0,0,0,20,24,NaN,43327.0173611111
NaN,19,0,0,0,0,20,24,NaN,43327.0208333334
NaN,19,0,0,0,0,20,24,NaN,43327.0243055555
NaN,19,0,0,0,0,20,24,NaN,43327.0277777778
NaN,19,0,0,0,0,20,24,NaN,43327.03125
NaN,19,0,0,0,0,20,24,NaN,43327.0347222222
NaN,19,0,0,0,0,20,24,NaN,43327.0381944445
NaN,19,0,0,0,0,20,24,NaN,43327.0416666666
NaN,19,0,0,0,0,20,24,NaN,43327.0451388889
NaN,19,0,0,0,0,20,24,NaN,43327.0486111111
NaN,19,0,0,0,0,20,24,NaN,43327.0520833334
NaN,19,0,0,0,0,20,24,NaN,43327.0555555555
NaN,19,0,0,0,0,20,24,NaN,43327.0590277778
NaN,19,0,0,0,0,20,24,NaN,43327.0625
NaN,19,0,0,0,0,20,24,NaN,43327.0659722222
NaN,19,0,0,0,0,20,24,NaN,43327.0694444445
NaN,19,0,0,0,0,20,24,NaN,43327.0729166666
NaN,19,0,0,0,0,20,24,NaN,43327.0763888889
NaN,19,0,0,0,0,20,24,NaN,43327.0798611111
NaN,19,0,0,0,0,20,24,NaN,43327.0833333334
NaN,19,0,0,0,0,20,24,NaN,43327.0868055555
NaN,19,0,0,0,0,20,24,NaN,43327.0902777778
NaN,19,0,0,0,0,20,24,NaN,43327.09375
NaN,19,0,0,0,0,20,24,NaN,43327.0972222222
NaN,19,0,0,0,0,20,24,NaN,43327.1006944445
NaN,19,0,0,0,0,20,24,NaN,43327.1041666666
NaN,19,0,0,0,0,20,24,NaN,43327.1076388889
NaN,19,0,0,0,0,20,24,NaN,43327.1111111111
NaN,19,0,0,0,0,20,24,NaN,43327.1145833334
NaN,19,0,0,0,0,20,24,NaN,43327.1180555555
NaN,19,0,0,0,0,20,24,NaN,43327.1215277778
NaN,19,0,0,0,0,20,24,NaN,43327.125
NaN,19,0,0,0,0,20,24,NaN,43327.1284722222
NaN,19,0,0,0,0,20,24,NaN,43327.1319444445
NaN,19,0,0,0,0,20,24,NaN,43327.1354166666
NaN,19,0,0,0,0,20,24,NaN,43327.1388888889
NaN,19,0,0,0,0,20,24,NaN,43327.1423611111
NaN,19,0,0,0,0,20,24,NaN,43327.1458333334
NaN,19,0,0,0,0,20,24,NaN,43327.1493055555
NaN,19,0,0,0,0,20,24,NaN,43327.1527777778
NaN,19,0,0,0,0,20,24,NaN,43327.15625
NaN,19,0,0,0,0,20,24,NaN,43327.1597222222
NaN,19,0,0,0,0,20,24,NaN,43327.1631944445
NaN,19,0,0,0,0,20,24,NaN,43327.1666666666
NaN,19,0,0,0,0,20,24,NaN,43327.1701388889
NaN,19,0,0,0,0,20,24,NaN,43327.1736111111
NaN,19,0,0,0,0,20,24,NaN,43327.1770833334
NaN,19,0,0,0,0,20,24,NaN,43327.1805555555
NaN,19,0,0,0,0,20,24,NaN,43327.1840277778
NaN,19,0,0,0,0,20,24,NaN,43327.1875
NaN,19,0,0,0,0,20,24,NaN,43327.1909722222
NaN,19,0,0,0,0,20,24,NaN,43327.1944444445
NaN,19,0,0,0,0,20,24,NaN,43327.1979166666
NaN,19,0,0,0,0,20,24,NaN,43327.2013888889
NaN,19,0,0,0,0,20,24,NaN,43327.2048611111
NaN,19,0,0,0,0,20,24,NaN,43327.2083333334
NaN,19,0,0,0,0,20,24,NaN,43327.2118055555
NaN,19,0,0,0,0,20,24,NaN,43327.2152777778
NaN,19,0,0,0,0,20,24,NaN,43327.21875
NaN,19,0,0,0,0,20,24,NaN,43327.2222222222
NaN,19,0,0,0,0,20,24,NaN,43327.2256944445
NaN,19,0,0,0,0,20,24,NaN,43327.2291666666
NaN,19,0,0,0,0,20,24,NaN,43327.2326388889
NaN,19,0,0,0,0,20,24,NaN,43327.2361111111
NaN,19.0999999932945,0,0,0,0,20.0999999932945,24,NaN,43327.2395833334
NaN,19.1,0,0,0,0,20.1,24,NaN,43327.2430555555
NaN,19.2,0,0,0,0,20.2,24,NaN,43327.2465277778
NaN,19.2,0,0,0,0,20.2,24,NaN,43327.25
NaN,19.2,0,0,0,0,20.2,24,NaN,43327.2534722222
NaN,19.2999999966472,0,0,0,0,20.2999999966472,24,NaN,43327.2569444445
NaN,19.3,0,0,0,0,20.3,24,NaN,43327.2604166666
NaN,19.4,0,0,0,0,20.4,24,NaN,43327.2638888889
NaN,19.4,0,0,0,0,20.4,24,NaN,43327.2673611111
NaN,19.4,0,0,0,0,20.4,24,NaN,43327.2708333334
NaN,19.4999999966472,0,0,0,0,20.4999999966472,24,NaN,43327.2743055555
NaN,19.5000000033528,0,0,0,0,20.5000000033528,24,NaN,43327.2777777778
NaN,19.6,0,0,0,0,20.6,24,NaN,43327.28125
NaN,19.6,0,0,0,0,20.6,24,NaN,43327.2847222222
NaN,19.6999999966472,0,0,0,0,20.6999999966472,24,NaN,43327.2881944445
NaN,19.7,0,0,0,0,20.7,24,NaN,43327.2916666666
NaN,19.7000000067055,0,0,0,0,20.7000000067055,24,NaN,43327.2951388889
NaN,19.799999986589,0,0,0,0,20.799999986589,24,NaN,43327.2986111111
NaN,19.8,0,0,0,0,20.8,24,NaN,43327.3020833334
NaN,19.8999999966472,0,0,0,0,20.8999999966472,24,NaN,43327.3055555555
NaN,19.9,0,0,0,0,20.9,24,NaN,43327.3090277778
NaN,19.9000000100583,0,0,0,0,20.9000000100583,24,NaN,43327.3125
NaN,19.9999999899417,0,0,0,0,20.9999999899417,24,NaN,43327.3159722222
NaN,20,0,0,0,0,21,24,NaN,43327.3194444445
NaN,20,0,0,0,0,21,24,NaN,43327.3229166666
NaN,20,0,0,0,0,21,24,NaN,43327.3263888889
NaN,20,0,0,0,0,21,24,NaN,43327.3298611111
NaN,20,0,0,0,0,21,24,NaN,43327.3333333334
NaN,20,0,0,0,0,21,24,NaN,43327.3368055555
NaN,20,0,0,0,0,21,24,NaN,43327.3402777778
NaN,20,0,0,0,0,21,24,NaN,43327.34375
NaN,20,0,0,0,0,21,24,NaN,43327.3472222222
NaN,20,0,0,0,0,21,24,NaN,43327.3506944445
NaN,20,0,0,0,0,21,24,NaN,43327.3541666666
NaN,20,0,0,0,0,21,24,NaN,43327.3576388889
NaN,20,0,0,0,0,21,24,NaN,43327.3611111111
NaN,20,0,0,0,0,21,24,NaN,43327.3645833334
NaN,20,0,0,0,0,21,24,NaN,43327.3680555555
NaN,20,0,0,0,0,21,24,NaN,43327.3715277778
NaN,20,0,0,0,0,21,24,NaN,43327.375
NaN,20,0,0,0,0,21,24,NaN,43327.3784722222
NaN,20,0,0,0,0,21,24,NaN,43327.3819444445
NaN,20,0,0,0,0,21,24,NaN,43327.3854166666
NaN,20,0,0,0,0,21,24,NaN,43327.3888888889
NaN,20,0,0,0,0,21,24,NaN,43327.3923611111
NaN,20,0,0,0,0,21,24,NaN,43327.3958333334
NaN,20,0,0,0,0,21,24,NaN,43327.3993055555
NaN,20,0,0,0,0,21,24,NaN,43327.4027777778
NaN,20,0,0,0,0,21,24,NaN,43327.40625
NaN,20,0,0,0,0,21,24,NaN,43327.4097222222
NaN,20,0,0,0,0,21,24,NaN,43327.4131944445
NaN,20,0,0,0,0,21,24,NaN,43327.4166666666
NaN,20,0,0,0,0,21,24,NaN,43327.4201388889
NaN,20,0,0,0,0,21,24,NaN,43327.4236111111
NaN,20,0,0,0,0,21,24,NaN,43327.4270833334
NaN,20,0,0,0,0,21,24,NaN,43327.4305555555
NaN,20,0,0,0,0,21,24,NaN,43327.4340277778
NaN,20,0,0,0,0,21,24,NaN,43327.4375
NaN,20,0,0,0,0,21,24,NaN,43327.4409722222
NaN,20,0,0,0,0,21,24,NaN,43327.4444444445
NaN,20,0,0,0,0,21,24,NaN,43327.4479166666
NaN,20,0,0,0,0,21,24,NaN,43327.4513888889
NaN,20,0,0,0,0,21,24,NaN,43327.4548611111
NaN,20,0,0,0,0,21,24,NaN,43327.4583333334
NaN,20,0,0,0,0,21,24,NaN,43327.4618055555
NaN,20,0,0,0,0,21,24,NaN,43327.4652777778
NaN,20,0,0,0,0,21,24,NaN,43327.46875
NaN,20,0,0,0,0,21,24,NaN,43327.4722222222
NaN,20,0,0,0,0,21,24,NaN,43327.4756944445
NaN,20,0,0,0,0,21,24,NaN,43327.4791666666
NaN,20,0,0,0,0,21,24,NaN,43327.4826388889
NaN,20,0,0,0,0,21,24,NaN,43327.4861111111
NaN,20,0,0,0,0,21,24,NaN,43327.4895833334
NaN,20,0,0,0,0,21,24,NaN,43327.4930555555
NaN,20,0,0,0,0,21,24,NaN,43327.4965277778
NaN,20,0,0,0,0,21,24,NaN,43327.5
NaN,20,0,0,0,0,21,24,NaN,43327.5034722222
NaN,20,0,0,0,0,21,24,NaN,43327.5069444445
NaN,20,0,0,0,0,21,24,NaN,43327.5104166666
NaN,20,0,0,0,0,21,24,NaN,43327.5138888889
NaN,20,0,0,0,0,21,24,NaN,43327.5173611111
NaN,20,0,0,0,0,21,24,NaN,43327.5208333334
NaN,20,0,0,0,0,21,24,NaN,43327.5243055555
600,20,0,0,0,0,21,24,240,43327.5277777778
600,20,0,0,0,0,21,24,240,43327.53125
600,20,0,0,0,0,21,24,240,43327.5347222222
600,20,0,0,0,0,21,24,240,43327.5381944445
600,20,0,0,0,0,21,24,240,43327.5416666666
600,20,0,0,0,0,21,24,240,43327.5451388889
600,20,0,0,0,0,21,24,240,43327.5486111111
600,20,0,0,0,0,21,24,240,43327.5520833334
600,20,0,0,0,0,21,24,240,43327.5555555555
600,20,0,0,0,0,21,24,240,43327.5590277778
600,20,0,0,0,0,21,24,240,43327.5625
600,20,0,0,0,0,21,24,240,43327.5659722222
