ProdA_cum,ProdA_num,ProdB_cum,ProdB_num,Prod_value_cum,Total_Prod_cum,time
23.5629351344262,0.655737704918033,1.83139344262295,0,21.8475260245902,25.3943285770492,43400
23.5629351344262,0,1.83139344262295,0,21.8475260245902,25.3943285770492,43401
24.2119925114754,1.72131147540984,1.90315573770491,0.245901639344262,22.5086633196721,26.1151482491803,43402
24.5882220196721,0.983606557377049,1.90315573770491,0,22.8455485655738,26.4913777573771,43403
24.8035908721312,0.532786885245902,1.90315573770491,0,23.0280280737705,26.7067466098361,43404
25.5261728393443,1.84426229508197,1.90315573770491,0,23.6596879098361,27.4293285770492,43405
26.4492875934426,2.45901639344262,1.93696721311475,0.122950819672131,24.5376950819672,28.3862548065574,43406
26.9858039868853,1.39344262295082,1.93696721311475,0,25.0149491803279,28.9227712,43407
26.9858039868853,0,1.93696721311475,0,25.0149491803279,28.9227712,43408
28.0146154622951,2.74590163934426,2.37348360655738,1.35245901639344,26.3783713114754,30.3880990688525,43409
28.1858039868853,0.450819672131148,2.37348360655738,0,26.5361581967213,30.5592875934426,43410
28.3717466098361,0.491803278688525,2.66758196721311,0.901639344262295,26.9765270491803,31.0393285770492,43411
28.5246564459016,0.409836065573771,2.68983606557377,0.0819672131147541,27.1443549180328,31.2144925114754,43412
28.6762957901639,0.409836065573771,2.95069672131147,0.819672131147541,27.53165,31.6269925114754,43413
28.9946564459016,0.860655737704918,2.96282786885246,0.0409836065573771,27.8450721311475,31.9574843147541,43414
28.9946564459016,0,2.96282786885246,0,27.8450721311475,31.9574843147541,43415
29.748508904918,2.00819672131148,3.11065573770492,0.491803278688525,28.7245803278689,32.859164642623,43416
30.0973613639344,0.942622950819672,3.19094262295082,0.245901639344262,29.1420495901639,33.2883039868853,43417
30.2669515278689,0.450819672131148,3.19094262295082,0,29.3054717213115,33.4578941508197,43418
30.8822384131148,1.63934426229508,3.37905737704918,0.614754098360656,30.0891551229508,34.2612957901639,43419
31.3441236590164,1.22950819672131,3.62819672131148,0.819672131147541,30.7874133196721,34.9723203803279,43420
31.7589187409836,1.14754098360656,3.81020491803279,0.573770491803279,31.3801899590164,35.5691236590164,43421
31.7589187409836,0,3.81020491803279,0,31.3801899590164,35.5691236590164,43422
32.2848203803279,1.39344262295082,3.86495901639344,0.204918032786885,31.9680485655738,36.1497793967213,43423
32.4672793967213,0.491803278688525,3.92684426229508,0.204918032786885,32.2177924180328,36.3941236590164,43424
32.6054761180328,0.368852459016393,3.92684426229508,0,32.3561120901639,36.5323203803279,43425
33.1455171016394,1.4344262295082,3.98868852459016,0.204918032786885,32.9593395491803,37.1342056262295,43426
33.5501072655738,1.0655737704918,4.01135245901639,0.0819672131147541,33.3850567622951,37.5614597245902,43427
33.8026072655738,0.655737704918033,4.1005737704918,0.286885245901639,33.7224030737705,37.9031810360656,43428
33.8026072655738,0,4.1005737704918,0,33.7224030737705,37.9031810360656,43429
34.1646974295082,0.901639344262295,4.1005737704918,0,34.0717883196721,38.2652712,43430
34.4800662819672,0.778688524590164,4.1005737704918,0,34.3735301229508,38.580640052459,43431
35.3571154622951,2.29508196721312,4.16016393442623,0.204918032786885,35.3303692622951,39.5172793967213,43432
36.1608859540984,2.13114754098361,4.19754098360656,0.122950819672131,36.1966858606557,40.3584269377049,43433
37.161008904918,2.66393442622951,4.36815573770492,0.573770491803279,37.4179461065574,41.529164642623,43434
37.3006810360656,0.368852459016393,4.45413934426229,0.286885245901639,37.6553692622951,41.7548203803279,43435
37.3006810360656,0,4.45413934426229,0,37.6553692622951,41.7548203803279,43436
38.2447793967213,2.45901639344262,4.45413934426229,0,38.6389758196721,42.6989187409836,43437
39.2862548065574,2.74590163934426,4.47622950819672,0.0819672131147541,39.7652053278688,43.7624843147541,43438
39.8083039868853,1.35245901639344,4.47622950819672,0,40.3061889344262,44.284533495082,43439
40.6846154622951,2.33606557377049,4.51024590163934,0.122950819672131,41.2824184426229,45.1948613639344,43440
41.717402347541,2.74590163934426,5.03819672131147,1.68032786885246,42.9520905737705,46.7555990688525,43441
