CO2_dosage,Electricity_Lamp,Heating_Energy,Labour,net_water,time
0.160044755244755,0,0,0,0.661424999759104,43326
0.162133333297571,0,0,0.00186873070987654,0.406124999974351,43327
0.154666666845481,0,0.0284156217128276,0.00186873070987654,0.587715789183053,43328
0.134400000107288,0,0.243853124156676,0.00186873070987654,1.28021666649679,43329
0.140799999821186,0,0.28652999837697,0.00186873070987654,0.583288235330209,43330
0.112000000143051,0,0.0414449990831874,0.00186873070987654,0.503662499935879,43331
0.143999999928474,0,0,0.00186873070987654,1.15483999991886,43332
0.139733333333333,0,0.293193749315659,0.00186873070987654,1.01215714307196,43333
0.179200000035763,0,0,0.00186873070987654,1.54545112785963,43334
0.153600000071526,0,0.34862812030756,0.00186873070987654,1.3984,43335
0.104533333297571,0,1.09502812371399,0.00186873070987654,1.97,43336
0.0735999997854233,0,1.63664811835544,0.00186873070987654,1.793,43337
0.0896,0,1.85173499910896,0.00186873070987654,2.2074,43338
0.113066666773955,0,0.80033249438949,0.00186873070987654,3.65259999698252,43339
0.0467478261242742,0,0.93699664871455,0.00186873070987654,3.1916,43340
0.0357783135425614,0,2.25993831896757,0.00186873070987654,3.1,43341
0.102780668838671,0,2.2228603258432,0.00506365740740741,2.9,43342
0.0957935482394311,0,2.82908917762114,0.00632957175925926,2.7108,43343
0.115199999821186,0,3.03198411872834,0,2.622,43344
0.126933333190282,0,2.60622209660324,0,2.622,43345
0.0991999999642373,0.70125,1.79165324160121,0.0049732349537037,3.7596,43346
0.098133333404859,0.70125,0.499291718789714,0.00632957175925926,6.0306,43347
0.117333333404859,1.41185,1.11552411694207,0.00813802083333333,6.8994,43348
0.100800000178814,2.24984375,0.626614498692121,0.000452112268518519,2.9762,43349
0.1024,0.7690375,1.71022086922621,0.00587745949074074,3.9828,43350
0.118399999892712,1.48080625,2.4531376443103,0.00180844907407407,4.576,43351
0.113066666416327,0,2.35571272165709,0,3.8962,43352
0.110933333297571,0.67203125,1.80823979091828,0.00813802083333333,3.7762,43353
0.124800000071526,0.73046875,1.57982203578288,0.00361689814814815,3.9918,43354
0.0693333336194356,1.44106875,1.27765311457585,0.0103985821759259,2.8652,43355
0.0949333334406217,0.47685,3.06041054428361,0.00135633680555556,4.2728,43356
0.0896000001072883,0.56450625,3.28023831202842,0.00949435763888889,4.1018,43357
0.0618666665593783,0,2.5474199183354,0.000904224537037037,0.2522,43358
0.0831999999642372,0,2.9540639224412,0,5.2228,43359
0.111999999964237,0.45815,2.60922524787941,0.013111255787037,4.7084,43360
0.1088,0.21388125,2.03150129598864,0.000904224537037037,4.1628,43361
0.120533333333333,0.2828375,1.63375364712357,0.00244140625,3.8984,43362
0.113066666595141,0.70125,0.770413865544511,0.0167281539351852,3.8184,43363
0.0757333334763844,0.48736875,1.71965586237186,0.00271267361111111,3.0318,43364
0.0362666669170061,1.2271875,3.04117288426645,0.00126591435185185,3.0396,43365
0.0426666667024294,1.48080625,4.17765433832824,0.0134729456018519,2.7174,43366
0.0757333337982496,0.6919,3.63741523602213,0.00452112268518519,3.5662,43367
0.0607999998211861,0.78890625,2.81315617157948,0.00361689814814815,3.3718,43368
0.0821333331187567,0.83799375,1.84600071891753,0.000994646990740741,3.5662,43369
0.122133333834012,1.01330625,1.04286936732691,0.009765625,3.4762,43370
0.104533333226045,1.528725,0.499439317645417,0.000904224537037037,2.6952,43371
0.0992000002145767,0.85669375,1.33644412211458,0.000904224537037037,3.0574,43372
0.0938666668097179,0.89643125,1.33221824811743,0,3.1252,43373
0.0885333333333333,0.79825625,1.77666432821646,0.0203450520833333,3.1574,43374
0.0704000000715256,1.08109375,2.95299232186904,0.00135633680555556,2.523,43375
0.123733333154519,2.35736875,0.155002496072744,0.00226056134259259,3.063,43376
0.0725333334763845,0.8859125,0.526456866444048,0.00750506365740741,2.4652,43377
0.100266666702429,0.19518125,1.74775949029171,0.00126591435185185,3.2716,43378
0.0992000000715255,0.7690375,0.922818367464461,0.00135633680555556,2.6474,43379
0.0853333336194356,0.7690375,1.45759423583319,0,2.8974,43380
0.0789333331902823,1.1196625,0.844139244954426,0.0197120949074074,2.9452,43381
0.0938666666666666,1.1196625,0.481679996060988,0.00732421875,2.62,43382
0.116266666809718,1.3347125,0.246041247790069,0.000994646990740741,2.67,43383
0.143999999785423,1.63625,0.222951743423417,0.0150101273148148,2.7108,43384
0.158933332939943,1.44106875,0.184054872507163,0.00117549189814815,2.4086,43385
0.164266666702429,1.1103125,0.133368750110767,0.000904224537037037,2.1386,43386
0.148266667131583,1.4702875,0.164693249722417,0,2.2764,43387
0.121600000178814,1.19796875,0.446269117558975,0.0200737847222222,2.2442,43388
0.114133333333333,1.3440625,0.324349868004729,0.00144675925925926,1.9864,43389
0.113066666273276,1.31484375,0.453738746424256,0.00144675925925926,2.2486,43390
0.0847058819364099,1.49950625,0.464995302417915,0.0128399884259259,NaN,43391
0.0743046932895261,1.4609375,0.711198314787025,0.00551576967592593,2.3452,43392
0.0682666665593783,1.986875,0.630148669993584,0.000904224537037037,2.0508,43393
0.0831999995350837,1.9190875,0.485563564201826,0,2.2608,43394
0.085333333226045,1.65611875,0.600929614405712,0.0102177372685185,2.1864,43395
0.0885333337624868,2.220625,0.816062914402088,0.00424985532407407,2.0642,43396
0.136533333583673,2.1505,0.383418744582508,0.00072337962962963,1.9042,43397
0.0672000002503396,2.3375,0.7198811170158,0.0096752025462963,1.7042,43398
0.0618666664878527,2.29075,1.15449936562134,0.00217013888888889,1.9142,43399
