timestamp,T_Out,airflow_Out,heat_emission,is_rain,par_Out,rad_Out,rad_Out_sum,rh_Out,wind_direction
2022-05-03 00:00:00,9.7,2,-80,0,1,1,2511,76.6,1
2022-05-03 00:05:00,9.7,2,-80,0,1,1,2511,76.6,1
2022-05-03 00:10:00,9.5,1.2,-78,0,1,0,0,78,1
2022-05-03 00:15:00,9.5,1.2,-78,0,1,0,0,78,1
2022-05-03 00:20:00,9.5,1.2,-78,0,1,0,0,78,1
2022-05-03 00:25:00,9.4,0,-77,0,1,0,0,78.8,1
2022-05-03 00:30:00,9.4,0,-78,0,1,0,0,78.8,1
2022-05-03 00:35:00,9.4,0,-78,0,1,0,0,78.8,1
2022-05-03 00:40:00,9.3,0,-77,0,1,0,0,78.9,1
2022-05-03 00:45:00,9.3,0,-77,0,1,0,0,78.9,1
2022-05-03 00:50:00,9.3,0,-77,0,1,0,0,78.9,1
2022-05-03 00:55:00,9.3,0,-77,0,1,0,0,78.9,1
2022-05-03 01:00:00,9.1,0,-75,0,0,0,0,79.6,2
2022-05-03 01:05:00,9.1,0,-75,0,0,0,0,79.6,2
2022-05-03 01:10:00,9.1,0,-75,0,0,0,0,79.6,2
2022-05-03 01:15:00,9.1,0,-75,0,0,0,0,79.6,2
2022-05-03 01:20:00,9,0,-74,0,0,0,0,80.5,2
2022-05-03 01:25:00,9,0,-74,0,0,0,0,80.5,2
2022-05-03 01:30:00,9,0,-74,0,0,0,0,80.5,2
2022-05-03 01:35:00,8.7,0,-72,0,0,0,0,81.5,2
2022-05-03 01:45:00,8.7,0,-72,0,1,0,0,82.2,2
2022-05-03 01:50:00,8.6,0,-72,0,0,1,0,82.1,2
2022-05-03 01:55:00,8.6,0,-72,0,0,1,0,82.1,2
2022-05-03 02:00:00,8.6,0,-72,0,0,1,0,82.1,2
2022-05-03 02:05:00,8.6,0,-72,0,0,1,0,82.1,2
2022-05-03 02:10:00,8.1,0,-70,0,0,0,0,81.7,2
2022-05-03 02:15:00,8.1,0,-70,0,0,0,0,81.7,2
2022-05-03 02:20:00,8,0,-68,0,0,0,0,84.4,2
2022-05-03 02:25:00,8,0,-68,0,0,0,0,84.4,2
2022-05-03 02:30:00,8,0,-70,0,0,0,0,84.5,2
2022-05-03 02:35:00,8,0,-70,0,0,0,0,84.5,2
2022-05-03 02:40:00,7.7,0,-70,0,0,0,0,85.2,2
2022-05-03 02:45:00,7.7,0,-70,0,0,0,0,85.2,2
2022-05-03 02:50:00,7.7,0,-70,0,0,0,0,85.2,2
2022-05-03 02:55:00,7.7,0,-70,0,0,0,0,85.2,2
2022-05-03 03:00:00,7.7,0,-70,0,0,0,0,85.2,2
2022-05-03 03:05:00,7.8,0,-73,0,0,0,0,85.7,128
2022-05-03 03:10:00,7.8,0,-73,0,0,0,0,85.7,128
2022-05-03 03:15:00,7.8,0,-73,0,0,0,0,85.7,128
2022-05-03 03:20:00,7.8,0,-73,0,0,0,0,85.7,128
2022-05-03 03:25:00,7.8,0,-72,0,0,0,0,86.1,128
2022-05-03 03:30:00,7.8,0,-72,0,0,0,0,86.1,128
2022-05-03 03:35:00,7.9,0,-70,0,0,0,0,86,128
2022-05-03 03:40:00,7.9,0,-70,0,0,0,0,86,128
2022-05-03 03:45:00,7.6,0,-69,0,0,0,0,86.7,128
2022-05-03 03:50:00,7.6,0,-69,0,0,0,0,86.7,128
2022-05-03 03:55:00,7.6,0,-67,0,0,0,0,87.6,128
2022-05-03 04:00:00,7.6,0,-67,0,0,0,0,87.6,128
2022-05-03 04:05:00,7.6,0,-67,0,0,0,0,87.6,128
2022-05-03 04:10:00,7.6,0,-67,0,0,0,0,87.6,128
2022-05-03 04:15:00,7.4,0,-68,0,0,0,0,87.3,128
2022-05-03 04:25:00,7.6,0,-68,0,1,0,0,87.5,128
2022-05-03 04:35:00,7.6,0,-69,0,0,0,0,87.5,128
2022-05-03 04:45:00,7.6,0,-69,0,0,0,0,87.3,128
2022-05-03 04:50:00,7.6,0,-69,0,0,0,0,87.3,128
2022-05-03 04:55:00,7.5,0,-61,0,0,1,0,86.7,128
2022-05-03 05:00:00,7.5,0,-61,0,0,1,0,86.7,128
2022-05-03 05:05:00,7.5,0,-61,0,0,1,0,86.7,128
2022-05-03 05:10:00,7.6,0,-61,0,0,0,0,85.1,128
2022-05-03 05:15:00,7.6,0,-61,0,0,0,0,85.1,128
2022-05-03 05:20:00,7.6,0,-61,0,0,0,0,85.1,128
2022-05-03 05:25:00,7.6,0,-47,0,0,0,0,83.9,128
2022-05-03 05:30:00,7.6,0,-47,0,0,0,0,83.9,128
2022-05-03 05:40:00,7.9,0,-38,0,0,0,0,83.6,128
2022-05-03 05:45:00,7.9,0,-38,0,0,0,0,83.6,128
2022-05-03 05:50:00,8,0,-54,0,0,0,0,82.7,128
2022-05-03 05:55:00,8,0,-54,0,0,0,0,82.7,128
2022-05-03 06:05:00,8.1,0,-69,0,3,5,0,81.4,128
2022-05-03 06:15:00,8.1,0,-69,0,11,7,1,80.9,128
2022-05-03 06:25:00,7.9,0,-70,0,25,13,1,81,128
2022-05-03 06:30:00,8.1,0,-70,0,49,27,2,81.8,128
2022-05-03 06:35:00,8.1,0,-70,0,49,27,2,81.8,128
2022-05-03 06:40:00,8.1,0,-66,0,78,45,4,81.1,128
2022-05-03 06:45:00,8.1,0,-66,0,78,45,4,81.1,128
2022-05-03 06:50:00,8.6,0,-55,0,125,69,8,81.3,128
2022-05-03 06:55:00,8.6,0,-55,0,125,69,8,81.3,128
2022-05-03 07:00:00,8.6,0,-55,0,125,69,8,81.3,128
2022-05-03 07:05:00,8.6,0,-55,0,125,69,8,81.3,128
2022-05-03 07:10:00,8.6,0,-55,0,125,69,8,81.3,128
2022-05-03 07:15:00,8.6,0,-55,0,125,69,8,81.3,128
2022-05-03 07:20:00,9.2,0,-62,0,269,165,27,81.3,128
2022-05-03 07:25:00,9.2,0,-62,0,269,165,27,81.3,128
2022-05-03 07:30:00,9.2,0,-62,0,269,165,27,81.3,128
2022-05-03 07:35:00,9.6,0,-38,0,194,96,38,81.5,128
2022-05-03 07:40:00,9.6,0,-38,0,194,96,38,81.5,128
2022-05-03 07:45:00,9.8,0,-34,0,209,104,44,81.6,128
2022-05-03 07:50:00,10,0,-32,0,218,108,47,82.1,128
2022-05-03 07:55:00,10,0,-32,0,218,108,47,82.1,128
2022-05-03 08:00:00,10,0,-32,0,218,108,47,82.1,128
2022-05-03 08:05:00,10,0,-32,0,218,108,47,82.1,128
2022-05-03 08:10:00,10,0,-32,0,218,108,47,82.1,128
2022-05-03 08:15:00,10,0,-32,0,218,108,47,82.1,128
2022-05-03 08:20:00,10.7,0,-37,0,325,161,71,82,128
2022-05-03 08:25:00,10.7,0,-37,0,325,161,71,82,128
2022-05-03 08:30:00,10.7,0,-37,0,325,161,71,82,128
2022-05-03 08:35:00,10.8,0,-35,0,380,187,87,82.5,128
2022-05-03 08:45:00,10.9,1.6,-35,0,381,189,99,83.9,128
2022-05-03 08:50:00,10.9,1.6,-32,0,392,188,104,83.2,128
2022-05-03 08:55:00,10.9,1.6,-32,0,392,188,104,83.2,128
2022-05-03 09:05:00,10.8,1.6,-34,0,446,220,117,83.2,128
2022-05-03 09:10:00,10.8,1.6,-34,0,446,220,117,83.2,128
2022-05-03 09:15:00,11.3,1.6,-36,0,506,250,137,81.8,128
2022-05-03 09:20:00,11.4,1.5,-34,0,528,253,144,81.4,128
2022-05-03 09:25:00,11.4,1.5,-34,0,528,253,144,81.4,128
2022-05-03 09:30:00,11.4,1.5,-34,0,528,253,144,81.4,128
2022-05-03 09:35:00,11.5,0.8,-36,0,552,265,167,80.2,128
2022-05-03 09:40:00,11.5,0.8,-36,0,552,265,167,80.2,128
2022-05-03 09:45:00,12.1,0.8,-40,0,660,323,187,77.8,128
2022-05-03 09:50:00,12.1,0.8,-40,0,660,323,187,77.8,128
2022-05-03 09:55:00,12.1,0.4,-39,0,668,324,204,78.3,128
2022-05-03 10:05:00,12.1,0.4,-39,0,668,324,204,78.3,128
2022-05-03 10:10:00,12.3,1.4,-37,0,668,327,224,75.9,128
2022-05-03 10:20:00,12.3,1.4,-37,0,668,327,224,75.9,128
2022-05-03 10:25:00,11.9,1.4,-26,0,582,281,250,77.9,128
2022-05-03 10:30:00,12,1.9,-18,0,402,195,263,79.3,128
2022-05-03 10:40:00,12,1.9,-18,0,402,195,263,79.3,128
2022-05-03 10:45:00,12,1.9,-18,0,402,195,263,79.3,128
2022-05-03 10:50:00,12.4,2.4,-39,0,706,321,293,78.8,128
2022-05-03 10:55:00,12.3,2.4,-32,0,683,316,311,79,128
2022-05-03 11:05:00,12.3,2.4,-32,0,683,316,311,79,128
2022-05-03 11:10:00,12.1,2.4,-38,0,731,336,332,79.6,128
2022-05-03 11:15:00,12.1,2.4,-38,0,731,336,332,79.6,128
2022-05-03 11:25:00,12.1,2.4,-38,0,731,336,332,79.6,128
2022-05-03 11:30:00,12.1,2.4,-38,0,731,336,332,79.6,128
2022-05-03 11:35:00,12.1,2.4,-38,0,731,336,332,79.6,128
2022-05-03 11:40:00,12.4,2.4,-21,0,510,244,407,79.6,128
2022-05-03 11:50:00,12.4,2.4,-21,0,510,244,407,79.6,128
2022-05-03 11:55:00,12.4,2.4,-21,0,510,244,407,79.6,128
2022-05-03 12:00:00,12.3,2.4,-21,0,656,302,431,78.1,128
2022-05-03 12:05:00,12.9,1.8,-29,0,899,390,454,75.2,128
2022-05-03 12:10:00,12.9,1.8,-29,0,899,390,454,75.2,128
2022-05-03 12:15:00,12.9,1.8,-29,0,899,390,454,75.2,128
2022-05-03 12:20:00,12.9,1.8,-29,0,899,390,454,75.2,128
2022-05-03 12:25:00,12.9,1.8,-29,0,899,390,454,75.2,128
2022-05-03 12:35:00,12.4,1.8,-28,0,624,300,515,74.4,128
2022-05-03 12:40:00,12.4,1.8,-28,0,624,300,515,74.4,128
2022-05-03 12:45:00,12.4,1.8,-28,0,624,300,515,74.4,128
2022-05-03 12:55:00,13.3,1.8,-27,0,738,340,552,74.6,128
2022-05-03 13:00:00,13.3,1.8,-27,0,738,340,552,74.6,128
2022-05-03 13:05:00,13.3,1.8,-27,0,738,340,552,74.6,128
2022-05-03 13:10:00,13.2,1.8,-29,0,582,314,593,74.3,128
2022-05-03 13:20:00,13.2,1.8,-29,0,582,314,593,74.3,128
2022-05-03 13:25:00,13.2,1.8,-29,0,582,314,593,74.3,128
2022-05-03 13:30:00,13.8,1.8,-36,0,1007,405,626,72.6,128
2022-05-03 13:40:00,13.6,1.8,-30,0,1000,405,654,71.3,128
2022-05-03 13:45:00,13.6,1.8,-30,0,1000,405,654,71.3,128
2022-05-03 13:50:00,13.6,1.8,-30,0,1000,405,654,71.3,128
2022-05-03 13:55:00,13,3,-30,0,777,358,698,75.7,2
2022-05-03 14:05:00,13,3,-30,0,777,358,698,75.7,2
2022-05-03 14:10:00,13,3,-30,0,777,358,698,75.7,2
2022-05-03 14:15:00,13,3.3,-27,0,627,296,727,75.1,2
2022-05-03 14:25:00,13,3.3,-27,0,627,296,727,75.1,2
2022-05-03 14:30:00,12.6,3.3,-23,0,643,301,757,76.3,2
2022-05-03 14:35:00,12.6,3.3,-23,0,643,301,757,76.3,2
2022-05-03 14:40:00,11.9,3.3,-15,0,440,191,773,79.3,2
2022-05-03 14:50:00,11.9,3.3,-15,0,440,191,773,79.3,2
2022-05-03 14:55:00,12,3.3,-16,0,647,291,790,80.2,1
2022-05-03 15:00:00,12.2,3.3,-28,0,972,391,814,78.2,1
2022-05-03 15:10:00,12.2,3.3,-28,0,972,391,814,78.2,1
2022-05-03 15:15:00,12.2,3.3,-28,0,972,391,814,78.2,1
2022-05-03 15:20:00,12.2,3.3,-28,0,972,391,814,78.2,1
2022-05-03 15:25:00,12.2,3.3,-28,0,972,391,814,78.2,1
2022-05-03 15:35:00,12.2,3.3,-28,0,972,391,814,78.2,1
2022-05-03 15:40:00,12.2,3.3,-28,0,972,391,814,78.2,1
2022-05-03 15:45:00,12,3.8,-18,0,568,271,919,76.8,1
2022-05-03 15:55:00,12,3.8,-18,0,568,271,919,76.8,1
2022-05-03 16:00:00,12,3.8,-18,0,568,271,919,76.8,1
2022-05-03 16:05:00,12.1,3.8,-20,0,567,270,942,74,1
2022-05-03 16:10:00,12.1,3.8,-20,0,567,270,942,74,1
2022-05-03 16:20:00,12.1,3.8,-20,0,567,270,942,74,1
2022-05-03 16:25:00,12.1,3.8,-20,0,567,270,942,74,1
2022-05-03 16:30:00,12.1,3.8,-20,0,567,270,942,74,1
2022-05-03 16:35:00,12.1,3.8,-20,0,486,270,942,74,1
2022-05-03 16:40:00,12.2,3.8,-24,0,486,298,1020,74.1,1
2022-05-03 16:45:00,12.2,3.8,-24,0,486,298,1020,74.1,1
2022-05-03 16:50:00,12.2,3.8,-24,0,486,298,1020,74.1,1
2022-05-03 16:55:00,11.9,3.8,-19,0,389,173,1037,74.8,1
2022-05-03 17:05:00,11.9,3.8,-18,0,307,137,1037,74.8,1
2022-05-03 17:10:00,11.6,3.8,-18,0,307,137,1050,75,1
2022-05-03 17:15:00,11.6,3.8,-18,0,318,146,1054,74.9,1
2022-05-03 17:25:00,11.6,3.8,-18,0,322,146,1063,73.2,1
2022-05-03 17:30:00,11.6,3.8,-18,0,322,146,1063,73.2,1
2022-05-03 17:35:00,11.6,3.8,-18,0,322,146,1063,73.2,1
2022-05-03 17:40:00,11.8,3.8,-20,0,410,189,1080,70.5,1
2022-05-03 17:50:00,11.9,3.8,-24,0,411,193,1091,69,1
2022-05-03 17:55:00,11.9,3.8,-24,0,411,193,1091,69,1
2022-05-03 18:00:00,12,3.8,-22,0,303,138,1107,68.8,1
2022-05-03 18:10:00,12,3.8,-22,0,303,138,1107,68.8,1
2022-05-03 18:15:00,12,3.8,-22,0,303,138,1107,68.8,1
2022-05-03 18:20:00,11.9,3.8,-23,0,346,171,1119,68.6,1
2022-05-03 18:25:00,12,3.3,-27,0,424,198,1125,69.6,1
2022-05-03 18:35:00,11.6,3.3,-30,0,409,197,1137,69.7,1
2022-05-03 18:40:00,11.6,3.3,-30,0,409,197,1137,69.7,1
2022-05-03 18:45:00,11.5,3.6,-37,0,402,182,1154,70.4,1
2022-05-03 18:55:00,11.5,3.6,-37,0,402,182,1154,70.4,1
2022-05-03 19:00:00,11.1,3.6,-38,0,310,145,1164,70.2,1
2022-05-03 19:05:00,10.9,3.6,-35,0,299,145,1168,70.2,1
2022-05-03 19:10:00,10.9,3.6,-35,0,299,145,1168,70.2,1
2022-05-03 19:20:00,10.9,3.6,-35,0,299,145,1168,70.2,1
2022-05-03 19:25:00,10.9,3.6,-35,0,299,145,1168,70.2,1
2022-05-03 19:30:00,10.9,3.6,-35,0,299,145,1168,70.2,1
2022-05-03 19:40:00,10.9,3.6,-35,0,299,145,1168,70.2,1
2022-05-03 19:45:00,10.3,3.6,-21,0,122,56,1193,70.1,1
2022-05-03 19:50:00,10.3,3.6,-21,0,122,56,1193,70.1,1
2022-05-03 19:55:00,10.1,3.6,-20,0,83,39,1197,69.9,1
2022-05-03 20:05:00,10.1,3.6,-20,0,81,39,1197,69.9,1
2022-05-03 20:10:00,10,3.6,-20,0,81,38,1200,69.4,1
2022-05-03 20:15:00,10,3.6,-21,0,69,33,1201,69.1,1
2022-05-03 20:25:00,10,3.6,-21,0,69,33,1201,69.1,1
2022-05-03 20:30:00,10,3.6,-21,0,69,33,1201,69.1,1
2022-05-03 20:35:00,10,3.6,-21,0,44,33,1201,69.1,1
2022-05-03 20:40:00,9.9,3.6,-24,0,44,17,1204,69.8,1
2022-05-03 20:50:00,9.9,3.1,-23,0,26,14,1205,69.9,1
2022-05-03 20:55:00,9.9,3.1,-23,0,26,14,1205,69.9,1
2022-05-03 21:00:00,9.8,3.1,-26,0,17,8,1205,69.7,1
2022-05-03 21:10:00,9.7,3.1,-28,0,9,4,1206,70.2,1
2022-05-03 21:15:00,9.7,3.1,-28,0,9,4,1206,70.2,1
2022-05-03 21:20:00,9.7,3.1,-28,0,9,4,1206,70.2,1
2022-05-03 21:25:00,9.6,3.1,-33,0,2,0,1206,71.6,1
2022-05-03 21:35:00,9.5,3.1,-32,0,1,0,1206,72.2,1
2022-05-03 21:40:00,9.5,3.1,-32,0,1,0,1206,72.2,1
2022-05-03 21:45:00,9.5,3.1,-29,0,1,0,1206,72.8,1
2022-05-03 21:55:00,9.5,3.1,-29,0,1,0,1206,72.8,1
2022-05-03 22:55:00,9.2,2.1,-62,0,1,0,1206,73,1
2022-05-03 23:05:00,9.1,2.1,-73,0,1,0,1206,73.2,1
2022-05-03 23:10:00,9.1,2.1,-73,0,1,0,1206,73.2,1
2022-05-03 23:15:00,9,1.3,-77,0,1,0,1206,73.3,1
2022-05-03 23:25:00,9,1.3,-77,0,1,0,1206,73.3,1
2022-05-03 23:30:00,9,1.3,-77,0,1,0,1206,73.3,1
2022-05-03 23:35:00,9,1.3,-77,0,1,0,1206,73.3,1
2022-05-03 23:40:00,9,1.3,-77,0,1,0,1206,73.3,1
2022-05-03 23:50:00,8.7,0,-75,0,0,0,1206,73.9,2
2022-05-03 23:55:00,8.6,0.7,-76,0,0,0,1206,73.9,2
2022-05-04 00:00:00,8.6,0.7,-76,0,0,0,1206,73.9,2
2022-05-04 00:10:00,8.4,0,-78,0,0,0,0,74.2,2
2022-05-04 00:15:00,8.4,0,-78,0,0,0,0,74.2,2
2022-05-04 00:20:00,8.4,0,-73,0,0,0,0,74.4,2
2022-05-04 00:25:00,8.4,0,-73,0,0,0,0,74.4,2
2022-05-04 00:35:00,8.4,0,-73,0,0,0,0,74.4,2
2022-05-04 00:40:00,8.2,0.5,-51,0,1,0,0,74,2
2022-05-04 00:45:00,8.2,0,-30,0,0,0,0,73.1,1
2022-05-04 00:55:00,8.2,0,-30,0,0,0,0,73.1,1
2022-05-04 01:00:00,8.3,1,-26,0,0,1,0,72,1
2022-05-04 01:05:00,8.3,1,-26,0,0,1,0,72,1
2022-05-04 01:10:00,8.4,0.6,-26,0,0,1,0,70.5,1
2022-05-04 01:20:00,8.4,0.6,-26,0,0,1,0,70.5,1
2022-05-04 01:25:00,8.4,0.6,-26,0,0,1,0,70.5,1
2022-05-04 01:30:00,8.3,1,-29,0,1,0,0,70,1
2022-05-04 01:40:00,8.3,0.5,-34,0,0,0,0,69.7,1
2022-05-04 01:45:00,8.3,0.5,-34,0,0,0,0,69.7,1
2022-05-04 01:50:00,8.4,0.6,-35,0,0,0,0,69.8,1
2022-05-04 01:55:00,8.3,0,-29,0,0,0,0,69.7,1
2022-05-04 02:05:00,8.3,0,-29,0,0,0,0,69.7,1
2022-05-04 02:10:00,8.3,1,-30,0,0,1,0,69.8,1
2022-05-04 02:15:00,8.3,1,-24,0,0,0,0,69.6,1
2022-05-04 02:25:00,8.3,1,-24,0,0,0,0,69.6,1
2022-05-04 02:30:00,8.3,1,-24,0,0,0,0,69.6,1
2022-05-04 02:35:00,8.2,0.7,-25,0,0,0,0,69.8,1
2022-05-04 02:40:00,8.3,0,-26,0,0,0,0,70.3,1
2022-05-04 02:50:00,8.3,0,-26,0,0,0,0,70.3,1
2022-05-04 02:55:00,8.3,0,-26,0,0,0,0,70.3,1
2022-05-04 03:00:00,8.3,0.5,-31,0,1,1,0,69.8,1
2022-05-04 03:10:00,8.3,0.5,-31,0,1,1,0,69.8,1
2022-05-04 03:15:00,8.1,0.2,-41,0,0,0,0,70.4,1
2022-05-04 03:20:00,8.1,0.2,-41,0,0,0,0,70.4,1
2022-05-04 03:25:00,8.1,0,-43,0,0,0,0,70.6,1
2022-05-04 03:35:00,8.1,0,-43,0,0,0,0,70.6,1
2022-05-04 03:40:00,8.1,0,-43,0,0,0,0,70.6,1
2022-05-04 03:45:00,8.1,0,-43,0,0,0,0,70.6,1
2022-05-04 03:55:00,8.1,0,-43,0,0,0,0,70.6,1
2022-05-04 04:00:00,8.1,0,-43,0,0,0,0,70.6,1
2022-05-04 04:05:00,7.4,0,-83,0,0,0,0,73.2,2
2022-05-04 04:10:00,7.4,0,-83,0,0,0,0,73.2,2
2022-05-04 04:15:00,7.4,0,-83,0,0,0,0,73.2,2
2022-05-04 04:20:00,6.9,0,-79,0,0,0,0,76.3,4
2022-05-04 04:30:00,6.9,0,-79,0,0,0,0,76.3,4
2022-05-04 04:40:00,6.9,0,-79,0,0,0,0,76.3,4
2022-05-04 04:45:00,6.6,0,-78,0,1,0,0,76.7,2
2022-05-04 04:50:00,6.6,0,-78,0,1,0,0,76.7,2
2022-05-04 04:55:00,6.2,0,-76,0,0,0,0,76.2,2
2022-05-04 05:05:00,6.2,0,-76,0,0,0,0,76.2,2
2022-05-04 05:10:00,6.3,0,-73,0,0,0,0,78.9,2
2022-05-04 05:15:00,6.2,0,-73,0,0,0,0,78.1,2
2022-05-04 05:25:00,6.2,0,-73,0,0,0,0,78.1,2
2022-05-04 05:30:00,5.6,0,-70,0,0,0,0,78.2,2
2022-05-04 05:35:00,5.6,0,-70,0,0,0,0,78.2,2
2022-05-04 05:40:00,6,0,-72,0,0,0,0,79.6,2
2022-05-04 05:45:00,6,0,-72,0,0,0,0,79.6,2
2022-05-04 05:50:00,6.1,0,-70,0,0,0,0,80.2,2
2022-05-04 05:55:00,6.2,0,-69,0,0,0,0,80,2
2022-05-04 06:00:00,6.1,0,-71,0,3,3,0,79.7,2
2022-05-04 06:10:00,6.1,0,-71,0,3,3,0,79.7,2
2022-05-04 06:15:00,6,0,-71,0,11,4,1,79.1,2
2022-05-04 06:20:00,6,0,-71,0,11,4,1,79.1,2
2022-05-04 06:25:00,6,0,-71,0,11,4,1,79.1,2
2022-05-04 06:35:00,6.3,0,-78,0,40,21,2,76.6,4
2022-05-04 06:40:00,6.3,0,-78,0,40,21,2,76.6,4
2022-05-04 06:45:00,6.6,0,-79,0,76,42,5,74,2
2022-05-04 06:55:00,6.8,0,-81,0,90,50,6,73.5,2
2022-05-04 07:00:00,6.8,0,-81,0,90,50,6,73.5,2
2022-05-04 07:05:00,7,0,-84,0,121,67,10,71.4,2
2022-05-04 07:10:00,7.5,0,-87,0,172,99,15,69.8,2
2022-05-04 07:20:00,7.5,0,-87,0,172,99,15,69.8,2
2022-05-04 07:25:00,7.5,0,-87,0,202,136,15,69.8,2
2022-05-04 07:30:00,7.9,0,-91,0,202,136,25,68.2,2
2022-05-04 07:40:00,7.9,0,-91,0,202,136,25,68.2,2
2022-05-04 07:45:00,7.9,0,-93,0,297,160,44,68.3,2
2022-05-04 07:50:00,7.9,0,-93,0,297,160,44,68.3,2
2022-05-04 07:55:00,7.9,0,-93,0,297,160,44,68.3,2
2022-05-04 08:05:00,7.9,0,-93,0,297,160,44,68.3,2
2022-05-04 08:10:00,8.5,0,-96,0,441,241,70,65.4,4
2022-05-04 08:15:00,8.5,0,-96,0,441,241,70,65.4,4
2022-05-04 08:25:00,8.8,0.5,-98,0,526,283,94,64.6,4
2022-05-04 08:30:00,8.8,0.5,-98,0,526,283,94,64.6,4
2022-05-04 08:35:00,8.8,0.5,-98,0,526,283,94,64.6,4
2022-05-04 08:40:00,8.8,0.5,-98,0,526,283,94,64.6,4
2022-05-04 08:50:00,9.5,0,-102,0,671,356,142,60.6,4
2022-05-04 08:55:00,9.5,0,-102,0,671,356,142,60.6,4
2022-05-04 09:00:00,10.1,0,-103,0,734,384,164,59.1,4
2022-05-04 09:05:00,10.1,0,-103,0,734,384,164,59.1,4
2022-05-04 09:10:00,10,0,-82,0,953,447,191,56.4,4
2022-05-04 09:15:00,10.7,0,-70,0,958,439,204,55,4
2022-05-04 09:20:00,10.7,0,-70,0,958,439,204,55,4
2022-05-04 09:25:00,10.5,0,-77,0,840,408,227,56.9,2
2022-05-04 09:35:00,11.1,0,-100,0,1030,488,259,55.6,8
2022-05-04 09:40:00,11.1,0,-100,0,1030,488,259,55.6,8
2022-05-04 09:45:00,11.1,0,-100,0,1030,488,259,55.6,8
2022-05-04 09:55:00,11.1,0,-97,0,866,429,259,55.6,4
2022-05-04 10:00:00,10.4,0,-97,0,866,429,331,56.8,4
2022-05-04 10:05:00,10.4,0,-97,0,866,429,331,56.8,4
2022-05-04 10:10:00,9.8,2.5,-93,0,908,431,369,63.2,64
2022-05-04 10:20:00,9.8,2.5,-93,0,908,431,369,63.2,64
2022-05-04 10:25:00,9.8,2.5,-93,0,908,431,369,63.2,64
2022-05-04 10:30:00,9.9,2.5,-96,0,1202,537,434,62.2,64
2022-05-04 10:40:00,9.9,2.5,-96,0,1202,537,434,62.2,64
2022-05-04 10:45:00,10,2.6,-101,0,1152,552,466,60.5,64
2022-05-04 10:50:00,10,2.6,-101,0,1152,552,466,60.5,64
2022-05-04 10:55:00,10,2.6,-101,0,1152,552,466,60.5,64
2022-05-04 11:05:00,10,2.6,-101,0,1152,552,466,60.5,64
2022-05-04 11:10:00,10.8,2.6,-88,0,985,567,552,58.9,64
2022-05-04 11:15:00,10.9,2.6,-97,0,1085,607,589,61.1,64
2022-05-04 11:25:00,10.9,2.6,-104,0,1335,657,611,56.9,64
2022-05-04 11:30:00,10.9,2.6,-104,0,1335,657,611,56.9,64
2022-05-04 11:35:00,11.3,2.6,-107,0,1602,734,656,56.7,64
2022-05-04 11:40:00,11.3,2.6,-107,0,1602,734,656,56.7,64
2022-05-04 11:50:00,11.3,2.6,-107,0,1602,734,656,56.7,64
2022-05-04 11:55:00,11.3,2.6,-107,0,1602,734,656,56.7,64
2022-05-04 12:00:00,12.5,1.2,-104,0,1458,727,773,53.5,1
2022-05-04 12:10:00,12.5,1.2,-104,0,1458,727,773,53.5,1
2022-05-04 12:15:00,12.5,1.2,-104,0,1458,727,773,53.5,1
2022-05-04 12:20:00,12.7,1.4,-109,0,1736,814,845,53,1
2022-05-04 12:25:00,13.3,1.1,-109,0,1775,840,895,52.9,8
2022-05-04 12:35:00,13.3,1.1,-109,0,1775,840,895,52.9,8
2022-05-04 12:40:00,13.3,1.1,-109,0,1775,840,895,52.9,8
2022-05-04 12:45:00,14.1,1.3,-107,0,1896,878,997,50.3,2
2022-05-04 12:55:00,14.1,1.3,-107,0,1896,878,997,50.3,2
2022-05-04 13:00:00,14.1,1.3,-107,0,1896,878,997,50.3,2
2022-05-04 13:05:00,13.7,1.1,-106,0,1757,828,1067,51,64
2022-05-04 13:10:00,13.7,1.1,-106,0,1757,828,1067,51,64
2022-05-04 13:20:00,13.7,1.1,-106,0,1757,828,1067,51,64
2022-05-04 13:25:00,13.7,1.1,-106,0,1757,828,1067,51,64
2022-05-04 13:30:00,14.5,2.8,-106,0,1515,757,1178,51.3,64
2022-05-04 13:40:00,14.8,1.4,-110,0,1879,862,1259,49.5,16
2022-05-04 13:45:00,14.8,1.4,-110,0,1879,862,1259,49.5,16
2022-05-04 13:50:00,14.9,1.3,-103,0,1980,890,1310,49.8,1
2022-05-04 13:55:00,14.9,1.3,-103,0,1980,890,1310,49.8,1
2022-05-04 14:00:00,14.9,1.3,-103,0,1980,890,1310,49.8,1
2022-05-04 14:05:00,14.9,1.3,-103,0,1980,890,1310,49.8,1
2022-05-04 14:10:00,13.6,3.5,-72,0,1560,816,1408,50,1
2022-05-04 14:15:00,13.6,3.5,-72,0,1560,816,1408,50,1
2022-05-04 14:20:00,13.6,3.5,-72,0,1560,816,1408,50,1
2022-05-04 14:25:00,13.5,3.5,-70,0,1123,666,1454,53.5,1
2022-05-04 14:30:00,13.5,3.5,-70,0,1123,666,1454,53.5,1
2022-05-04 14:35:00,12.9,3.5,-68,0,1209,646,1495,52.5,1
2022-05-04 14:40:00,12.9,3.5,-68,0,1209,646,1495,52.5,1
2022-05-04 14:45:00,13.5,3.5,-67,0,1270,566,1529,53.4,64
2022-05-04 14:50:00,13.6,3.5,-73,0,1277,556,1546,52.5,64
