timestamp,T_Air,T_Air__sigrow,T_Canopy__ridder,T_Out,T_Rail_Pipe,TopLight,airflow_Out,blackout_screen,co2_Air,heat_emission,humidity_deficit,is_rain,lee_vent,par,par_Out,par__sigrow,rad_Out,rad_Out_sum,radiation_Canopy__ridder,rh_Air,rh_Air__sigrow,rh_Out,sp_MinVentLeePosition,sp_Rail_Pipe_min,sp_TopLight,sp_VentLee,sp_VentWind,sp_co2,sp_heat,sp_humidity_deficit,stomata_conductivity__sigrow,thermal_screen,transpiration__ridder,wind_direction,wind_vent
2022-05-03 00:00:00,16.4,16.42,15.5,9.7,0,100,2,0.2,418,-80,5.63,0,98.3,0,1,0,1,2511,-9.6,59.3,57.7,76.6,98,10,0,14,14,3,12,10,0,99.8,3.6,1,67.1
2022-05-03 00:05:00,16.4,16.42,15.5,9.7,0,100,2,0.2,418,-80,5.63,0,98.3,0,1,0,1,2511,-9.6,59.3,57.7,76.6,98,10,0,14,14,3,12,10,0,99.8,3.6,1,67.1
2022-05-03 00:10:00,16.3,16.42,15.5,9.5,0,100,1.2,0.2,423,-78,5.18,0,88.3,0,1,0,0,0,-9.6,62.6,57.7,78,88,10,0,14,14,3,12,10,0,99.8,3.6,1,67.1
2022-05-03 00:15:00,16.3,16.34,15.5,9.5,0,100,1.2,0.2,423,-78,5.18,0,88.3,0,1,0,0,0,-9.6,62.6,59.5,78,88,10,0,14,14,3,12,10,0.0025,99.8,3.6,1,67.1
2022-05-03 00:20:00,16.3,16.34,15.5,9.5,0,100,1.2,0.2,423,-78,5.18,0,88.3,0,1,0,0,0,-9.6,62.6,59.5,78,88,10,0,14,14,3,12,10,0.0025,99.8,3.6,1,67.1
2022-05-03 00:25:00,16.1,16.21,15.5,9.4,0,100,0,0.2,422,-77,4.83,0,86.3,0,1,0,0,0,-9.6,64.7,61.4,78.8,86,10,0,14,14,3,12,10,0.0025,99.8,3.6,1,67.1
2022-05-03 00:30:00,16.1,16.21,15.2,9.4,0,100,0,0.2,420,-78,4.73,0,85.3,0,1,0,0,0,-8.9,65.4,61.4,78.8,85,10,0,14,14,3,12,10,0,99.8,3.6,1,67.1
2022-05-03 00:35:00,16.1,16.21,15.2,9.4,0,100,0,0.2,420,-78,4.73,0,85.3,0,1,0,0,0,-8.9,65.4,61.4,78.8,85,10,0,14,14,3,12,10,0,99.8,3.6,1,67.1
2022-05-03 00:40:00,15.9,16.08,15.2,9.3,0,100,0,0.2,426,-77,4.51,0,81.3,0,1,0,0,0,-8.9,66.6,62.8,78.9,81,10,0,14,14,3,12,10,0,99.8,3.6,1,58.9
2022-05-03 00:45:00,15.9,16.08,15.2,9.3,0,100,0,0.2,426,-77,4.51,0,81.3,0,1,0,0,0,-8.9,66.6,62.8,78.9,81,10,0,14,14,3,12,10,0,99.8,3.6,1,58.9
2022-05-03 00:50:00,15.9,16.08,15.2,9.3,0,100,0,0.2,426,-77,4.51,0,81.3,0,1,0,0,0,-8.9,66.6,62.8,78.9,81,10,0,14,14,3,12,10,0,99.8,3.6,1,58.9
2022-05-03 00:55:00,15.9,16.08,15.2,9.3,0,100,0,0.2,426,-77,4.51,0,81.3,0,1,0,0,0,-8.9,66.6,62.8,78.9,81,10,0,14,14,3,12,10,0,99.8,3.6,1,58.9
2022-05-03 01:00:00,15.9,15.95,15.1,9.1,0,100,0,0.2,426,-75,4.27,0,24.8,0,0,0,0,0,-9.1,68.4,64.6,79.6,16,10,0,15.3,15.3,3,12,10,0,99.8,3.5,2,23.9
2022-05-03 01:05:00,15.9,15.95,15.1,9.1,0,100,0,0.2,426,-75,4.27,0,24.8,0,0,0,0,0,-9.1,68.4,64.6,79.6,16,10,0,15.3,15.3,3,12,10,0,99.8,3.5,2,23.9
2022-05-03 01:10:00,15.9,15.74,15.1,9.1,0,100,0,0.2,426,-75,4.27,0,24.8,0,0,0,0,0,-9.1,68.4,64.6,79.6,16,10,0,15.3,15.3,3,12,10,0,99.8,3.5,2,23.9
2022-05-03 01:15:00,15.9,15.74,15.1,9.1,0,100,0,0.2,426,-75,4.27,0,24.8,0,0,0,0,0,-9.1,68.4,66.7,79.6,16,10,0,15.3,15.3,3,12,10,0,99.8,3.5,2,23.9
2022-05-03 01:20:00,16,15.74,15.1,9,34.1,100,0,0.2,427,-74,4.21,0,0,0,0,0,0,0,-9.1,69,66.7,80.5,0,16.4,0,18.4,18.4,3,16.4,10,0,99.8,3.5,2,0
2022-05-03 01:25:00,16,15.69,15.1,9,34.1,100,0,0.2,427,-74,4.21,0,0,0,0,0,0,0,-9.1,69,67.6,80.5,0,16.4,0,18.4,18.4,3,16.4,10,0,99.8,3.5,2,0
2022-05-03 01:30:00,16,15.69,15.2,9,34.1,100,0,0.2,427,-74,4.21,0,0,0,0,0,0,0,-8.7,69,67.6,80.5,0,16.4,0,18.4,18.4,3,16.4,10,0,99.8,3.5,2,0
2022-05-03 01:35:00,16.4,15.69,15.2,8.7,27.6,100,0,0.2,428,-72,4.43,0,0,0,0,0,0,0,-8.7,68.2,67.6,81.5,0,16.5,0,18.5,18.5,3,16.5,10,0,99.8,3.5,2,0
2022-05-03 01:45:00,16.5,15.69,15.2,8.7,28.9,100,0,0.2,433,-72,4.49,0,0,0,1,0,0,0,-8.7,68,67.6,82.2,0,16.6,0,18.6,18.6,3,16.6,10,0,99.8,3.5,2,0
2022-05-03 01:50:00,16.6,15.69,15.2,8.6,0,100,0,0.2,433,-72,4.46,0,29,0,0,0,1,0,-8.7,68.4,67.6,82.1,25,12.3,0,15.3,15.3,3,12.3,10,0,99.8,3.5,2,21.4
2022-05-03 01:55:00,16.6,15.69,15.2,8.6,0,100,0,0.2,433,-72,4.46,0,29,0,0,0,1,0,-8.7,68.4,67.6,82.1,25,12.3,0,15.3,15.3,3,12.3,10,0,99.8,3.5,2,21.4
2022-05-03 02:00:00,16.6,15.82,15.5,8.6,0,100,0,0.2,433,-72,4.46,0,29,0,0,0,1,0,-10,68.4,66.7,82.1,25,12.3,0,15.3,15.3,3,12.3,10,0,99.8,3.7,2,21.4
2022-05-03 02:05:00,16.6,15.82,15.5,8.6,0,100,0,0.2,433,-72,4.46,0,29,0,0,0,1,0,-10,68.4,66.7,82.1,25,12.3,0,15.3,15.3,3,12.3,10,0,99.8,3.7,2,21.4
2022-05-03 02:10:00,16.6,15.91,15.5,8.1,35.9,100,0,0.2,432,-70,4.44,0,0,0,0,0,0,0,-10,68.5,68,81.7,0,17.1,0,19.1,19.1,3,17.1,10,0,99.8,3.7,2,0
2022-05-03 02:15:00,16.6,15.91,15.5,8.1,35.9,100,0,0.2,432,-70,4.44,0,0,0,0,0,0,0,-10,68.5,68,81.7,0,17.1,0,19.1,19.1,3,17.1,10,0,99.8,3.7,2,0
2022-05-03 02:20:00,17.1,15.91,15.5,8,35.1,100,0,0.2,435,-68,4.77,0,0,0,0,0,0,0,-10,67.2,68,84.4,0,17.1,0,19.1,19.1,3,17.1,10,0,99.8,3.7,2,0
2022-05-03 02:25:00,17.1,15.95,15.5,8,35.1,100,0,0.2,435,-68,4.77,0,0,0,0,0,0,0,-10,67.2,68,84.4,0,17.1,0,19.1,19.1,3,17.1,10,0,99.8,3.7,2,0
2022-05-03 02:30:00,17.1,15.95,16.1,8,33.2,100,0,0.2,436,-70,4.84,0,0,0,0,0,0,0,-11.2,66.7,67.2,84.5,0,17.3,0,19.3,19.3,3,17.3,10,0,99.8,4,2,0
2022-05-03 02:35:00,17.1,15.95,16.1,8,33.2,100,0,0.2,436,-70,4.84,0,0,0,0,0,0,0,-11.2,66.7,67.2,84.5,0,17.3,0,19.3,19.3,3,17.3,10,0,99.8,4,2,0
2022-05-03 02:40:00,16.8,16.21,16.1,7.7,38.1,100,0,0.2,438,-70,4.72,0,0,0,0,0,0,0,-11.2,66.9,67.2,85.2,0,17.6,0,19.6,19.6,3,17.6,10,0,97,4,2,0
2022-05-03 02:45:00,16.8,16.21,16.1,7.7,38.1,100,0,0.2,438,-70,4.72,0,0,0,0,0,0,0,-11.2,66.9,67.2,85.2,0,17.6,0,19.6,19.6,3,17.6,10,0,97,4,2,0
2022-05-03 02:50:00,16.8,16.21,16.1,7.7,38.1,100,0,0.2,438,-70,4.72,0,0,0,0,0,0,0,-11.2,66.9,67.2,85.2,0,17.6,0,19.6,19.6,3,17.6,10,0,97,4,2,0
2022-05-03 02:55:00,16.8,16.29,16.1,7.7,38.1,100,0,0.2,438,-70,4.72,0,0,0,0,0,0,0,-11.2,66.9,66.7,85.2,0,17.6,0,19.6,19.6,3,17.6,10,0,97,4,2,0
2022-05-03 03:00:00,16.8,16.29,15.8,7.7,38.1,100,0,0.2,438,-70,4.72,0,0,0,0,0,0,0,-10.7,66.9,66.7,85.2,0,17.6,0,19.6,19.6,3,17.6,10,0,97,4,2,0
2022-05-03 03:05:00,16.9,16.29,15.8,7.8,34.1,100,0,0.2,437,-73,5.05,0,0,0,0,0,0,0,-10.7,64.8,66.7,85.7,0,17.3,0,19.3,19.3,3,17.3,10,0,99.8,4,128,0
2022-05-03 03:10:00,16.9,16.34,15.8,7.8,34.1,100,0,0.2,437,-73,5.05,0,0,0,0,0,0,0,-10.7,64.8,65.5,85.7,0,17.3,0,19.3,19.3,3,17.3,10,0,99.8,4,128,0
2022-05-03 03:15:00,16.9,16.34,15.8,7.8,34.1,100,0,0.2,437,-73,5.05,0,0,0,0,0,0,0,-10.7,64.8,65.5,85.7,0,17.3,0,19.3,19.3,3,17.3,10,0,99.8,4,128,0
2022-05-03 03:20:00,16.9,16.34,15.8,7.8,34.1,100,0,0.2,437,-73,5.05,0,0,0,0,0,0,0,-10.7,64.8,65.5,85.7,0,17.3,0,19.3,19.3,3,17.3,10,0,99.8,4,128,0
2022-05-03 03:25:00,17,16.38,15.8,7.8,31.3,100,0,0.2,439,-72,4.95,0,0,0,0,0,0,0,-10.7,65.7,65.5,86.1,0,17.4,0,19.4,19.4,2,17.4,10,0,99.8,4,128,0
2022-05-03 03:30:00,17,16.38,16,7.8,31.3,100,0,0.2,439,-72,4.95,0,0,0,0,0,0,0,-10.9,65.7,65.5,86.1,0,17.4,0,19.4,19.4,2,17.4,10,0,99.8,4,128,0
2022-05-03 03:35:00,17.1,16.38,16,7.9,34.4,100,0,0.2,440,-70,4.96,0,0,0,0,0,0,0,-10.9,65.9,65.5,86,0,17.4,0,19.4,19.4,2,17.4,10.1,0,99.8,4,128,0
2022-05-03 03:40:00,17.1,16.42,16,7.9,34.4,100,0,0.2,440,-70,4.96,0,0,0,0,0,0,0,-10.9,65.9,65.5,86,0,17.4,0,19.4,19.4,2,17.4,10.1,0,99.8,4,128,0
2022-05-03 03:45:00,17.2,16.42,16,7.6,35.9,100,0,0.2,440,-69,5.06,0,0,0,0,0,0,0,-10.9,65.4,65.5,86.7,0,17.5,0,19.5,19.5,2,17.5,10.1,0,99,4,128,0
2022-05-03 03:50:00,17.2,16.42,16,7.6,35.9,100,0,0.2,440,-69,5.06,0,0,0,0,0,0,0,-10.9,65.4,65.5,86.7,0,17.5,0,19.5,19.5,2,17.5,10.1,0,99,4,128,0
2022-05-03 03:55:00,17,16.47,16,7.6,42.9,100,0,0.2,442,-67,4.97,0,0,0,0,0,0,0,-10.9,65.6,65.5,87.6,0,17.6,0,19.6,19.6,2,17.6,10,0,97,4,128,0
2022-05-03 04:00:00,17,16.47,16,7.6,42.9,100,0,0.2,442,-67,4.97,0,0,0,0,0,0,0,-11.1,65.6,65.5,87.6,0,17.6,0,19.6,19.6,2,17.6,10,0,97,4,128,0
2022-05-03 04:05:00,17,16.47,16,7.6,42.9,100,0,0.2,442,-67,4.97,0,0,0,0,0,0,0,-11.1,65.6,65.5,87.6,0,17.6,0,19.6,19.6,2,17.6,10,0,97,4,128,0
2022-05-03 04:10:00,17,16.56,16,7.6,42.9,100,0,0.2,442,-67,4.97,0,0,0,0,0,0,0,-11.1,65.6,65.5,87.6,0,17.6,0,19.6,19.6,2,17.6,10,0,97,4,128,0
2022-05-03 04:15:00,17.4,16.56,16,7.4,44,100,0,0.2,447,-68,5.48,0,0,0,0,0,0,0,-11.1,63,65.5,87.3,0,17.5,0,19.5,19.5,2,17.5,10,0,96.8,4,128,0
2022-05-03 04:25:00,17.5,16.65,16,7.6,42.4,100,0,0.2,446,-68,5.69,0,0,0,1,0,0,0,-11.1,62,65.5,87.5,0,17.5,0,19.5,19.5,2,17.5,10,0,96.8,4,128,0
2022-05-03 04:35:00,17.3,16.65,16.5,7.6,42,100,0,0.2,446,-69,5.56,0,0,0,0,0,0,0,-11.8,62.2,64.1,87.5,0,17.8,0,19.8,19.8,2,17.8,10,0,90,4.2,128,0
2022-05-03 04:45:00,16.7,16.86,16.5,7.6,0,100,0,0.2,442,-69,5.28,0,33.6,0,0,0,0,0,-11.8,62.8,63.7,87.3,34,12.9,0,15.9,15.9,2,12.9,10,0,88,4.2,128,24.1
2022-05-03 04:50:00,16.7,16.86,16.5,7.6,0,100,0,0.2,442,-69,5.28,0,33.6,0,0,0,0,0,-11.8,62.8,63.7,87.3,34,12.9,0,15.9,15.9,2,12.9,10,0,88,4.2,128,24.1
2022-05-03 04:55:00,15.6,16.86,16.5,7.5,0,100,0,0.2,441,-61,4.94,0,73.3,0,0,0,1,0,-11.8,62.8,63.7,86.7,73,12.9,0,14,14,2,12.9,10,0,83.8,4.2,128,49.9
2022-05-03 05:00:00,15.6,16.91,14.8,7.5,0,100,0,0.2,441,-61,4.94,0,73.3,0,0,0,1,0,-7.5,62.8,61.8,86.7,73,12.9,0,14,14,2,12.9,10,0,83.8,3.4,128,49.9
2022-05-03 05:05:00,15.6,16.91,14.8,7.5,0,100,0,0.2,441,-61,4.94,0,73.3,0,0,0,1,0,-7.5,62.8,61.8,86.7,73,12.9,0,14,14,2,12.9,10,0,83.8,3.4,128,49.9
2022-05-03 05:10:00,16.6,16.61,14.8,7.6,0,100,0,0.2,437,-61,5.73,0,67.3,0,0,0,0,0,-7.5,59.4,59.1,85.1,67,10.5,0,14,14,2,12,10,0,99.8,3.4,128,43.1
2022-05-03 05:15:00,16.6,16.61,14.8,7.6,0,100,0,0.2,437,-61,5.73,0,67.3,0,0,0,0,0,-7.5,59.4,59.1,85.1,67,10.5,0,14,14,2,12,10,0,99.8,3.4,128,43.1
2022-05-03 05:20:00,16.6,16.61,14.8,7.6,0,100,0,0.2,437,-61,5.73,0,67.3,0,0,0,0,0,-7.5,59.4,59.1,85.1,67,10.5,0,14,14,2,12,10,0,99.8,3.4,128,43.1
2022-05-03 05:25:00,17.2,16.21,14.8,7.6,0,100,0,0.2,433,-47,6.19,0,73.6,0,0,0,0,0,-7.5,57.7,59.1,83.9,74,10,0,14,14,2,12,10,0,99.8,3.4,128,59.2
2022-05-03 05:30:00,17.2,16.21,16.1,7.6,0,100,0,0.2,433,-47,6.19,0,73.6,0,0,0,0,0,-10.8,57.7,59.1,83.9,74,10,0,14,14,2,12,10,0,99.8,4,128,59.2
2022-05-03 05:40:00,17.1,16.42,16.1,7.9,0,100,0,0.2,439,-38,5.9,0,90.6,0,0,0,0,0,-10.8,59.4,60.9,83.6,91,10,0,14,14,2,12,10,0,99.8,4,128,59.2
2022-05-03 05:45:00,17.1,16.42,16.1,7.9,0,100,0,0.2,439,-38,5.9,0,90.6,0,0,0,0,0,-10.8,59.4,60.9,83.6,91,10,0,14,14,2,12,10,0,99.8,4,128,59.2
2022-05-03 05:50:00,16.1,16.42,16.1,8,0,100,0,0.2,441,-54,5.3,0,95.6,0,0,0,0,0,-10.8,61.3,60.9,82.7,96,10,0,14,14,2,12,10,0,96,4,128,59.2
2022-05-03 05:55:00,16.1,16.56,16.1,8,0,100,0,0.2,441,-54,5.3,0,95.6,0,0,0,0,0,-10.8,61.3,60.9,82.7,96,10,0,14,14,2,12,10,0,96,4,128,59.2
2022-05-03 06:05:00,16.4,16.56,15.2,8.1,0,100,0,0.2,440,-69,5.31,0,0,0,3,0,5,0,-8.4,61.9,60.9,81.4,80,10,0,14,14,2,12,10,0,99.8,3.6,128,0
2022-05-03 06:15:00,16.4,16.38,15.2,8.1,0,100,0,0.2,440,-69,5.08,0,19,1,11,0,7,1,-8.4,61.8,60,80.9,16,10,0,14,14,0,12,10,0,99.8,3.6,128,19.1
2022-05-03 06:25:00,15,16.25,15.2,7.9,0,100,0,0.2,440,-70,4.22,0,1.2,6,25,2,13,1,-8.4,65.1,61.8,81,1,10,0,15.5,15.5,0,12,10,0,50,3.6,128,0
2022-05-03 06:30:00,14.8,16.25,14.8,8.1,0,100,0,0.2,446,-70,4.08,0,0,16,49,2,27,2,-8,67.7,61.8,81.8,0,10,0,16.3,16.3,0,12,10,0,50,3.5,128,0
2022-05-03 06:35:00,14.8,16.25,14.8,8.1,0,100,0,0.2,446,-70,4.08,0,0,16,49,2,27,2,-8,67.7,61.8,81.8,0,10,0,16.3,16.3,0,12,10,0,50,3.5,128,0
2022-05-03 06:40:00,14.8,15.91,14.8,8.1,0,100,0,0.2,449,-66,3.89,0,0,28,78,13,45,4,-8,69.2,61.8,81.1,0,10,0,16.7,16.7,0,12,10,0,37,3.5,128,0
2022-05-03 06:45:00,14.8,15.91,14.8,8.1,0,100,0,0.2,449,-66,3.89,0,0,28,78,13,45,4,-8,69.2,61.8,81.1,0,10,0,16.7,16.7,0,12,10,0,37,3.5,128,0
2022-05-03 06:50:00,14.9,15.91,14.8,8.6,0,100,0,0.2,448,-55,3.8,0,0,43,125,13,69,8,-8,70.1,61.8,81.3,0,10,0,17,17,0,12,10,0,38.8,3.5,128,0
2022-05-03 06:55:00,14.9,15.51,14.8,8.6,0,100,0,0.2,448,-55,3.8,0,0,43,125,36,69,8,-8,70.1,65,81.3,0,10,0,17,17,0,12,10,0,38.8,3.5,128,0
2022-05-03 07:00:00,14.9,15.51,14.5,8.6,0,100,0,0.2,448,-55,3.8,0,0,43,125,36,69,8,2.4,70.1,65,81.3,0,10,0,17,17,0,12,10,0,38.8,3.8,128,0
2022-05-03 07:05:00,14.9,15.51,14.5,8.6,0,100,0,0.2,448,-55,3.8,0,0,43,125,36,69,8,2.4,70.1,65,81.3,0,10,0,17,17,0,12,10,0,38.8,3.8,128,0
2022-05-03 07:10:00,14.9,15.55,14.5,8.6,0,100,0,0.2,448,-55,3.8,0,0,43,125,49,69,8,2.4,70.1,67.6,81.3,0,10,0,17,17,0,12,10,0,38.8,3.8,128,0
2022-05-03 07:15:00,14.9,15.55,14.5,8.6,0,100,0,0.2,448,-55,3.8,0,0,43,125,49,69,8,2.4,70.1,67.6,81.3,0,10,0,17,17,0,12,10,0,38.8,3.8,128,0
2022-05-03 07:20:00,16.4,15.55,14.5,9.2,0,100,0,0.2,453,-62,4.24,0,0,96,269,49,165,27,2.4,69.6,67.6,81.3,0,10,0,17.5,17.5,0,12,10,0,29.8,3.8,128,0
2022-05-03 07:25:00,16.4,15.91,14.5,9.2,0,100,0,0.2,453,-62,4.24,0,0,96,269,84,165,27,2.4,69.6,68,81.3,0,10,0,17.5,17.5,0,12,10,0,29.8,3.8,128,0
2022-05-03 07:30:00,16.4,15.91,16.6,9.2,0,100,0,0.2,453,-62,4.24,0,0,96,269,84,165,27,31.2,69.6,68,81.3,0,10,0,17.5,17.5,0,12,10,0.0025,29.8,7.5,128,0
2022-05-03 07:35:00,17.4,15.91,16.6,9.6,0,100,0,0.2,454,-38,4.74,0,0,83,194,84,96,38,31.2,68,68,81.5,0,16.4,0,17.8,17.8,0,16.4,10,0.0025,25,7.5,128,0
2022-05-03 07:40:00,17.4,16.73,16.6,9.6,0,100,0,0.2,454,-38,4.74,0,0,83,194,81,96,38,31.2,68,67.6,81.5,0,16.4,0,17.8,17.8,0,16.4,10,0.0025,25,7.5,128,0
2022-05-03 07:45:00,17.6,16.73,16.6,9.8,0,100,0,0.2,454,-34,4.67,0,0,87,209,81,104,44,31.2,68.8,67.6,81.6,0,10,0,18,18,3,12,10,0,26,7.5,128,0
2022-05-03 07:50:00,17.8,16.73,16.6,10,0,100,0,0.2,455,-32,4.67,0,0,91,218,81,108,47,31.2,69.2,67.6,82.1,0,12.2,0,18.1,18.1,3,12.2,10,0,26,7.5,128,0
2022-05-03 07:55:00,17.8,17.39,16.6,10,0,100,0,0.2,455,-32,4.67,0,0,91,218,78,108,47,31.2,69.2,67.2,82.1,0,12.2,0,18.1,18.1,3,12.2,10,0,26,7.5,128,0
2022-05-03 08:00:00,17.8,17.39,17.4,10,0,100,0,0.2,455,-32,4.67,0,0,91,218,78,108,47,16.8,69.2,67.2,82.1,0,12.2,0,18.1,18.1,3,12.2,10,0.0025,26,5.9,128,0
2022-05-03 08:05:00,17.8,17.39,17.4,10,0,100,0,0.2,455,-32,4.67,0,0,91,218,78,108,47,16.8,69.2,67.2,82.1,0,12.2,0,18.1,18.1,3,12.2,10,0.0025,26,5.9,128,0
2022-05-03 08:10:00,17.8,17.39,17.4,10,0,100,0,0.2,455,-32,4.67,0,0,91,218,100,108,47,16.8,69.2,67.2,82.1,0,12.2,0,18.1,18.1,3,12.2,10,0.0025,26,5.9,128,0
2022-05-03 08:15:00,17.8,17.96,17.4,10,0,100,0,0.2,455,-32,4.67,0,0,91,218,100,108,47,16.8,69.2,70.3,82.1,0,12.2,0,18.1,18.1,3,12.2,10,0.005,26,5.9,128,0
2022-05-03 08:20:00,18.6,17.96,17.4,10.7,0,100,0,0.2,457,-37,4.82,0,7.4,136,325,100,161,71,16.8,69.7,70.3,82,0,10.1,0,18.2,18.2,3,12,10,0.005,22.8,5.9,128,7.4
2022-05-03 08:25:00,18.6,18.57,17.4,10.7,0,100,0,0.2,457,-37,4.82,0,7.4,136,325,122,161,71,16.8,69.7,69.4,82,0,10.1,0,18.2,18.2,3,12,10,0.005,22.8,5.9,128,7.4
2022-05-03 08:30:00,18.6,18.57,18.9,10.7,0,100,0,0.2,457,-37,4.82,0,7.4,136,325,122,161,71,38.7,69.7,69.4,82,0,10.1,0,18.2,18.2,3,12,10,0.005,22.8,8.9,128,7.4
2022-05-03 08:35:00,18.8,18.57,18.9,10.8,0,100,0,0.2,448,-35,5.24,0,6.9,154,380,122,187,87,38.7,67.4,69.4,82.5,0,10,0,18.4,18.4,3,12,10,0.005,23,8.9,128,6.9
2022-05-03 08:45:00,19.2,19.22,18.9,10.9,0,100,1.6,0.2,442,-35,5.68,0,9.1,161,381,142,189,99,38.7,65.5,67.7,83.9,0,10,0,18.6,18.6,3,12,10,0.005,24.8,8.9,128,9.1
2022-05-03 08:50:00,19.2,19.22,18.9,10.9,0,100,1.6,0.2,439,-32,5.83,0,9.1,158,392,142,188,104,38.7,64.6,67.7,83.2,0,10,0,18.8,18.8,3,12,10,0.005,25.9,8.9,128,9.1
2022-05-03 08:55:00,19.2,19.22,18.9,10.9,0,100,1.6,0.2,439,-32,5.83,0,9.1,158,392,152,188,104,38.7,64.6,67.7,83.2,0,10,0,18.8,18.8,3,12,10,0.005,25.9,8.9,128,9.1
2022-05-03 09:05:00,19.4,19.93,19.8,10.8,0,100,1.6,0.2,440,-34,6.17,0,10.7,187,446,152,220,117,53.6,63,63.6,83.2,0,10,0,18.9,18.9,3,12,10,0.0125,28.9,10.8,128,0
2022-05-03 09:10:00,19.4,20.26,19.8,10.8,0,100,1.6,0.2,440,-34,6.17,0,10.7,187,446,172,220,117,53.6,63,60.4,83.2,0,10,0,18.9,18.9,3,12,10,0.0125,28.9,10.8,128,0
2022-05-03 09:15:00,19.9,20.26,19.8,11.3,0,100,1.6,0.2,434,-36,6.6,0,0,213,506,172,250,137,53.6,61.5,60.4,81.8,0,10,0,20.4,20.4,3,12,10,0.02,31.9,10.8,128,0
2022-05-03 09:20:00,20.2,20.26,19.8,11.4,0,100,1.5,0.2,431,-34,6.9,0,29,208,528,172,253,144,53.6,60.5,60.4,81.4,8,10,0,19,19,3,12,10,0.02,35.9,10.8,128,21.4
2022-05-03 09:25:00,20.2,20.84,19.8,11.4,0,100,1.5,0.2,431,-34,6.9,0,29,208,528,197,253,144,53.6,60.5,60.8,81.4,8,10,0,19,19,3,12,10,0.02,35.9,10.8,128,21.4
2022-05-03 09:30:00,20.2,20.84,20.5,11.4,0,100,1.5,0.2,431,-34,6.9,0,29,208,528,197,253,144,75.7,60.5,60.8,81.4,8,10,0,19,19,3,12,10,0.02,35.9,15.3,128,21.4
2022-05-03 09:35:00,20.9,20.84,20.5,11.5,0,100,0.8,0.2,429,-36,7.55,0,0,219,552,197,265,167,75.7,58.5,60.8,80.2,0,20.6,0,22.6,22.6,3,20.6,10,0.02,41.8,15.3,128,0
2022-05-03 09:40:00,20.9,21.4,20.5,11.5,0,100,0.8,0.2,429,-36,7.55,0,0,219,552,201,265,167,75.7,58.5,57.6,80.2,0,20.6,0,22.6,22.6,3,20.6,10,0.02,41.8,15.3,128,0
2022-05-03 09:45:00,22.2,21.4,20.5,12.1,0,100,0.8,0.2,488,-40,8.24,0,0,262,660,201,323,187,75.7,58,57.6,77.8,0,20.9,0,22.9,22.9,3,20.9,10,0.0225,47.8,15.3,128,0
2022-05-03 09:50:00,22.2,21.4,20.5,12.1,0,100,0.8,0.2,488,-40,8.24,0,0,262,660,201,323,187,75.7,58,57.6,77.8,0,20.9,0,22.9,22.9,3,20.9,10,0.0225,47.8,15.3,128,0
2022-05-03 09:55:00,21.8,21.96,20.5,12.1,0,100,0.4,0.2,471,-39,8.34,0,21.9,246,668,218,324,204,75.7,56.5,59.9,78.3,9,14.3,0,21,21,3,14.3,10,0.0225,49.9,15.3,128,21.7
2022-05-03 10:05:00,21.8,21.96,20.3,12.1,0,100,0.4,0.2,471,-39,8.34,0,21.9,246,668,218,324,204,67.9,56.5,59.9,78.3,9,14.3,0,21,21,3,14.3,10,0.01,49.9,35.4,128,21.7
2022-05-03 10:10:00,21.3,22.73,20.6,12.3,0,100,1.4,0.2,440,-37,8.51,0,54.6,248,668,227,327,224,81.3,54.3,59.9,75.9,55,14.5,0,20,20,3,14.5,10,0.01,49.9,42.1,128,30.3
2022-05-03 10:20:00,21.3,22.73,21,12.3,0,100,1.4,0.2,440,-37,8.51,0,54.6,248,668,227,327,224,85.7,54.3,53.3,75.9,55,14.5,0,20,20,3,14.5,10,0.005,49.9,43.6,128,30.3
2022-05-03 10:25:00,20.4,22.73,20.7,11.9,0,100,1.4,0.2,410,-26,8.29,0,63.6,222,582,227,281,250,83.3,53.1,53.3,77.9,64,11.3,0,19.2,19.2,3,12,10,0.005,49.9,40.8,128,23.3
2022-05-03 10:30:00,19.5,22.17,21.7,12,0,100,1.9,0.2,409,-18,7.69,0,50.2,145,402,178,195,263,85.8,54.1,51.5,79.3,50,11.3,0,19.1,19.1,3,12,10,0.0025,49.9,43.9,128,17.4
2022-05-03 10:40:00,19.5,22.17,22.3,12,0,100,1.9,0.2,409,-18,7.69,0,50.2,145,402,178,195,263,98.5,54.1,51.5,79.3,50,11.3,0,19.1,19.1,3,12,10,0.0025,49.9,49.6,128,17.4
2022-05-03 10:45:00,19.5,21.7,23.2,12,0,100,1.9,0.2,409,-18,7.69,0,50.2,145,402,133,195,263,112.4,54.1,49.5,79.3,50,11.3,0,19.1,19.1,3,12,10,0.0025,49.9,57,128,17.4
2022-05-03 10:50:00,20.3,21.7,23.2,12.4,0,100,2.4,0.2,408,-39,8.05,0,19.2,244,706,133,321,293,104.6,54.2,49.5,78.8,19,10,0,19.1,19.1,3,12,10,0.0025,49.9,54.3,128,19.7
2022-05-03 10:55:00,20.7,21.4,22.6,12.3,0,100,2.4,0.2,412,-32,8.36,0,23.7,289,683,271,316,311,113.2,53.5,52.4,79,19,10,0,19,19,3,12,10,0.0025,49.9,56.6,128,29.2
