time,CO2_Vip,HeatTemp_Vip,HumDef_Vip,MinPipeGrow_Vip,MinPipeLow_Vip,VentLeewMin_Vip,VentLeew_Vip,VentWind_Vip,WaterSupInt_Vip
43331.79861,600,20,1.8,0,0,0,23,28,60
43331.80208,600,20,1.8,0,0,0,23,28,60
43331.80556,600,20,1.8,0,0,0,23,28,60
43331.80903,600,20,1.8,0,0,0,23,28,60
43331.8125,600,20,1.8,0,0,0,23,28,60
43331.81597,600,20,1.8,0,0,0,23,28,60
43331.81944,600,20,1.8,0,0,0,23,28,60
43331.82292,600,20,1.8,0,0,0,23,28,60
43331.82639,599.9999866,20,1.8,0,0,0,23,28,60
43331.82986,400.0000268,20,1.8,0,0,0,23,28,60
43331.83333,400,19.90000001,1.8,0,0,0,22.80000001,28,60
43331.83681,400,19.9,1.8,0,0,0,22.7,28,60
43331.84028,400,19.9,1.8,0,0,0,22.6,28,60
43331.84375,400,19.8,1.8,0,0,0,22.49999998,28,60
43331.84722,400,19.8,1.8,0,0,0,22.30000002,28,60
43331.85069,400,19.7,1.8,0,0,0,22.2,28,60
43331.85417,400,19.7,1.8,0,0,0,22.1,28,60
43331.85764,400,19.69999999,1.8,0,0,0,21.99999999,28,60
43331.86111,400,19.60000001,1.8,0,0,0,21.80000003,28,60
43331.86458,400,19.6,1.8,0,0,0,21.70000001,28,60
43331.86806,400,19.5,1.8,0,0,0,21.6,28,60
43331.87153,400,19.5,1.8,0,0,0,21.49999999,28,60
43331.875,400,19.4,1.8,0,0,0,21.29999999,28,60
43331.87847,400,19.4,1.8,0,0,0,21.20000001,28,60
43331.88194,400,19.4,1.8,0,0,0,21.1,28,60
43331.88542,400,19.3,1.8,0,0,0,21,28,60
43331.88889,400,19.29999999,1.8,0,0,0,20.79999999,28,60
43331.89236,400,19.20000001,1.8,0,0,0,20.70000001,28,60
43331.89583,400,19.2,1.8,0,0,0,20.60000001,28,60
43331.89931,400,19.2,1.8,0,0,0,20.5,28,60
43331.90278,400,19.1,1.8,0,0,0,20.3,28,60
43331.90625,400,19.09999999,1.8,0,0,0,20.19999999,28,60
43331.90972,400,19.00000001,1.8,0,0,0,20.10000001,28,60
43331.91319,400,19,1.8,0,0,0,20,28,60
43331.91667,400,19,1.8,0,0,0,20,28,60
43331.92014,400,19,1.8,0,0,0,20,28,60
43331.92361,400,19,1.8,0,0,0,20,28,60
43331.92708,400,19,1.8,0,0,0,20,28,60
43331.93056,400,19,1.8,0,0,0,20,28,60
43331.93403,400,19,1.8,0,0,0,20,28,60
43331.9375,400,19,1.8,0,0,0,20,28,60
43331.94097,400,19,1.8,0,0,0,20,28,60
43331.94444,400,19,1.8,0,0,0,20,28,60
43331.94792,400,19,1.8,0,0,0,20,28,60
43331.95139,400,19,1.8,0,0,0,20,28,60
43331.95486,400,19,1.8,0,0,0,20,28,60
43331.95833,400,19,1.8,0,0,0,20,28,60
43331.96181,400,19,1.8,0,0,0,20,28,60
43331.96528,400,19,1.8,0,0,0,20,28,60
43331.96875,400,19,1.8,0,0,0,20,28,60
43331.97222,400,19,1.8,0,0,0,20,28,60
43331.97569,400,19,1.8,0,0,0,20,28,60
43331.97917,400,19,1.8,0,0,0,20,28,60
43331.98264,400,19,1.8,0,0,0,20,28,60
43331.98611,400,19,1.8,0,0,0,20,28,60
43331.98958,400,19,1.8,0,0,0,20,28,60
43331.99306,400,19,1.8,0,0,0,20,28,60
43331.99653,400,19,1.8,0,0,0,20,28,60
43332,400,19,1.8,0,0,0,20,28,60
43332.00347,400,19,1.8,0,0,0,20,28,60
43332.00694,400,19,1.8,0,0,0,20,28,60
43332.01042,400,19,1.8,0,0,0,20,28,60
43332.01389,400,19,1.8,0,0,0,20,28,60
43332.01736,400,19,1.8,0,0,0,20,28,60
43332.02083,400,19,1.8,0,0,0,20,28,60
43332.02431,400,19,1.8,0,0,0,20,28,60
43332.02778,400,19,1.8,0,0,0,20,28,60
43332.03125,400,19,1.8,0,0,0,20,28,60
43332.03472,400,19,1.8,0,0,0,20,28,60
43332.03819,400,19,1.8,0,0,0,20,28,60
43332.04167,400,19,1.8,0,0,0,20,28,60
43332.04514,400,19,1.8,0,0,0,20,28,60
43332.04861,400,19,1.8,0,0,0,20,28,60
43332.05208,400,19,1.8,0,0,0,20,28,60
43332.05556,400,19,1.8,0,0,0,20,28,60
43332.05903,400,19,1.8,0,0,0,20,28,60
43332.0625,400,19,1.8,0,0,0,20,28,60
43332.06597,400,19,1.8,0,0,0,20,28,60
43332.06944,400,19,1.8,0,0,0,20,28,60
43332.07292,400,19,1.8,0,0,0,20,28,60
43332.07639,400,19,1.8,0,0,0,20,28,60
43332.07986,400,19,1.8,0,0,0,20,28,60
43332.08333,400,19,1.8,0,0,0,20,28,60
43332.08681,400,19,1.8,0,0,0,20,28,60
43332.09028,400,19,1.8,0,0,0,20,28,60
43332.09375,400,19,1.8,0,0,0,20,28,60
43332.09722,400,19,1.8,0,0,0,20,28,60
43332.10069,400,19,1.8,0,0,0,20,28,60
43332.10417,400,19,1.8,0,0,0,20,28,60
43332.10764,400,19,1.8,0,0,0,20,28,60
43332.11111,400,19,1.8,0,0,0,20,28,60
43332.11458,400,19,1.8,0,0,0,20,28,60
43332.11806,400,19,1.8,0,0,0,20,28,60
43332.12153,400,19,1.8,0,0,0,20,28,60
43332.125,400,19,1.8,0,0,0,20,28,60
43332.12847,400,19,1.8,0,0,0,20,28,60
43332.13194,400,19,1.8,0,0,0,20,28,60
43332.13542,400,19,1.8,0,0,0,20,28,60
43332.13889,400,19,1.8,0,0,0,20,28,60
43332.14236,400,19,1.8,0,0,0,20,28,60
43332.14583,400,19,1.8,0,0,0,20,28,60
43332.14931,400,19,1.8,0,0,0,20,28,60
43332.15278,400,19,1.8,0,0,0,20,28,60
43332.15625,400,19,1.8,0,0,0,20,28,60
43332.15972,400,19,1.8,0,0,0,20,28,60
43332.16319,400,19,1.8,0,0,0,20,28,60
43332.16667,400,19,1.8,0,0,0,20,28,60
43332.17014,400,19,1.8,0,0,0,20,28,60
43332.17361,400,19,1.8,0,0,0,20,28,60
43332.17708,400,19,1.8,0,0,0,20,28,60
43332.18056,400,19,1.8,0,0,0,20,28,60
43332.18403,400,19,1.8,0,0,0,20,28,60
43332.1875,400,19,1.8,0,0,0,20,28,60
43332.19097,400,19,1.8,0,0,0,20,28,60
43332.19444,400,19,1.8,0,0,0,20,28,60
43332.19792,400,19,1.8,0,0,0,20,28,60
43332.20139,400,19,1.8,0,0,0,20,28,60
43332.20486,400,19,1.8,0,0,0,20,28,60
43332.20833,400,19,1.8,0,0,0,20,28,60
43332.21181,400,19,1.8,0,0,0,20,28,60
43332.21528,400,19,1.8,0,0,0,20,28,60
43332.21875,400,19,1.8,0,0,0,20,28,60
43332.22222,400,19,1.8,0,0,0,20,28,60
43332.22569,400,19,1.8,0,0,0,20,28,60
43332.22917,400,19,1.8,0,0,0,20,28,60
43332.23264,400,19,1.8,0,0,0,20,28,60
43332.23611,400,19,1.8,0,0,0,20,28,60
43332.23958,400,19,1.8,0,0,0,20,28,60
43332.24306,400,19,1.8,0,0,0,20.1,28,60
43332.24653,400,19.1,1.8,0,0,0,20.3,28,60
43332.25,400,19.10000001,1.8,0,0,0,20.40000001,28,60
43332.25347,400,19.19999999,1.8,0,0,0,20.49999999,28,60
43332.25694,400,19.2,1.8,0,0,0,20.6,28,60
43332.26042,400,19.3,1.8,0,0,0,20.8,28,60
43332.26389,400,19.3,1.8,0,0,0,20.90000001,28,60
43332.26736,400,19.3,1.8,0,0,0,20.99999999,28,60
43332.27083,400,19.39999999,1.8,0,0,0,21.09999999,28,60
43332.27431,400,19.4,1.8,0,0,0,21.29999999,28,60
43332.27778,400,19.5,1.8,0,0,0,21.4,28,60
43332.28125,400,19.5,1.8,0,0,0,21.50000001,28,60
43332.28472,400,19.5,1.8,0,0,0,21.59999999,28,60
43332.28819,400,19.6,1.8,0,0,0,21.79999999,28,60
43332.29167,400,19.6,1.8,0,0,0,21.9,28,60
43332.29514,400,19.7,1.8,0,0,0,22.00000001,28,60
43332.29861,400,19.7,1.8,0,0,0,22.09999999,28,60
43332.30208,599.9999866,19.79999999,1.8,0,0,0,22.29999999,28,60
43332.30556,600,19.8,1.8,0,0,0,22.4,28,60
43332.30903,600,19.8,1.8,0,0,0,22.5,28,60
43332.3125,600,19.9,1.8,0,0,0,22.60000002,28,60
43332.31597,600,19.9,1.8,0,0,0,22.79999998,28,60
43332.31944,600,20,1.8,0,0,0,22.9,28,60
43332.32292,600,20,1.8,0,0,0,23,28,60
43332.32639,600,20,1.8,0,0,0,23,28,60
43332.32986,600,20,1.8,0,0,0,23,28,60
43332.33333,600,20,1.8,0,0,0,23,28,60
43332.33681,600,20,1.8,0,0,0,23,28,60
43332.34028,600,20,1.8,0,0,0,23,28,60
43332.34375,600,20,1.8,0,0,0,23,28,60
43332.34722,600,20,1.8,0,0,0,23,28,60
43332.35069,600,20,1.8,0,0,0,23,28,60
43332.35417,600,20,1.8,0,0,0,23,28,60
43332.35764,600,20,1.8,0,0,0,23,28,60
43332.36111,600,20,1.8,0,0,0,23,28,60
43332.36458,600,20,1.8,0,0,0,23,28,60
43332.36806,600,20,1.8,0,0,0,23,28,60
43332.37153,600,20,1.8,0,0,0,23,28,60
43332.375,600,20,1.8,0,0,0,23,28,60
43332.37847,600,20,1.8,0,0,0,23,28,60
43332.38194,600,20,1.8,0,0,0,23,28,60
43332.38542,600,20,1.8,0,0,0,23,28,60
43332.38889,600,20,1.8,0,0,0,23,28,60
43332.39236,600,20,1.8,0,0,0,23,28,60
43332.39583,600,20,1.8,0,0,0,23,28,60
43332.39931,600,20,1.8,0,0,0,23,28,60
43332.40278,600,20,1.8,0,0,0,23,28,60
43332.40625,600,20,1.8,0,0,0,23,28,60
43332.40972,600,20,1.8,0,0,0,23,28,60
43332.41319,600,20,1.8,0,0,0,23,28,60
43332.41667,600,20,1.8,0,0,0,23,28,60
43332.42014,600,20,1.8,0,0,0,23,28,60
43332.42361,600,20,1.8,0,0,0,23,28,60
43332.42708,600,20,1.8,0,0,0,23,28,60
43332.43056,600,20,1.8,0,0,0,23,28,60
43332.43403,600,20,1.8,0,0,0,23,28,60
43332.4375,600,20,1.8,0,0,0,23,28,60
43332.44097,600,20,1.8,0,0,0,23,28,60
43332.44444,600,20,1.8,0,0,0,23,28,60
43332.44792,600,20,1.8,0,0,0,23,28,60
43332.45139,600,20,1.8,0,0,0,23,28,60
43332.45486,600,20,1.8,0,0,0,23,28,60
43332.45833,600,20,1.8,0,0,0,23,28,60
43332.46181,600,20,1.8,0,0,0,23,28,60
43332.46528,600,20,1.8,0,0,0,23,28,60
43332.46875,600,20,1.8,0,0,0,23,28,60
43332.47222,600,20,1.8,0,0,0,23,28,60
43332.47569,600,20,1.8,0,0,0,23,28,60
43332.47917,600,20,1.8,0,0,0,23,28,60
43332.48264,600,20,1.8,0,0,0,23,28,60
43332.48611,600,20,1.8,0,0,0,23,28,60
43332.48958,600,20,1.8,0,0,0,23,28,60
43332.49306,600,20,1.8,0,0,0,23,28,60
43332.49653,600,20,1.8,0,0,0,23,28,60
43332.5,600,20,1.8,0,0,0,23,28,60
43332.50347,600,20,1.8,0,0,0,23,28,60
43332.50694,600,20,1.8,0,0,0,23,28,60
43332.51042,600,20,1.8,0,0,0,23,28,60
43332.51389,600,20,1.8,0,0,0,23,28,60
43332.51736,600,20,1.8,0,0,0,23,28,60
43332.52083,600,20,1.8,0,0,0,23,28,60
43332.52431,600,20,1.8,0,0,0,23,28,60
43332.52778,600,20,1.8,0,0,0,23,28,60
43332.53125,600,20,1.8,0,0,0,23,28,60
43332.53472,600,20,1.8,0,0,0,23,28,60
43332.53819,600,20,1.8,0,0,0,23,28,60
43332.54167,600,20,1.8,0,0,0,23,28,60
43332.54514,600,20,1.8,0,0,0,23,28,60
43332.54861,600,20,1.8,0,0,0,23,28,60
43332.55208,600,20,1.8,0,0,0,23,28,60
43332.55556,600,20,1.8,0,0,0,23,28,60
43332.55903,600,20,1.8,0,0,0,23,28,60
43332.5625,600,20,1.8,0,0,0,23,28,60
43332.56597,600,20,1.8,0,0,0,23,28,60
43332.56944,600,20,1.8,0,0,0,23,28,60
43332.57292,600,20,1.8,0,0,0,23,28,60
43332.57639,600,20,1.8,0,0,0,23,28,60
43332.57986,600,20,1.8,0,0,0,23,28,60
43332.58333,600,20,1.8,0,0,0,23,28,60
43332.58681,600,20,1.8,0,0,0,23,28,60
43332.59028,600,20,1.8,0,0,0,23,28,60
43332.59375,600,20,1.8,0,0,0,23,28,60
43332.59722,600,20,1.8,0,0,0,23,28,60
43332.60069,600,20,1.8,0,0,0,23,28,60
43332.60417,600,20,1.8,0,0,0,23,28,60
43332.60764,600,20,1.8,0,0,0,23,28,60
43332.61111,600,20,1.8,0,0,0,23,28,60
43332.61458,600,20,1.8,0,0,0,23,28,60
43332.61806,600,20,1.8,0,0,0,23,28,60
43332.62153,600,20,1.8,0,0,0,23,28,60
43332.625,600,20,1.8,0,0,0,23,28,60
43332.62847,600,20,1.8,0,0,0,23,28,60
43332.63194,600,20,1.8,0,0,0,23,28,60
43332.63542,600,20,1.8,0,0,0,23,28,60
43332.63889,600,20,1.8,0,0,0,23,28,60
43332.64236,600,20,1.8,0,0,0,23,28,60
43332.64583,600,20,1.8,0,0,0,23,28,60
43332.64931,600,20,1.8,0,0,0,23,28,60
43332.65278,600,20,1.8,0,0,0,23,28,60
43332.65625,600,20,1.8,0,0,0,23,28,60
43332.65972,600,20,1.8,0,0,0,23,28,60
43332.66319,600,20,1.8,0,0,0,23,28,60
43332.66667,600,20,1.8,0,0,0,23,28,60
43332.67014,600,20,1.8,0,0,0,23,28,60
43332.67361,600,20,1.8,0,0,0,23,28,60
43332.67708,600,20,1.8,0,0,0,23,28,60
43332.68056,699.9999966,20,1.8,0,0,0,23,28,60
43332.68403,700,20,1.8,0,0,0,23,28,60
43332.6875,700,20,1.8,0,0,0,23,28,60
43332.69097,700,20,1.8,0,0,0,23,28,60
43332.69444,700,20,1.8,0,0,0,23,28,60
43332.69792,700,20,1.8,0,0,0,23,28,60
43332.70139,700,20,1.8,0,0,0,23,28,60
43332.70486,700,20,1.8,0,0,0,23,28,60
43332.70833,700,20,1.8,0,0,0,23,28,60
43332.71181,700,20,1.8,0,0,0,23,28,60
43332.71528,700,20,1.8,0,0,0,23,28,60
43332.71875,700,20,1.8,0,0,0,23,28,60
43332.72222,700,20,1.8,0,0,0,23,28,60
43332.72569,700,20,1.8,0,0,0,23,28,60
43332.72917,700,20,1.8,0,0,0,23,28,60
43332.73264,700,20,1.8,0,0,0,23,28,60
43332.73611,700,20,1.8,0,0,0,23,28,60
43332.73958,700,20,1.8,0,0,0,23,28,60
43332.74306,700,20,1.8,0,0,0,23,28,60
43332.74653,700,20,1.8,0,0,0,23,28,60
43332.75,700,20,1.8,0,0,0,23,28,60
43332.75347,700,20,1.8,0,0,0,23,28,60
43332.75694,700,20,1.8,0,0,0,23,28,60
43332.76042,700,20,1.8,0,0,0,23,28,60
43332.76389,700,20,1.8,0,0,0,23,28,60
43332.76736,700,20,1.8,0,0,0,23,28,60
43332.77083,700,20,1.8,0,0,0,23,28,60
43332.77431,700,20,1.8,0,0,0,23,28,60
43332.77778,700,20,1.8,0,0,0,23,28,60
43332.78125,700,20,1.8,0,0,0,23,28,60
43332.78472,700,20,1.8,0,0,0,23,28,60
43332.78819,700,20,1.8,0,0,0,23,28,60
43332.79167,700,20,1.8,0,0,0,23,28,60
43332.79514,700,20,1.8,0,0,0,23,28,60
43332.79861,700,20,1.8,0,0,0,23,28,60
43332.80208,700,20,1.8,0,0,0,23,28,60
43332.80556,700,20,1.8,0,0,0,23,28,60
43332.80903,700,20,1.8,0,0,0,23,28,60
43332.8125,700,20,1.8,0,0,0,23,28,60
43332.81597,700,20,1.8,0,0,0,23,28,60
43332.81944,700,20,1.8,0,0,0,23,28,60
43332.82292,700,20,1.8,0,0,0,23,28,60
43332.82639,699.9999799,20,1.8,0,0,0,22.99999999,28,60
43332.82986,400.0000402,20,1.8,0,0,0,22.90000001,28,60
43332.83333,400,19.90000001,1.8,0,0,0,22.80000001,28,60
43332.83681,400,19.9,1.8,0,0,0,22.7,28,60
43332.84028,400,19.8,1.8,0,0,0,22.5,28,60
43332.84375,400,19.8,1.8,0,0,0,22.39999999,28,60
43332.84722,400,19.8,1.8,0,0,0,22.30000001,28,60
43332.85069,400,19.7,1.8,0,0,0,22.2,28,60
43332.85417,400,19.7,1.8,0,0,0,22,28,60
43332.85764,400,19.6,1.8,0,0,0,21.89999999,28,60
43332.86111,400,19.6,1.8,0,0,0,21.80000001,28,60
43332.86458,400,19.50000001,1.8,0,0,0,21.70000001,28,60
43332.86806,400,19.5,1.8,0,0,0,21.50000001,28,60
43332.87153,400,19.5,1.8,0,0,0,21.4,28,60
43332.875,400,19.4,1.8,0,0,0,21.29999999,28,60
43332.87847,400,19.4,1.8,0,0,0,21.20000001,28,60
43332.88194,400,19.3,1.8,0,0,0,21.00000001,28,60
43332.88542,400,19.3,1.8,0,0,0,20.9,28,60
43332.88889,400,19.29999999,1.8,0,0,0,20.79999999,28,60
43332.89236,400,19.20000001,1.8,0,0,0,20.70000001,28,60
43332.89583,400,19.2,1.8,0,0,0,20.50000001,28,60
43332.89931,400,19.1,1.8,0,0,0,20.4,28,60
43332.90278,400,19.1,1.8,0,0,0,20.3,28,60
43332.90625,400,19,1.8,0,0,0,20.19999998,28,60
43332.90972,400,19,1.8,0,0,0,20.00000002,28,60
43332.91319,400,19,1.8,0,0,0,20,28,60
43332.91667,400,19,1.8,0,0,0,20,28,60
43332.92014,400,19,1.8,0,0,0,20,28,60
43332.92361,400,19,1.8,0,0,0,20,28,60
43332.92708,400,19,1.8,0,0,0,20,28,60
43332.93056,400,19,1.8,0,0,0,20,28,60
43332.93403,400,19,1.8,0,0,0,20,28,60
43332.9375,400,19,1.8,0,0,0,20,28,60
43332.94097,400,19,1.8,0,0,0,20,28,60
43332.94444,400,19,1.8,0,0,0,20,28,60
43332.94792,400,19,1.8,0,0,0,20,28,60
43332.95139,400,19,1.8,0,0,0,20,28,60
43332.95486,400,19,1.8,0,0,0,20,28,60
43332.95833,400,19,1.8,0,0,0,20,28,60
43332.96181,400,19,1.8,0,0,0,20,28,60
43332.96528,400,19,1.8,0,0,0,20,28,60
43332.96875,400,19,1.8,0,0,0,20,28,60
43332.97222,400,19,1.8,0,0,0,20,28,60
43332.97569,400,19,1.8,0,0,0,20,28,60
43332.97917,400,19,1.8,0,0,0,20,28,60
43332.98264,400,19,1.8,0,0,0,20,28,60
43332.98611,400,19,1.8,0,0,0,20,28,60
43332.98958,400,19,1.8,0,0,0,20,28,60
43332.99306,400,19,1.8,0,0,0,20,28,60
43332.99653,400,19,1.8,0,0,0,20,28,60
43333,400,19,1.8,0,0,0,20,28,60
43333.00347,400,19,1.8,0,0,0,20,28,60
43333.00694,400,19,1.8,0,0,0,20,28,60
43333.01042,400,19,1.8,0,0,0,20,28,60
43333.01389,400,19,1.8,0,0,0,20,28,60
43333.01736,400,19,1.8,0,0,0,20,28,60
43333.02083,400,19,1.8,0,0,0,20,28,60
43333.02431,400,19,1.8,0,0,0,20,28,60
43333.02778,400,19,1.8,0,0,0,20,28,60
43333.03125,400,19,1.8,0,0,0,20,28,60
43333.03472,400,19,1.8,0,0,0,20,28,60
43333.03819,400,19,1.8,0,0,0,20,28,60
43333.04167,400,19,1.8,0,0,0,20,28,60
43333.04514,400,19,1.8,0,0,0,20,28,60
43333.04861,400,19,1.8,0,0,0,20,28,60
43333.05208,400,19,1.8,0,0,0,20,28,60
43333.05556,400,19,1.8,0,0,0,20,28,60
43333.05903,400,19,1.8,0,0,0,20,28,60
43333.0625,400,19,1.8,0,0,0,20,28,60
43333.06597,400,19,1.8,0,0,0,20,28,60
43333.06944,400,19,1.8,0,0,0,20,28,60
43333.07292,400,19,1.8,0,0,0,20,28,60
43333.07639,400,19,1.8,0,0,0,20,28,60
43333.07986,400,19,1.8,0,0,0,20,28,60
43333.08333,400,19,1.8,0,0,0,20,28,60
43333.08681,400,19,1.8,0,0,0,20,28,60
43333.09028,400,19,1.8,0,0,0,20,28,60
43333.09375,400,19,1.8,0,0,0,20,28,60
43333.09722,400,19,1.8,0,0,0,20,28,60
43333.10069,400,19,1.8,0,0,0,20,28,60
43333.10417,400,19,1.8,0,0,0,20,28,60
43333.10764,400,19,1.8,0,0,0,20,28,60
43333.11111,400,19,1.8,0,0,0,20,28,60
43333.11458,400,19,1.8,0,0,0,20,28,60
43333.11806,400,19,1.8,0,0,0,20,28,60
43333.12153,400,19,1.8,0,0,0,20,28,60
43333.125,400,19,1.8,0,0,0,20,28,60
43333.12847,400,19,1.8,0,0,0,20,28,60
43333.13194,400,19,1.8,0,0,0,20,28,60
43333.13542,400,19,1.8,0,0,0,20,28,60
43333.13889,400,19,1.8,0,0,0,20,28,60
43333.14236,400,19,1.8,0,0,0,20,28,60
43333.14583,400,19,1.8,0,0,0,20,28,60
43333.14931,400,19,1.8,0,0,0,20,28,60
43333.15278,400,19,1.8,0,0,0,20,28,60
43333.15625,400,19,1.8,0,0,0,20,28,60
43333.15972,400,19,1.8,0,0,0,20,28,60
43333.16319,400,19,1.8,0,0,0,20,28,60
43333.16667,400,19,1.8,0,0,0,20,28,60
43333.17014,400,19,1.8,0,0,0,20,28,60
43333.17361,400,19,1.8,0,0,0,20,28,60
43333.17708,400,19,1.8,0,0,0,20,28,60
43333.18056,400,19,1.8,0,0,0,20,28,60
43333.18403,400,19,1.8,0,0,0,20,28,60
43333.1875,400,19,1.8,0,0,0,20,28,60
43333.19097,400,19,1.8,0,0,0,20,28,60
43333.19444,400,19,1.8,0,0,0,20,28,60
43333.19792,400,19,1.8,0,0,0,20,28,60
43333.20139,400,19,1.8,0,0,0,20,28,60
43333.20486,400,19,1.8,0,0,0,20,28,60
43333.20833,400,19,1.8,0,0,0,20,28,60
43333.21181,400,19,1.8,0,0,0,20,28,60
43333.21528,400,19,1.8,0,0,0,20,28,60
43333.21875,400,19,1.8,0,0,0,20,28,60
43333.22222,400,19,1.8,0,0,0,20,28,60
43333.22569,400,19,1.8,0,0,0,20,28,60
43333.22917,400,19,1.8,0,0,0,20,28,60
43333.23264,400,19,1.8,0,0,0,20,28,60
43333.23611,400,19,1.8,0,0,0,20,28,60
43333.23958,400,19,1.8,0,0,0,20,28,60
43333.24306,400,19,1.8,0,0,0,20.1,28,60
43333.24653,400,19.1,1.8,0,0,0,20.2,28,60
43333.25,400,19.10000001,1.8,0,0,0,20.30000002,28,60
43333.25347,400,19.19999999,1.8,0,0,0,20.49999998,28,60
43333.25694,400,19.2,1.8,0,0,0,20.6,28,60
43333.26042,400,19.2,1.8,0,0,0,20.7,28,60
43333.26389,400,19.3,1.8,0,0,0,20.80000001,28,60
43333.26736,400,19.3,1.8,0,0,0,20.99999997,28,60
43333.27083,400,19.39999999,1.8,0,0,0,21.09999999,28,60
43333.27431,400,19.4,1.8,0,0,0,21.2,28,60
43333.27778,400,19.4,1.8,0,0,0,21.30000001,28,60
43333.28125,400,19.5,1.8,0,0,0,21.50000001,28,60
43333.28472,400,19.5,1.8,0,0,0,21.59999999,28,60
43333.28819,400,19.6,1.8,0,0,0,21.7,28,60
43333.29167,400,19.6,1.8,0,0,0,21.8,28,60
43333.29514,400,19.7,1.8,0,0,0,22.00000001,28,60
43333.29861,400,19.7,1.8,0,0,0,22.09999999,28,60
43333.30208,400,19.7,1.8,0,0,0,22.19999999,28,60
43333.30556,699.9999899,19.8,1.8,0,0,0,22.3,28,60
43333.30903,700,19.8,1.8,0,0,0,22.5,28,60
43333.3125,700,19.9,1.8,0,0,0,22.60000001,28,60
43333.31597,700,19.9,1.8,0,0,0,22.69999999,28,60
43333.31944,700,19.9,1.8,0,0,0,22.8,28,60
43333.32292,700,20,1.8,0,0,0,23,28,60
43333.32639,700,20,1.8,0,0,0,23,28,60
43333.32986,700,20,1.8,0,0,0,23,28,60
43333.33333,700,20,1.8,0,0,0,23,28,60
43333.33681,700,20,1.8,0,0,0,23,28,60
43333.34028,700,20,1.8,0,0,0,23,28,60
43333.34375,700,20,1.8,0,0,0,23,28,60
43333.34722,700,20,1.8,0,0,0,23,28,60
43333.35069,700,20,1.8,0,0,0,23,28,60
43333.35417,700,20,1.8,0,0,0,23,28,60
43333.35764,700,20,1.8,0,0,0,23,28,60
43333.36111,700,20,1.8,0,0,0,23,28,60
43333.36458,700,20,1.8,0,0,0,23,28,60
43333.36806,700,20,1.8,0,0,0,23,28,60
43333.37153,700,20,1.8,0,0,0,23,28,60
43333.375,700,20,1.8,0,0,0,23,28,60
43333.37847,700,20,1.8,0,0,0,23,28,60
43333.38194,700,20,1.8,0,0,0,23,28,60
43333.38542,700,20,1.8,0,0,0,23,28,60
43333.38889,700,20,1.8,0,0,0,23,28,60
43333.39236,700,20,1.8,0,0,0,23,28,60
43333.39583,700,20,1.8,0,0,0,23,28,60
43333.39931,700,20,1.8,0,0,0,23,28,60
43333.40278,700,20,1.8,0,0,0,23,28,60
43333.40625,700,20,1.8,0,0,0,23,28,60
43333.40972,700,20,1.8,0,0,0,23,28,60
43333.41319,700,20,1.8,0,0,0,23,28,60
43333.41667,700,20,1.8,0,0,0,23,28,60
43333.42014,700,20,1.8,0,0,0,23,28,60
43333.42361,700,20,1.8,0,0,0,23,28,60
43333.42708,700,20,1.8,0,0,0,23,28,60
43333.43056,700,20,1.8,0,0,0,23,28,60
43333.43403,700,20,1.8,0,0,0,23,28,60
43333.4375,700,20,1.8,0,0,0,23,28,60
43333.44097,700,20,1.8,0,0,0,23,28,60
43333.44444,700,20,1.8,0,0,0,23,28,60
43333.44792,700,20,1.8,0,0,0,23,28,60
43333.45139,700,20,1.8,0,0,0,23,28,60
43333.45486,700,20,1.8,0,0,0,23,28,60
43333.45833,700,20,1.8,0,0,0,23,28,60
43333.46181,700,20,1.8,0,0,0,23,28,60
43333.46528,700,20,1.8,0,0,0,23,28,60
43333.46875,700,20,1.8,0,0,0,23,28,60
43333.47222,700,20,1.8,0,0,0,23,28,60
43333.47569,700,20,1.8,0,0,0,23,28,60
43333.47917,700,20,1.8,0,0,0,23,28,60
43333.48264,700,20,1.8,0,0,0,23,28,60
43333.48611,700,20,1.8,0,0,0,23,28,60
43333.48958,700,20,1.8,0,0,0,23,28,60
43333.49306,700,20,1.8,0,0,0,23,28,60
43333.49653,700,20,1.8,0,0,0,23,28,60
43333.5,700,20,1.8,0,0,0,23,28,60
43333.50347,700,20,1.8,0,0,0,23,28,60
43333.50694,700,20,1.8,0,0,0,23,28,60
43333.51042,700,20,1.8,0,0,0,23,28,60
43333.51389,700,20,1.8,0,0,0,23,28,60
43333.51736,700,20,1.8,0,0,0,23,28,60
43333.52083,700,20,1.8,0,0,0,23,28,60
43333.52431,700,20,1.8,0,0,0,23,28,60
43333.52778,700,20,1.8,0,0,0,23,28,60
43333.53125,700,20,1.8,0,0,0,23,28,60
43333.53472,700,20,1.8,0,0,0,23,28,60
43333.53819,700,20,1.8,0,0,0,23,28,60
43333.54167,700,20,1.8,0,0,0,23,28,60
43333.54514,700,20,1.8,0,0,0,23,28,60
43333.54861,700,20,1.8,0,0,0,23,28,60
43333.55208,700,20,1.8,0,0,0,23,28,60
43333.55556,700,20,1.8,0,0,0,23,28,60
43333.55903,700,20,1.8,0,0,0,23,28,60
43333.5625,700,20,1.8,0,0,0,23,28,60
43333.56597,700,20,1.8,0,0,0,23,28,60
43333.56944,700,20,1.8,0,0,0,23,28,60
43333.57292,700,20,1.8,0,0,0,23,28,60
43333.57639,700,20,1.8,0,0,0,23,28,60
43333.57986,700,20,1.8,0,0,0,23,28,60
