timestamp,T_Canopy,evaporation,sp_co2,co2_actuation,sp_thermal_screen,thermal_screen,u_co2,sp_net_pipe_minimum,u_humidity_deficit,sp_humidity_deficit,u_vent_lee,sp_vent,u_vent_wind,sp_heat,u_heat,sp_min_vent_lee,co2_Air,rh_Air,T_Air,u_net_pipe_minimum,par,humidity_deficit,vent_lee,u_min_vent_lee,vent_wind,par_Out,rain,rad_Out,rh_Out,T_Out,airflow_Out,T_Rail_Pipe,sp_TopLight
2022-05-03 00:00:00,15.5,3.6,3.2654,2.0,100.0,99.8,3.0,10.0,10.0,10.0,14.0,14.0,14.0,12.0,12.0,88.0,424.0,61.4,16.4,10.0,0.0,5.38,92.3,92.0,67.1,1.0,0.0,0.0,77.4,9.6,1.8,0.0,
2022-05-03 00:05:00,15.5,3.6,3.2652,2.0,100.0,99.8,3.0,10.0,10.0,10.0,14.0,14.0,14.0,12.0,12.0,88.0,424.0,62.0,16.4,10.0,0.0,5.3,88.3,88.0,67.1,0.0,0.0,0.0,77.7,9.5,1.7,0.0,
2022-05-03 00:10:00,15.5,3.6,3.265,2.0,100.0,99.8,3.0,10.0,10.0,10.0,14.0,14.0,14.0,12.0,12.0,88.0,423.0,62.6,16.3,10.0,0.0,5.18,88.3,88.0,67.1,1.0,0.0,0.0,78.0,9.5,1.2,0.0,
2022-05-03 00:15:00,15.3,3.6,3.2648,2.0,100.0,99.8,3.0,10.0,10.0,10.0,14.0,14.0,14.0,12.0,12.0,87.0,422.0,63.3,16.2,10.0,0.0,5.05,88.3,88.0,67.1,0.0,0.0,0.0,78.2,9.4,0.7,0.0,
2022-05-03 00:20:00,15.3,3.6,3.2646,2.0,100.0,99.8,3.0,10.0,10.0,10.0,14.0,14.0,14.0,12.0,12.0,86.0,424.0,64.0,16.2,10.0,0.0,4.96,87.3,87.0,67.1,0.0,0.0,0.0,78.3,9.3,0.2,0.0,
2022-05-03 00:25:00,15.2,3.6,3.2644,2.0,100.0,99.8,3.0,10.0,10.0,10.0,14.0,14.0,14.0,12.0,12.0,85.0,422.0,64.7,16.1,10.0,0.0,4.83,86.3,86.0,67.1,1.0,0.0,0.0,78.8,9.4,0.0,0.0,
2022-05-03 00:30:00,15.2,3.6,3.2642,2.0,100.0,99.8,3.0,10.0,10.0,10.0,14.0,14.0,14.0,12.0,12.0,83.0,420.0,65.4,16.1,10.0,0.0,4.73,85.3,85.0,67.1,1.0,0.0,0.0,78.8,9.4,0.0,0.0,
2022-05-03 00:35:00,15.1,3.5,3.264,2.0,100.0,99.8,3.0,10.0,10.0,10.0,14.0,14.0,14.0,12.0,12.0,81.0,424.0,66.0,16.0,10.0,0.0,4.62,83.3,83.0,58.9,0.0,0.0,0.0,78.9,9.3,0.0,0.0,
2022-05-03 00:40:00,15.1,3.5,3.2638,2.0,100.0,99.8,3.0,10.0,10.0,10.0,14.0,14.0,14.0,12.0,12.0,79.0,426.0,66.6,15.9,10.0,0.0,4.51,81.3,81.0,58.9,1.0,0.0,0.0,78.9,9.3,0.0,0.0,
2022-05-03 00:45:00,15.1,3.5,3.2636,2.0,100.0,99.8,3.0,16.53333,10.0,10.0,14.0,18.53333,14.0,16.53333,12.0,0.0,426.0,67.3,15.9,10.0,0.0,4.42,79.3,79.0,58.9,0.0,0.0,0.0,78.9,9.3,0.0,0.0,
2022-05-03 00:50:00,15.1,3.5,3.2634,2.0,100.0,99.8,3.0,10.0,10.0,10.0,18.5,14.0,18.5,12.0,16.5,75.0,427.0,67.8,15.8,16.5,0.0,4.33,0.0,0.0,0.0,0.0,0.0,0.0,79.1,9.3,0.0,22.7,
2022-05-03 00:55:00,14.9,3.4,3.2632,2.0,100.0,99.8,3.0,10.0,10.0,10.0,14.0,15.26665,14.0,12.0,12.0,16.0,430.0,68.4,15.8,10.0,0.0,4.25,74.6,75.0,36.0,0.0,0.0,0.0,79.4,9.2,0.0,0.0,
2022-05-03 01:00:00,15.1,3.5,3.263,2.0,100.0,99.8,3.0,10.0,10.0,10.0,15.3,14.0,15.3,12.0,12.0,73.0,426.0,68.4,15.9,10.0,0.0,4.27,24.8,16.0,23.9,0.0,0.0,0.0,79.6,9.1,0.0,0.0,
2022-05-03 01:05:00,15.1,3.5,3.2628,2.0,100.0,99.8,3.0,10.0,10.0,10.0,14.0,14.0,14.0,12.0,12.0,57.0,427.0,68.3,16.0,10.0,0.0,4.31,72.6,73.0,38.7,0.0,0.0,0.0,79.8,9.1,0.0,0.0,
2022-05-03 01:10:00,15.0,3.5,3.2626,2.0,100.0,99.8,3.0,10.0,10.0,10.0,14.0,14.0,14.0,12.0,12.0,73.0,426.0,68.5,15.9,10.0,0.0,4.26,57.3,57.0,38.7,1.0,0.0,0.0,80.2,9.1,0.0,0.0,
2022-05-03 01:15:00,15.0,3.5,3.2624,2.0,100.0,99.8,3.0,16.4,10.0,10.0,14.0,18.4,14.0,16.4,12.0,0.0,426.0,68.8,16.0,10.0,0.0,4.24,72.6,73.0,38.7,0.0,0.0,0.0,80.3,9.0,0.0,0.0,
2022-05-03 01:20:00,15.2,3.5,3.2622,2.0,100.0,99.8,3.0,16.4,10.0,10.0,18.4,18.4,18.4,16.4,16.4,0.0,427.0,69.0,16.0,16.4,0.0,4.21,0.0,0.0,0.0,0.0,0.0,0.0,80.5,9.0,0.0,34.1,
2022-05-03 01:25:00,15.2,3.6,3.262,2.0,100.0,99.8,3.0,16.43333,10.0,10.0,18.4,18.43333,18.4,16.43333,16.4,0.0,430.0,69.2,16.1,16.4,0.0,4.21,0.0,0.0,0.0,1.0,0.0,0.0,80.8,8.9,0.0,33.5,
2022-05-03 01:30:00,15.3,3.7,3.2618,2.0,100.0,99.8,3.0,16.46667,10.0,10.0,18.4,18.46667,18.4,16.46667,16.4,0.0,430.0,68.8,16.3,16.4,0.0,4.32,0.0,0.0,0.0,0.0,0.0,0.0,81.0,8.7,0.0,29.1,
2022-05-03 01:35:00,15.3,3.7,3.2616,2.0,100.0,99.8,3.0,16.5,10.0,10.0,18.5,18.5,18.5,16.5,16.5,0.0,428.0,68.2,16.4,16.5,0.0,4.43,0.0,0.0,0.0,0.0,0.0,0.0,81.5,8.7,0.0,27.6,
2022-05-03 01:40:00,15.5,3.7,3.2614,2.0,100.0,99.8,3.0,16.63333,10.0,10.0,18.5,18.63333,18.5,16.63333,16.5,0.0,430.0,68.0,16.5,16.5,0.0,4.49,0.0,0.0,0.0,0.0,0.0,0.0,81.9,8.7,0.0,28.0,
2022-05-03 01:45:00,15.7,3.8,3.261,2.0,100.0,99.8,3.0,12.25,10.0,10.0,18.6,15.25,18.6,12.25,16.6,25.0,433.0,68.0,16.5,16.6,0.0,4.49,0.0,0.0,0.0,1.0,0.0,0.0,82.2,8.7,0.0,28.9,
2022-05-03 01:50:00,15.7,3.8,3.261,2.0,100.0,99.8,3.0,16.8,10.0,10.0,15.3,18.8,15.3,16.8,12.3,0.0,433.0,68.4,16.6,12.3,0.0,4.46,29.0,25.0,21.4,0.0,0.0,1.0,82.1,8.6,0.0,0.0,
2022-05-03 01:55:00,15.5,3.7,3.2608,2.0,100.0,99.8,3.0,17.0,10.0,10.0,18.8,19.0,18.8,17.0,16.8,0.0,432.0,68.5,16.4,16.8,0.0,4.39,0.0,0.0,0.0,0.0,0.0,0.0,82.1,8.6,0.0,28.7,
2022-05-03 02:00:00,15.5,3.7,3.2606,2.0,100.0,99.8,3.0,17.06667,10.0,10.0,19.0,19.06667,19.0,17.06667,17.0,0.0,431.0,68.8,16.4,17.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,82.3,8.6,0.0,29.5,
2022-05-03 02:05:00,15.4,3.7,3.2604,2.0,100.0,99.8,3.0,17.1,10.0,10.0,19.1,19.1,19.1,17.1,17.1,0.0,431.0,69.1,16.4,17.1,0.0,4.31,0.0,0.0,0.0,0.0,0.0,0.0,82.5,8.5,0.0,34.8,
2022-05-03 02:10:00,15.7,3.9,3.2602,2.0,100.0,99.8,3.0,17.1,10.0,10.0,19.1,19.1,19.1,17.1,17.1,0.0,432.0,68.5,16.6,17.1,0.0,4.44,0.0,0.0,0.0,0.0,0.0,0.0,81.7,8.1,0.0,35.9,
2022-05-03 02:15:00,16.0,4.0,3.26,2.0,100.0,99.8,3.0,17.1,10.0,10.0,19.1,19.1,19.1,17.1,17.1,0.0,434.0,67.8,17.0,17.1,0.0,4.65,0.0,0.0,0.0,0.0,0.0,0.0,82.6,8.0,0.0,35.5,
2022-05-03 02:20:00,16.0,4.0,3.2598,2.0,100.0,99.8,3.0,17.1,10.0,10.0,19.1,19.1,19.1,17.1,17.1,0.0,435.0,67.2,17.1,17.1,0.0,4.77,0.0,0.0,0.0,0.0,0.0,0.0,84.4,8.0,0.0,35.1,
2022-05-03 02:25:00,16.1,4.0,3.2596,2.0,100.0,99.8,3.0,17.26667,10.0,10.0,19.1,19.26667,19.1,17.26667,17.1,0.0,437.0,66.6,17.1,17.1,0.0,4.85,0.0,0.0,0.0,0.0,0.0,1.0,84.6,7.9,0.0,34.4,
2022-05-03 02:30:00,16.0,4.1,3.2594,2.0,100.0,99.8,3.0,17.43333,10.0,10.0,19.3,19.43333,19.3,17.43333,17.3,0.0,436.0,66.7,17.1,17.3,0.0,4.84,0.0,0.0,0.0,0.0,0.0,0.0,84.5,8.0,0.0,33.2,
2022-05-03 02:35:00,16.0,4.1,3.2592,2.0,97.0,99.8,3.0,17.6,10.0,10.0,19.4,19.6,19.4,17.6,17.4,0.0,438.0,66.8,17.1,17.4,0.0,4.82,0.0,0.0,0.0,0.0,0.0,0.0,83.7,7.7,0.0,32.3,
2022-05-03 02:40:00,15.8,4.0,3.259,2.0,97.0,97.0,3.0,12.65,10.0,10.0,19.6,15.71665,19.6,12.65,17.6,32.0,438.0,66.9,16.8,17.6,0.0,4.72,0.0,0.0,0.0,0.0,0.0,0.0,85.2,7.7,0.0,38.1,
2022-05-03 02:45:00,15.8,4.0,3.2588,2.0,99.0,97.0,3.0,12.65,10.0,10.0,15.7,15.8,15.7,12.65,12.7,28.0,436.0,67.3,16.6,12.7,0.0,4.61,31.6,32.0,17.8,0.0,0.0,0.0,85.6,7.8,0.0,0.0,
2022-05-03 02:50:00,15.8,3.9,3.2586,2.0,98.0,98.8,3.0,12.8,10.0,10.0,15.8,14.0,15.8,12.8,12.7,70.0,438.0,66.8,16.7,12.7,0.0,4.71,28.2,28.0,17.8,0.0,0.0,0.0,85.9,7.8,0.0,0.0,
2022-05-03 02:55:00,15.8,4.0,3.2584,2.0,100.0,98.0,3.0,12.8,10.0,10.0,14.0,14.0,14.0,12.8,12.8,67.0,435.0,65.8,16.8,12.8,0.0,4.88,69.6,70.0,55.0,0.0,0.0,0.0,85.7,7.7,0.0,0.0,
2022-05-03 03:00:00,15.9,4.0,3.2582,2.0,100.0,99.8,3.0,17.3,10.0,10.0,14.0,19.3,14.0,17.3,12.8,0.0,437.0,65.2,16.9,12.8,0.0,5.0,67.3,67.0,55.0,0.0,0.0,0.0,85.8,7.8,0.0,0.0,
2022-05-03 03:05:00,15.9,4.0,3.258,2.0,100.0,99.8,3.0,17.3,10.0,10.0,19.3,19.3,19.3,17.3,17.3,0.0,437.0,64.8,16.9,17.3,0.0,5.05,0.0,0.0,0.0,0.0,0.0,0.0,85.7,7.8,0.0,34.1,
2022-05-03 03:10:00,15.9,4.0,2.4998,2.0,100.0,99.8,3.0,17.33333,10.0,10.0,19.3,19.33333,19.3,17.33333,17.3,0.0,439.0,64.7,17.0,17.3,0.0,5.1,0.0,0.0,0.0,0.0,0.0,1.0,85.7,8.0,0.0,34.7,
2022-05-03 03:15:00,16.0,4.1,2.4996,2.0,100.0,99.8,2.0,17.36667,10.0,10.0,19.3,19.36667,19.3,17.36667,17.3,0.0,439.0,64.8,17.0,17.3,0.0,5.08,0.0,0.0,0.0,0.0,0.0,0.0,85.4,7.7,0.0,33.0,
2022-05-03 03:20:00,16.0,4.1,2.4994,2.0,100.0,99.8,2.0,17.4,10.0,10.0,19.4,19.4,19.4,17.4,17.4,0.0,440.0,65.2,17.0,17.4,0.0,5.03,0.0,0.0,0.0,0.0,0.0,0.0,85.7,7.7,0.0,30.4,
2022-05-03 03:25:00,16.0,4.0,2.4992,2.0,100.0,99.8,2.0,17.4,10.0,10.1,19.4,19.4,19.4,17.4,17.4,0.0,439.0,65.7,17.0,17.4,0.0,4.95,0.0,0.0,0.0,0.0,0.0,0.0,86.1,7.8,0.0,31.3,
2022-05-03 03:30:00,16.0,4.0,2.499,2.0,100.0,99.8,2.0,17.43333,10.1,10.1,19.4,19.43333,19.4,17.43333,17.4,0.0,440.0,65.6,17.0,17.4,0.0,4.97,0.0,0.0,0.0,0.0,0.0,0.0,86.2,7.9,0.0,33.0,
2022-05-03 03:35:00,16.1,4.0,2.4988,2.0,100.0,99.8,2.0,17.46667,10.1,10.1,19.4,19.46667,19.4,17.46667,17.4,0.0,440.0,65.9,17.1,17.4,0.0,4.96,0.0,0.0,0.0,0.0,0.0,0.0,86.0,7.9,0.0,34.4,
2022-05-03 03:40:00,16.1,4.1,2.4986,2.0,99.0,99.8,2.0,17.53333,10.1,10.1,19.5,19.53333,19.5,17.53333,17.5,0.0,442.0,65.6,17.1,17.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,85.6,7.7,0.0,35.6,
2022-05-03 03:45:00,16.2,4.1,2.4984,2.0,98.0,99.0,2.0,17.56667,10.1,10.1,19.5,19.56667,19.5,17.56667,17.5,0.0,440.0,65.4,17.2,17.5,0.0,5.06,0.0,0.0,0.0,0.0,0.0,0.0,86.7,7.6,0.0,35.9,
2022-05-03 03:50:00,16.2,4.1,2.4982,2.0,97.0,98.0,2.0,17.63333,10.1,10.0,19.6,19.63333,19.6,17.63333,17.6,0.0,441.0,65.3,17.0,17.6,0.0,5.01,0.0,0.0,0.0,1.0,0.0,0.0,87.4,7.6,0.0,37.7,
2022-05-03 03:55:00,16.0,4.0,2.498,2.0,95.0,97.0,2.0,17.66667,10.0,10.0,19.6,19.66667,19.6,17.66667,17.6,0.0,442.0,65.6,17.0,17.6,0.0,4.97,0.0,0.0,0.0,0.0,0.0,0.0,87.6,7.6,0.0,42.9,
2022-05-03 04:00:00,15.9,4.0,2.4978,2.0,96.0,97.0,2.0,17.63333,10.0,10.0,19.7,19.63333,19.7,17.63333,17.7,0.0,445.0,65.3,17.0,17.7,0.0,5.01,0.0,0.0,0.0,0.0,0.0,0.0,87.5,7.6,0.0,46.7,
2022-05-03 04:05:00,15.9,4.0,2.4976,2.0,95.0,95.0,2.0,17.56667,10.0,10.0,19.6,19.56667,19.6,17.56667,17.6,0.0,446.0,64.2,16.9,17.6,0.0,5.14,0.0,0.0,0.0,0.0,0.0,0.0,87.4,7.6,0.0,46.4,
2022-05-03 04:10:00,16.1,4.1,2.4974,2.0,97.0,95.0,2.0,17.5,10.0,10.0,19.6,19.5,19.6,17.5,17.6,0.0,446.0,63.5,17.1,17.6,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,87.2,7.4,0.0,45.4,
2022-05-03 04:15:00,16.1,4.1,2.4972,2.0,97.0,96.8,2.0,17.5,10.0,10.0,19.5,19.5,19.5,17.5,17.5,0.0,447.0,63.0,17.4,17.5,0.0,5.48,0.0,0.0,0.0,0.0,0.0,0.0,87.3,7.4,0.0,44.0,
2022-05-03 04:20:00,16.5,4.2,2.497,2.0,94.0,96.8,2.0,17.63333,10.0,10.0,19.5,19.63333,19.5,17.63333,17.5,0.0,446.0,62.0,17.5,17.5,0.0,5.66,0.0,0.0,0.0,1.0,0.0,0.0,87.5,7.6,0.0,42.4,
2022-05-03 04:25:00,16.4,4.2,2.4966,2.0,90.0,94.0,2.0,17.8,10.0,10.0,19.6,19.8,19.6,17.8,17.6,0.0,446.0,61.8,17.5,17.6,0.0,5.69,0.0,0.0,0.0,0.0,0.0,0.0,87.6,7.6,0.0,41.2,
2022-05-03 04:30:00,16.2,4.1,2.4966,2.0,90.0,90.0,2.0,17.8,10.0,10.0,19.8,19.8,19.8,17.8,17.8,0.0,446.0,62.2,17.3,17.8,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,87.5,7.6,0.0,42.0,
2022-05-03 04:35:00,16.2,4.1,2.4962,2.0,88.0,90.0,2.0,12.75,10.0,10.0,19.8,15.9,19.8,12.75,17.8,34.0,446.0,62.9,17.2,17.8,0.0,5.42,0.0,0.0,0.0,0.0,0.0,0.0,87.0,7.5,0.0,48.9,
2022-05-03 04:40:00,16.2,4.1,2.4962,2.0,81.0,88.0,2.0,12.9,10.0,10.0,15.9,15.9,15.9,12.9,12.8,34.0,447.0,62.4,16.9,12.8,0.0,5.4,33.6,34.0,23.0,0.0,0.0,0.0,87.2,7.5,0.0,0.0,
2022-05-03 04:45:00,15.3,3.7,2.4958,2.0,82.0,81.0,2.0,12.9,10.0,10.0,15.9,14.0,15.9,12.9,12.9,78.0,442.0,62.8,16.7,12.9,0.0,5.28,33.6,34.0,24.1,0.0,0.0,0.0,87.3,7.6,0.0,0.0,
2022-05-03 04:50:00,15.3,3.7,2.4958,2.0,84.0,81.8,2.0,12.9,10.0,10.0,14.0,14.0,14.0,12.9,12.9,73.0,441.0,62.5,16.2,12.9,0.0,5.16,77.6,78.0,49.9,0.0,0.0,1.0,86.9,7.6,0.0,0.0,
2022-05-03 04:55:00,14.8,3.4,2.4956,2.0,89.0,83.8,2.0,10.45,10.0,10.0,14.0,14.0,14.0,12.0,12.9,89.0,441.0,62.8,15.6,12.9,0.0,4.94,73.3,73.0,49.9,0.0,0.0,1.0,86.7,7.5,0.0,0.0,
2022-05-03 05:00:00,14.8,3.4,2.4954,2.0,100.0,83.8,2.0,10.45,10.0,10.0,14.0,14.0,14.0,12.0,12.0,76.0,439.0,62.7,15.2,10.5,0.0,4.83,88.6,89.0,42.0,0.0,0.0,0.0,86.4,7.6,0.0,0.0,
2022-05-03 05:05:00,14.7,3.3,2.4952,2.0,100.0,99.8,2.0,10.45,10.0,10.0,14.0,14.0,14.0,12.0,12.0,67.0,437.0,62.4,15.5,10.5,0.0,4.96,76.3,76.0,35.1,0.0,0.0,0.0,85.7,7.6,0.0,0.0,
2022-05-03 05:10:00,15.7,3.9,2.495,2.0,100.0,99.8,2.0,10.45,10.0,10.0,14.0,14.0,14.0,12.0,12.0,59.0,437.0,59.4,16.6,10.5,0.0,5.73,67.3,67.0,43.1,0.0,0.0,0.0,85.1,7.6,0.0,0.0,
2022-05-03 05:15:00,15.9,4.0,2.4948,2.0,100.0,99.8,2.0,10.45,10.0,10.0,14.0,14.0,14.0,12.0,12.0,67.0,436.0,57.7,16.9,10.5,0.0,6.07,59.3,59.0,50.8,0.0,0.0,0.0,84.5,7.7,0.0,0.0,
2022-05-03 05:20:00,15.9,4.0,2.4946,2.0,100.0,99.8,2.0,10.0,10.0,10.0,14.0,14.0,14.0,12.0,12.0,74.0,436.0,57.6,17.1,10.5,0.0,6.16,66.6,67.0,59.2,0.0,0.0,0.0,84.3,7.9,0.0,0.0,
2022-05-03 05:25:00,16.1,4.0,2.4944,2.0,100.0,99.8,2.0,10.0,10.0,10.0,14.0,14.0,14.0,12.0,12.0,82.0,433.0,57.7,17.2,10.0,0.0,6.19,73.6,74.0,59.2,0.0,0.0,0.0,83.9,7.6,0.0,0.0,
2022-05-03 05:30:00,16.2,4.1,2.4942,2.0,100.0,99.8,2.0,10.0,10.0,10.0,14.0,14.0,14.0,12.0,12.0,87.0,435.0,58.2,17.2,10.0,0.0,6.11,81.6,82.0,59.2,1.0,0.0,1.0,84.4,7.7,0.0,0.0,
2022-05-03 05:35:00,16.2,4.1,2.494,2.0,99.0,99.8,2.0,10.0,10.0,10.0,14.0,14.0,14.0,12.0,12.0,91.0,439.0,58.8,17.2,10.0,0.0,6.02,86.6,87.0,59.2,0.0,0.0,0.0,84.2,7.8,0.0,0.0,
2022-05-03 05:40:00,16.1,4.0,2.4936,2.0,96.0,99.0,2.0,10.0,10.0,10.0,14.0,14.0,14.0,12.0,12.0,95.0,437.0,59.4,17.1,10.0,0.0,5.9,90.6,91.0,59.2,0.0,0.0,0.0,83.6,7.9,0.0,0.0,
2022-05-03 05:45:00,16.1,4.0,2.4936,2.0,96.0,96.0,2.0,10.0,10.0,10.0,14.0,14.0,14.0,12.0,12.0,96.0,439.0,59.8,16.7,10.0,0.0,5.7,94.6,95.0,59.2,0.0,0.0,0.0,83.1,7.9,0.0,0.0,
2022-05-03 05:50:00,15.2,3.6,2.4934,2.0,97.0,96.0,2.0,10.0,10.0,10.0,14.0,14.0,14.0,12.0,12.0,96.0,441.0,61.3,16.1,10.0,0.0,5.3,95.6,96.0,59.2,0.0,0.0,0.0,82.7,8.0,0.0,0.0,
2022-05-03 05:55:00,15.0,3.6,2.4932,2.0,100.0,96.8,2.0,10.0,10.0,10.0,14.0,14.0,14.0,12.0,12.0,88.0,440.0,62.0,15.9,10.0,0.0,5.14,95.6,96.0,59.2,2.0,0.0,2.0,82.1,8.0,0.0,0.0,
2022-05-03 06:00:00,15.3,3.8,0.0,2.0,100.0,99.8,2.0,10.0,10.0,10.0,14.0,14.0,14.0,12.0,12.0,80.0,438.0,62.1,16.2,10.0,0.0,5.22,88.3,88.0,59.2,3.0,0.0,3.0,81.7,8.0,0.0,0.0,
2022-05-03 06:05:00,15.3,3.8,0.0,2.0,100.0,99.8,0.0,10.0,10.0,10.0,14.0,14.0,14.0,12.0,12.0,72.0,440.0,61.9,16.4,10.0,0.0,5.31,0.0,80.0,0.0,6.0,0.0,5.0,81.4,8.1,0.0,0.0,
2022-05-03 06:10:00,15.5,3.9,0.0,2.0,50.0,99.8,0.0,10.0,10.0,10.0,14.0,15.5,14.0,12.0,12.0,16.0,440.0,61.8,16.4,10.0,1.0,5.32,71.6,72.0,59.2,11.0,0.0,7.0,80.9,8.1,0.0,0.0,
2022-05-03 06:15:00,14.1,3.3,0.0,2.0,50.0,58.4,0.0,10.0,10.0,10.0,15.5,15.50222,15.5,12.0,12.0,18.0,440.0,62.0,15.7,10.0,2.0,5.08,19.0,16.0,19.1,18.0,0.0,9.0,81.0,8.0,0.0,0.0,
2022-05-03 06:20:00,14.1,3.3,0.0,2.0,50.0,50.0,0.0,10.0,10.0,10.0,15.5,16.25222,15.5,12.0,12.0,1.0,440.0,65.1,15.0,10.0,6.0,4.47,17.6,18.0,0.0,25.0,0.0,13.0,81.0,7.9,0.0,0.0,
2022-05-03 06:25:00,14.1,3.4,0.0,2.0,50.0,50.0,0.0,10.0,10.0,10.0,16.3,16.26665,16.3,12.0,12.0,0.0,441.0,66.8,14.9,10.0,9.0,4.22,1.2,1.0,0.0,38.0,0.0,20.0,81.3,7.9,0.0,0.0,
2022-05-03 06:30:00,14.1,3.4,0.0,2.0,37.0,50.0,0.0,10.0,10.0,10.0,16.3,16.64165,16.3,12.0,12.0,0.0,446.0,67.7,14.8,10.0,16.0,4.08,0.0,0.0,0.0,49.0,0.0,27.0,81.8,8.1,0.0,0.0,
2022-05-03 06:35:00,14.0,3.8,0.0,2.0,37.0,37.0,0.0,10.0,10.0,10.0,16.6,16.68446,16.6,12.0,12.0,0.0,446.0,68.4,14.8,10.0,21.0,4.0,0.0,0.0,0.0,60.0,0.0,36.0,81.4,8.2,0.0,0.0,
2022-05-03 06:40:00,14.3,4.0,0.0,2.0,38.0,37.0,0.0,10.0,10.0,10.0,16.7,16.90529,16.7,12.0,12.0,0.0,449.0,69.2,14.8,10.0,28.0,3.89,0.0,0.0,0.0,78.0,0.0,45.0,81.1,8.1,0.0,0.0,
2022-05-03 06:45:00,14.4,3.6,0.0,2.0,39.0,37.8,0.0,10.0,10.0,10.0,16.9,16.97558,16.9,12.0,12.0,0.0,449.0,69.6,14.8,10.0,38.0,3.84,0.0,0.0,0.0,106.0,0.0,64.0,81.8,8.5,0.0,0.0,
2022-05-03 06:50:00,14.4,3.6,0.0,2.0,26.0,38.8,0.0,10.0,10.0,10.0,17.0,17.11265,17.0,12.0,12.0,0.0,448.0,70.1,14.9,10.0,43.0,3.8,0.0,0.0,0.0,125.0,0.0,69.0,81.3,8.6,0.0,0.0,
2022-05-03 06:55:00,14.5,3.8,0.0,2.0,27.0,26.2,0.0,10.0,10.0,10.0,17.1,17.2078,17.1,12.0,12.0,0.0,447.0,70.3,15.2,10.0,46.0,3.85,0.0,0.0,0.0,136.0,0.0,81.0,81.1,8.7,0.0,0.0,
2022-05-03 07:00:00,15.1,5.4,0.0,2.0,29.0,26.0,0.0,10.0,10.0,10.0,17.2,17.30963,17.2,12.0,12.0,0.0,451.0,70.4,15.4,10.0,48.0,3.88,0.0,0.0,0.0,147.0,0.0,85.0,81.5,8.9,0.0,0.0,
2022-05-03 07:05:00,15.1,5.4,0.0,2.0,30.0,26.9,0.0,10.0,10.0,10.0,17.3,17.39057,17.3,12.0,12.0,0.0,445.0,70.5,15.6,10.0,51.0,3.92,0.0,0.0,0.0,165.0,0.0,96.0,80.5,8.8,0.0,0.0,
2022-05-03 07:10:00,15.4,6.0,0.0,2.0,30.0,29.8,0.0,10.0,10.0,10.0,17.4,17.44147,17.4,12.0,12.0,0.0,451.0,70.4,15.8,10.0,60.0,3.98,0.0,0.0,0.0,190.0,0.0,111.0,80.8,8.9,0.0,0.0,
2022-05-03 07:15:00,15.4,6.0,0.0,2.0,30.0,29.8,0.0,10.0,10.0,10.0,17.4,17.48197,17.4,12.0,12.0,0.0,453.0,70.0,16.1,10.0,74.0,4.1,0.0,0.0,0.0,223.0,0.0,136.0,81.1,9.1,0.0,0.0,
2022-05-03 07:20:00,16.6,7.5,0.0,2.0,30.0,29.8,0.0,10.0,10.0,10.0,17.5,17.50742,17.5,12.0,12.0,0.0,453.0,69.6,16.4,10.0,96.0,4.24,0.0,0.0,0.0,269.0,0.0,165.0,81.3,9.2,0.0,0.0,
2022-05-03 07:25:00,16.9,7.3,0.0,2.0,32.0,29.8,0.0,15.9,10.0,10.0,17.5,17.64544,17.5,15.9,12.0,0.0,455.0,68.7,16.8,10.0,88.0,4.47,0.0,0.0,0.0,250.0,0.0,161.0,80.6,9.4,0.0,0.0,
2022-05-03 07:30:00,16.9,6.2,0.0,2.0,25.0,31.9,0.0,16.4,10.0,10.0,17.6,17.77592,17.6,16.4,15.9,0.0,455.0,68.1,17.2,15.9,81.0,4.66,0.0,0.0,0.0,192.0,0.0,111.0,81.1,9.4,0.0,0.0,
2022-05-03 07:35:00,16.9,6.2,0.0,2.0,27.0,25.0,0.0,16.9,10.0,10.0,17.8,17.9627,17.8,16.9,16.4,0.0,454.0,68.0,17.4,16.4,83.0,4.74,0.0,0.0,0.0,194.0,0.0,96.0,81.5,9.6,0.0,0.0,
2022-05-03 07:40:00,17.3,5.8,2.5007,2.0,26.0,26.9,0.0,10.0,10.0,10.0,18.0,17.99906,18.0,12.0,16.9,0.0,456.0,68.3,17.5,16.9,82.0,4.72,0.0,0.0,0.0,201.0,0.0,100.0,82.0,9.7,0.0,0.0,
2022-05-03 07:45:00,17.8,6.2,2.5007,2.0,21.0,26.0,3.0,12.2,10.0,10.0,18.0,18.06357,18.0,12.2,12.0,0.0,454.0,68.8,17.6,10.0,87.0,4.67,0.0,0.0,0.0,209.0,0.0,104.0,81.6,9.8,0.0,0.0,
2022-05-03 07:50:00,17.8,6.2,2.5007,2.0,21.0,26.0,3.0,12.2,10.0,10.0,18.1,18.06177,18.1,12.2,12.2,0.0,455.0,69.2,17.8,12.2,91.0,4.67,0.0,0.0,0.0,218.0,0.0,108.0,82.1,10.0,0.0,0.0,
