ProdA_cum,ProdA_num,ProdB_cum,ProdB_num,Prod_value_cum,Total_Prod_cum,time
6.29934426229508,1.47540983606557,0.0849590163934426,0,4.9728381147541,6.38430327868852,43362
7.00008196721311,1.92622950819672,0.100327868852459,0.0409836065573771,5.5709631147541,7.10040983606557,43363
7.2902868852459,0.860655737704918,0.11188524590164,0.0409836065573771,5.8440881147541,7.40217213114754,43364
7.55377049180328,0.737704918032787,0.11188524590164,0,6.0690881147541,7.66565573770492,43365
7.55377049180328,0,0.11188524590164,0,6.0690881147541,7.66565573770492,43366
8.65475409836066,2.90983606557377,0.126844262295082,0.0409836065573771,6.98193647540984,8.78159836065574,43367
9.48418032786885,2.45901639344262,0.126844262295082,0,7.74423155737705,9.61102459016393,43368
9.76938524590164,0.860655737704918,0.126844262295084,0,8.01103483606557,9.89622950819672,43369
10.2279918032787,1.35245901639344,0.126844262295084,0,8.43029713114754,10.3548360655738,43370
10.6868032786885,1.27049180327869,0.126844262295084,0,8.82414959016394,10.8136475409836,43371
10.9729508196721,0.778688524590164,0.126844262295084,0,9.06554303278689,11.0997950819672,43372
10.9729508196721,0,0.126844262295084,0,9.06554303278689,11.0997950819672,43373
12.0688934426229,2.5,0.157745901639347,0.08,9.87446303278689,12.2266393442623,43374
12.0688934426229,0,0.157745901639347,0,9.87446303278689,12.2266393442623,43375
12.8494672131148,1.68032786885246,0.157745901639347,0,10.4037663114754,13.0072131147541,43376
13.1461885245902,0.655737704918033,0.157745901639347,0,10.6103236885246,13.3039344262295,43377
13.2539344262295,0.245901639344262,0.157745901639347,0,10.687782704918,13.4116803278689,43378
13.3581147540984,0.245901639344262,0.157745901639347,0,10.7652417213115,13.5158606557377,43379
13.3581147540984,0,0.157745901639347,0,10.7652417213115,13.5158606557377,43380
13.5709016393443,0.491803278688525,0.157745901639347,0,10.9226187704918,13.7286475409836,43381
13.7261475409836,0.368852459016393,0.157745901639347,0,11.0406515573771,13.883893442623,43382
13.9753278688525,0.655737704918033,0.188811475409837,0.122950819672131,11.2839302459016,14.1641393442623,43383
