AssimLight,BlackScr,CO2air,EnScr,GHtime,HumDef,PipeGrow,PipeLow,RHair,Tair,VentLee,Ventwind
0,0,499.000000402331,0,43326.09375,1.90999999597669,0,0,89.0000000201166,20.1,0,0
0,0,502.999999597669,0,43326.0972222222,1.87000000402331,0,0,89.1999999798834,20.1,0,0
0,0,510.999999731779,0,43326.1006944445,1.87,0,0,89.2,20.1,0,0
0,0,494,0,43326.1041666666,1.83,0,0,89.5,20.2,0,0
0,0,500.000002548098,0,43326.1076388889,1.80000000067055,0,0,89.6,20.1000000067055,0,0
0,0,537.999994903804,0,43326.1111111111,1.8099999986589,0,0,89.6,20.199999986589,0,0
0,0,509.000001944602,0,43326.1145833334,1.73000000536442,0,0,89.9999999731779,20.1000000067055,0,0
0,0,506.000000100583,0,43326.1180555555,1.72000000033528,0,0,90.0999999966472,20.1999999966472,0,0
0,0,504.999999966472,0,43326.1215277778,1.72000000167638,0,0,90.1999999932945,20.3000000067055,0,0
0,0,504.000000804663,0,43326.125,1.76999999597669,0,0,90.0000000201166,20.4999999899417,0,0
0,0,511.999999195337,0,43326.1284722222,1.73000000402331,0,0,90.1999999798834,20.4000000100583,0,0
0,0,510.000000067055,0,43326.1319444445,1.68000000167638,0,0,90.3999999932945,20.3000000033528,0,0
0,0,504,0,43326.1354166666,1.71,0,0,90.3,20.4,0,0
0,0,525.999998658896,0,43326.1388888889,1.66999999798834,0,0,90.5000000067055,20.399999986589,0,0
0,0,506.000002682208,0,43326.1423611111,1.64000000402331,0,0,90.599999986589,20.2000000268221,0,0
0,0,510.999999664724,0,43326.1458333334,1.6599999986589,0,0,90.5000000067055,20.2999999932945,0,0
0,0,501.000000335276,0,43326.1493055555,1.61000000167638,0,0,90.7999999899417,20.3,0,0
0,0,508.000000033528,0,43326.1527777778,1.61999999899417,0,0,90.7000000067055,20.2,0,0
0,0,508.999999497086,0,43326.15625,1.59000000201166,0,0,90.8999999899417,20.2000000100583,0,0
0,0,504.000000502914,0,43326.1597222222,1.60999999798834,0,0,90.8000000100583,20.2999999899417,0,0
0,0,515.999999597669,0,43326.1631944445,1.61,0,0,90.8,20.3,0,0
0,0,511,0,43326.1666666666,1.61,0,0,90.8,20.3,0,0
0,0,513.999999061227,0,43326.1701388889,1.59999999932945,0,0,90.8000000067055,20.2,0,0
0,0,500.000001877546,0,43326.1736111111,1.5900000013411,0,0,90.899999986589,20.2,0,0
0,0,510.999999262392,0,43326.1770833334,1.59,0,0,90.9,20.2,0,0
0,0,500.000000368804,0,43326.1805555555,1.59,0,0,90.9,20.2,0,0
0,0,500.000000201166,0,43326.1840277778,1.54999999932945,0,0,91.1000000033528,20.2,0,0
0,0,505.999999597669,0,43326.1875,1.53000000402331,0,0,91.1999999899417,20.2000000201166,0,0
0,0,502.000000402331,0,43326.1909722222,1.56999999597669,0,0,91.1000000100583,20.3999999798834,0,0
0,0,512.999999631196,0,43326.1944444445,1.5300000013411,0,0,91.1999999966472,20.2000000067055,0,0
0,0,503,0,43326.1979166666,1.51,0,0,91.2,20,0,0
0,0,513.999999597669,0,43326.2013888889,1.56999999731779,0,0,91.0000000134111,20.2,0,0
0,0,508.000000804663,0,43326.2048611111,1.53000000536442,0,0,91.1999999731779,20.2,0,0
0,0,533.999998256564,0,43326.2083333334,1.55999999798834,0,0,91.1000000067055,20.2999999932945,0,0
0,0,507.000000905246,0,43326.2118055555,1.53000000100583,0,0,91.1999999966472,20.2000000033528,0,0
0,0,515.999999932945,0,43326.2152777778,1.50000000067055,0,0,91.3999999966473,20.2,0,0
0,0,513.999999497086,0,43326.21875,1.51999999899417,0,0,91.3,20.1999999899417,0,0
0,0,509.000000502914,0,43326.2222222222,1.51000000100583,0,0,91.3,20.1000000100583,0,0
0,0,510.999999932945,0,43326.2256944445,1.51999999966472,0,0,91.2000000033528,20.1,0,0
0,0,513,0,43326.2291666666,1.52,0,0,91.2,20.1,0,0
0,0,511.000000067055,0,43326.2326388889,1.51000000268221,0,0,91.1999999932945,20.000000013411,0,0
0,0,511.99999986589,0,43326.2361111111,1.54999999463558,0,0,91.100000013411,20.1999999731779,0,0
0,0,514.999999798834,0,43326.2395833334,1.52000000201166,0,0,91.1999999932945,20.1000000067055,0,0
0,0,503.000000402331,0,43326.2430555555,1.46000000201166,0,0,91.3999999932945,19.8000000100583,0,0
0,0,506.000000637025,0,43326.2465277778,1.52,0,0,91.1,19.9,0,0
0,0,524.999999798834,0,43326.25,1.51999999899417,0,0,91.1000000100583,19.9,0,0
0,0,523.000000201166,0,43326.2534722222,1.51000000100583,0,0,91.1999999899417,19.9,0,0
0,0,522.000000033528,0,43326.2569444445,1.51999999966472,0,0,91.1000000033528,19.9,0,0
0,0,514,0,43326.2604166666,1.55,0,0,91,20,0,0
0,0,508.000000670552,0,43326.2638888889,1.56999999664724,0,0,90.9000000134111,19.9999999932945,0,0
0,0,517.999998658896,0,43326.2673611111,1.52000000670552,0,0,91.0999999731779,19.900000013411,0,0
0,0,533.999998927116,0,43326.2708333334,1.54999999798834,0,0,90.9000000134111,19.8000000067055,0,0
0,0,509.00000083819,0,43326.2743055555,1.55,0,0,90.9,19.8,0,0
0,0,547.999999027699,0,43326.2777777778,1.53000000067055,0,0,90.9,19.6000000067055,0,0
0,0,519.000000201166,0,43326.28125,1.55,0,0,90.9,19.8,0,0
0,0,520.999999798834,0,43326.2847222222,1.55,0,0,90.9,19.8,0,0
0,0,511.000000335276,0,43326.2881944445,1.53000000067055,0,0,90.9,19.6000000067055,0,0
0,0,550,0,43326.2916666666,1.56,0,0,90.8,19.7,0,0
0,0,511.999999932945,0,43326.2951388889,1.57000000469386,0,0,90.7999999731779,19.8000000067055,0,0
0,0,511.00000013411,0,43326.2986111111,1.63999999061227,0,0,90.4000000536442,19.899999986589,0,0
0,0,521.999999262393,0,43326.3020833334,1.70999999530613,0,0,90.1000000201166,20.099999986589,0,0
0,0,518.00000013411,0,43326.3055555555,1.80999999664724,0,0,89.6000000167638,20.1999999966472,0,0
0,0,518.999999832362,0,43326.3090277778,1.83000000469387,0,0,89.4999999731779,20.2,2.1000002346933,0
0,0,513.999999497086,0,43326.3125,1.97000002011656,0,0,88.6999998994172,20.2000000201166,9.09999908469636,0
0,0,509.000000502914,0,43326.3159722222,2.16999997988344,0,0,87.7000001005828,20.3999999798834,9.15303635384834e-07,0
0,0,510.999999932945,0,43326.3194444445,2.34999999396503,0,0,86.9000000268221,20.6999999899417,0,0
0,0,524,0,43326.3229166666,2.49,0,0,86.2,20.8,0,0
0,0,741.000001810491,0,43326.3263888889,2.59000001005828,0,0,85.7999999530613,21.0000000067055,1.40815943905365e-07,0
0,0,767.999996379019,0,43326.3298611111,2.73999997988344,0,0,85.1000000938773,21.099999986589,2.09999971836811,0
0,0,739.000001944602,0,43326.3333333334,2.97999998390674,0,0,84.0000000737607,21.299999986589,11.0999993965029,1.59999989271163
0,0,715.000000804663,0,43326.3368055555,3.41999998524785,0,0,81.7000000771135,21.3999999966472,11.7999999765307,1.6
0,0,672.000001005828,0,43326.3402777778,3.48000000100583,0,0,81.399999986589,21.3999999932945,11.7999999664724,1.6
0,0,702.000003620981,0,43326.34375,3.51000001106411,0,0,80.9999999396503,21.2,10.8,1.6
0,0,737.999996379019,0,43326.3472222222,3.61999998893589,0,0,80.4000000603497,21.2,10.8,1.6
0,0,725.000000435859,0,43326.3506944445,3.71999999664724,0,0,79.9000000167638,21.2,7.60000010728837,1.6
0,0,728,0,43326.3541666666,3.73,0,0,79.6,21,7.6,1.6
0,0,709.999997451902,0,43326.3576388889,4.25000003352761,0,0,77.799999845773,21.800000013411,11.0000005833803,1.6
0,0,672.000005096196,0,43326.3611111111,4.74999993294479,0,0,75.500000308454,21.9999999731779,19.6999988332393,1.6
0,0,631.000002749264,0,43326.3645833334,5.26999996513128,0,0,72.5000002011657,21.800000013411,22.6999997988343,1.6
0,0,699.999997686595,0,43326.3680555555,5.55999999027699,0,0,71.0000000502914,21.8,28.8999997921288,1.6
0,0,699.999997686595,0,43326.3715277778,5.87000001877546,0,0,69.8999999228865,22.1000000100583,28.900000224635,1.6
0,0,631.000013176349,0,43326.375,6.42999994467945,0,0,67.6000002615153,22.3999999899417,35.6000007040797,1.6
0,0,761.999986823651,0,43326.3784722222,5.88000005532055,0,0,70.1999997384847,22.3000000100583,42.5999992959203,1.6
0,0,686.000002548099,0,43326.3819444445,6.22999998826534,0,0,68.4000000603497,22.3,42.6,1.6
0,0,613,0,43326.3854166666,6.28,0,0,67.4,21.9,42.6,1.6
0,0,683.999997384847,0,43326.3888888889,6.51000001408159,0,0,66.5999999798834,22.1000000268221,50.0000005498527,1.6
0,0,645.000005230307,0,43326.3923611111,6.71999997183681,0,0,66.3000000402331,22.4999999463558,58.1999989002945,1.6
0,0,647.999999798834,0,43326.3958333334,6.36000002413988,0,0,68.0999998793006,22.5,70.1999991953373,1.6
0,0,612.000001206994,0,43326.3993055555,6.34000000067055,0,0,67.3000000268221,22.0000000167638,78.4999997217208,1.6
0,0,616.000000268221,0,43326.4027777778,6.21000002380461,0,0,67.3999998960644,21.7000000100583,78.5000002916902,1.6
0,0,623.999998994172,0,43326.40625,6.91999999195337,0,0,64.2999999798834,21.9999999698252,87.2,1.6
0,0,614.000001005828,0,43326.4097222222,6.84000000804663,0,0,64.1000000201166,21.7000000301748,87.2,1.6
0,0,592.000000737608,0,43326.4131944445,6.95999999597669,0,0,64.2999999932945,22.099999986589,93.499999788776,1.6
0,0,636,0,43326.4166666666,7.55,0,0,62.6,22.7,100,1.6
0,0,629.999997988344,0,43326.4201388889,6.82000001475215,0,0,65.1999999396503,22.2000000067055,100,1.6
0,0,600.000004023313,0,43326.4236111111,7.03999997049571,0,0,64.3000001206994,22.299999986589,100,1.6
0,0,583.000001139939,0,43326.4270833334,7.31999998122454,0,0,63.1000000804663,22.3999999932945,100,1.6
0,0,579.00000013411,0,43326.4305555555,7.22000000335276,0,0,63.7999999765307,22.4999999966472,100,1.6
0,0,632.000000033528,0,43326.4340277778,6.90000002581626,0,0,64.5999998759478,22.1000000033528,100,1.6
0,0,632.999999396503,0,43326.4375,7.66999989539387,0,0,60.9000004928558,22.1999999798834,100,1.6
0,0,627.000000603497,0,43326.4409722222,6.63000010460613,0,0,65.7999995071442,22.0000000201166,100,1.6
0,0,598.000000972301,0,43326.4444444445,6.95999998893589,0,0,64.9000000301749,22.399999986589,100,1.6
0,0,578,0,43326.4479166666,7.12,0,0,63.9,22.3,100,1.6
0,0,565.000000670552,0,43326.4513888889,7.36000003419816,0,0,63.2999999195337,22.6000000402331,100,1.6
0,0,574.999998658896,0,43326.4548611111,7.86999993160368,0,0,62.1000001609325,23.1999999195337,100,1.6
0,0,610.999997586012,0,43326.4583333334,7.62000001676381,0,0,63.4999999061227,23.2999999932945,100,1.6
0,0,579.000001072884,0,43326.4618055555,8.09999998390674,0,0,61.2000000771135,23.3,100,1.6
0,0,602.999998323619,0,43326.4652777778,8.71999998658895,0,0,58.7000000569969,23.4999999966472,100,1.6
0,0,553.000001609325,0,43326.46875,8.31999992255123,0,0,60.4000002615153,23.3999999497086,100,1.6
0,0,568.999998390675,0,43326.4722222222,7.55000007744877,0,0,62.9999997384847,22.9000000502914,100,1.6
0,0,590.999999262393,0,43326.4756944445,7.54000000033528,0,0,64.2999999564141,23.4999999798834,100,1.6
0,0,579,0,43326.4791666666,8.63,0,0,61.4,24.5,100,8.7
0,0,569.999999128282,0,43326.4826388889,7.69000006370245,0,0,63.9999997921288,23.7000000402331,100,2.20000026151532
0,0,557.000001743436,0,43326.4861111111,8.6399998725951,0,0,60.9000004157423,24.2999999195338,100,6.09999947696935
0,0,534.00000154227,0,43326.4895833334,9.21999996110797,0,0,59.0000001274049,24.5999999798834,100,10.3999997116625
0,0,546.999999564141,0,43326.4930555555,8.54000002279878,0,0,61.7999999061227,24.5000000033528,100,8.20000007376075
0,0,559.999999932945,0,43326.4965277778,8.25000002682209,0,0,63.8999999195337,24.9000000167638,100,12.3000001877546
0,0,558.000001810491,0,43326.5,9.0500000140816,0,0,61.5000000301748,25.4000000402331,100,17.9000003520399
0,0,575.999998189509,0,43326.5034722222,9.1899999859184,0,0,61.7999999698252,25.7999999597669,100,21.3999996479601
0,0,577.999999932945,0,43326.5069444445,9.43999999161809,0,0,61.400000013411,26.0999999899417,100,29.799999718368
0,0,542,0,43326.5104166666,9.54,0,0,59.9,25.6,100,33.3
0,0,545.999999262393,0,43326.5138888889,10.8599999751896,0,0,56.1000000335276,26.2999999731779,100,37.3000008516012
0,0,535.000001475215,0,43326.5173611111,10.4900000496209,0,0,56.5999999329448,25.9000000536442,100,49.9999982967976
0,0,534.000000067055,0,43326.5208333334,9.74000005029142,0,0,59.6999997921288,25.9,100,50
0,0,539.999999798834,0,43326.5243055555,10.5399999731779,0,0,55.7000001341105,25.6000000100583,100,54.3999998524785
0,0,540.000000167638,0,43326.5277777778,10.9499999976531,0,0,54.7000000435859,25.900000013411,100,36.4000002648682
0,0,544.999998893589,0,43326.53125,10.8799999537319,0,0,56.0000001408159,26.2999999798834,100,44.3
0,0,534.000001106411,0,43326.5347222222,10.4200000462681,0,0,57.3999998591841,26.1000000201166,100,44.3
0,0,529.000000167638,0,43326.5381944445,10.6899999909475,0,0,57.000000013411,26.3999999899417,100,44.3
0,0,504,0,43326.5416666666,10.27,0,0,58,26.1,100,44.3
0,0,530.999999262393,0,43326.5451388889,10.5699999966472,0,0,57.4999999798834,26.399999986589,100,48.3000006169079
0,0,520.000001475215,0,43326.5486111111,10.5200000067055,0,0,57.2000000402331,26.2000000268221,100,57.4999987661841
0,0,489.000002078712,0,43326.5520833334,10.3500000113994,0,0,56.5000000469387,25.6000000402331,100,53.4000002749264
0,0,499.999999631196,0,43326.5555555555,9.42000003118068,0,0,58.999999916181,25.0000000201166,100,38.2000005096197
0,0,512.999999832362,0,43326.5590277778,10.8099999594316,0,0,55.3000001139939,25.8999999765307,100,43.1999998055398
0,0,508.000001911074,0,43326.5625,9.60000001307577,0,0,58.7000000603497,25.2000000502914,100,37.399998893589
0,0,526.999998088926,0,43326.5659722222,9.72999998692423,0,0,59.2999999396503,25.6999999497086,100,26.400001106411
0,0,526.000000033528,0,43326.5694444445,9.49000000804663,0,0,58.7000000201166,25.0000000234693,100,21.3000001709908
0,0,530,0,43326.5729166666,8.16,0,0,63.9,24.7,100,18.4
0,0,563.999998725951,0,43326.5763888889,8.91999998055399,0,0,61.2000000268221,24.9999999731779,100,18.3999994970859
0,0,545.000002548098,0,43326.5798611111,8.63000003889202,0,0,61.5999999463558,24.6000000536442,100,10.9000010058282
0,0,565.99999859184,0,43326.5833333334,8.70999999463558,0,0,62.0999999664724,24.9999999731779,100,10.9
0,0,570.999999832362,0,43326.5868055555,7.76000003185123,0,0,64.8999999061227,24.3000000234693,100,10.9
0,0,590.000000201166,0,43326.5902777778,8.21999998759478,0,0,62.8000000502914,24.2999999966472,100,6.3
0,0,596.000005532055,0,43326.59375,7.85000002413988,0,0,64.2999998893589,24.2,100,6.3
0,0,650.999994467945,0,43326.5972222222,8.08999997586012,0,0,63.2000001106411,24.2,100,6.3
0,0,653.999999899417,0,43326.6006944445,7.98000000368804,0,0,63.4999999899417,24.1000000033528,100,4.20000007040799
0,0,642,0,43326.6041666666,7.75,0,0,64.3,24,100,2.2
0,0,641.999997049571,0,43326.6076388889,7.90999997317792,0,0,64.2000001206994,24.3,100,2.2
0,0,598.000005900859,0,43326.6111111111,7.51000005364417,0,0,65.9999997586012,24.3,100,2.2
0,0,605.999999463558,0,43326.6145833334,8.06999996244907,0,0,64.3000001139939,24.6999999731779,100,7.69999963119624
0,0,651.99999845773,0,43326.6180555555,8.29999999228865,0,0,63.7000000201166,24.8999999932945,100,11.5999998692423
0,0,655.999997552484,0,43326.6215277778,7.58000000737607,0,0,66.0999999865889,24.5000000100583,100,11.2
0,0,583.000001206994,0,43326.625,7.80000002916902,0,0,65.6999998692423,24.8,100,11.2
0,0,594.999998793006,0,43326.6284722222,8.08999997083098,0,0,64.4000001307577,24.8,100,11.2
0,0,596.999999932945,0,43326.6319444445,7.11000003285706,0,0,67.9999998793006,24.400000013411,100,11.2
0,0,588,0,43326.6354166666,8.11,0,0,63.5,24.4,100,9
0,0,582.000002883374,0,43326.6388888889,7.8199999986589,0,0,64.6000000469386,24.3000000201166,100,5.7000000938773
0,0,624.999994233252,0,43326.6423611111,7.80000000268221,0,0,65.2999999061227,24.5999999597669,100,7.09999981224541
0,0,617.000000536442,0,43326.6458333334,7.34000003084541,0,0,66.7999998994172,24.3000000201166,100,7.1
0,0,609.000000268221,0,43326.6493055555,7.50999999430031,0,0,66.0000000268221,24.3,100,6.30000002682209
0,0,613.000000234693,0,43326.6527777778,7.64999999027699,0,0,65.6000000368804,24.3999999966472,100,6.40000011734665
0,0,620.000002715736,0,43326.65625,7.35999999899417,0,0,66.6999999094755,24.2999999497086,100,9.89999972842639
0,0,646.999997284264,0,43326.6597222222,7.35000000100583,0,0,65.8000000905245,23.8000000502914,100,7.20000027157361
0,0,648.999999932945,0,43326.6631944445,7.17000000603497,0,0,66.7999999664724,23.8999999966472,100,2.20000016763807
0,0,656,0,43326.6666666666,6.53,0,0,69.1,23.5,100,2.2
0,0,617.000000938773,0,43326.6701388889,6.9899999986589,0,0,67.0999999932945,23.5999999932945,100,2.2
0,0,630.999998122454,0,43326.6736111111,6.97000000268221,0,0,67.000000013411,23.500000013411,100,2.2
0,0,696.999995574355,0,43326.6770833334,6.97999999932945,0,0,67.6999999530614,23.8999999731779,100,2.2
0,0,643.000001810491,0,43326.6805555555,6.90000000268221,0,0,67.8999999932945,23.8000000033528,100,2.2
0,0,664.000000368804,0,43326.6840277778,7.0100000070408,0,0,66.999999986589,23.6000000100583,100,2.2
0,0,675.000001709908,0,43326.6875,7.21999994669111,0,0,66.6000002112239,23.8999999798834,100,2.2
0,0,691.999998290092,0,43326.6909722222,6.69000005330889,0,0,68.6999997887761,23.7000000201166,100,2.2
0,0,732.999998625368,0,43326.6944444445,6.95999999094754,0,0,67.8000000301749,23.8999999932945,100,2.2
0,0,714,0,43326.6979166666,6.65,0,0,68.7,23.6,100,2.2
0,0,642.000003486871,0,43326.7013888889,7.10999998658896,0,0,66.9000000737607,23.8000000067055,100,2.2
0,0,693.999993026258,0,43326.7048611111,6.91000002682209,0,0,67.9999998524785,23.899999986589,100,2.2
0,0,681.000000871718,0,43326.7083333334,7.1199999859184,0,0,67.4000000402331,24.099999986589,100,2.2
0,0,678.000000100583,0,43326.7118055555,6.93000000637025,0,0,67.8999999832362,23.9000000067055,100,2.2
0,0,699.99999916181,0,43326.7152777778,6.49000000201166,0,0,69.5999999798834,23.6999999932945,100,2.2
0,0,675.000002313405,0,43326.71875,6.54999999195337,0,0,69.0000000201166,23.4999999899417,99.9999928787365,2.1999997787178
0,0,697.999997686595,0,43326.7222222222,6.47000000804663,0,0,69.1999999798834,23.4000000100583,29.2000071212634,2.21282197565564e-07
0,0,706.999999698251,0,43326.7256944445,6.30000000569969,0,0,69.9999999731779,23.4,35.3999997921288,1.59999994635582
0,0,702,0,43326.7291666666,6.23,0,0,70,23.2,53.6,1.6
0,0,700.000000938773,0,43326.7326388889,6.15000002413988,0,0,70.6999999195338,23.4000000201166,67.000002212822,1.6
0,0,713.999998122454,0,43326.7361111111,6.50999995172025,0,0,69.5000001609325,23.6999999597669,99.999995574356,1.6
0,0,690.000001609326,0,43326.7395833334,6.74999998390675,0,0,68.6000000603497,23.7999999932945,100,1.6
0,0,703.999999530613,0,43326.7430555555,7.22999998390674,0,0,67.1000000502914,24.199999986589,100,1.6
0,0,646.999999832362,0,43326.7465277778,7.01999999094754,0,0,67.3000000301749,23.7999999932945,100,1.6
0,0,642.000005129724,0,43326.75,6.75000002212822,0,0,68.1999999698252,23.6000000402331,100,1.6
0,0,692.999994870276,0,43326.7534722222,6.96999997787178,0,0,67.9000000301749,23.9999999597669,100,1.6
0,0,689.00000013411,0,43326.7569444445,6.79000000603497,0,0,68.1999999899417,23.7000000100583,100,1.6
0,0,679,0,43326.7604166666,6.57,0,0,68.9,23.5,100,1.6
0,0,646.000003151595,0,43326.7638888889,6.9099999845773,0,0,67.1000000737607,23.4,100,1.6
0,0,692.99999369681,0,43326.7673611111,6.6800000308454,0,0,68.1999998524785,23.4,100,1.6
0,0,658.000002346933,0,43326.7708333334,6.50000001206994,0,0,68.4999999798834,23.1000000201166,100,1.6
0,0,666.999999698251,0,43326.7743055555,6.5,0,0,68.3000000067055,23.0000000033528,100,1.6
0,0,711.999999932945,0,43326.7777777778,6.70999999329448,0,0,67.5000000201166,23.0999999932945,100,1.6
0,0,709.999995071442,0,43326.78125,6.50999999195338,0,0,68.1000000402331,22.9,100,1.6
0,0,661.000004928558,0,43326.7847222222,6.43000000804662,0,0,68.4999999597669,22.9,100,1.6
0,0,715.999998155981,0,43326.7881944445,6.41000000067055,0,0,68.4000000033528,22.8000000033528,100,1.6
0,0,711,0,43326.7916666666,6.21,0,0,68.7,22.4,100,1.6
0,0,655.999998927117,0,43326.7951388889,6.62999997518957,0,0,67.7000000737607,22.9999999731779,100,1.6
0,0,640.000002145767,0,43326.7986111111,6.26000004962086,0,0,68.7999998524785,22.6000000536442,100,1.6
0,0,692.999996446073,0,43326.8020833334,6.43999998793006,0,0,67.7000000737608,22.5000000067055,100,1.6
0,0,711.999999362975,0,43326.8055555555,6.41000000100583,0,0,67.5000000067055,22.3000000067055,100,1.6
0,0,674.000000268221,0,43326.8090277778,6.44999999564141,0,0,66.9000000033528,22.0999999899417,100,1.6
0,0,682.000001810491,0,43326.8125,6.3199999678135,0,0,67.0000001709908,21.8,100,1.6
0,0,699.999998189509,0,43326.8159722222,6.0000000321865,0,0,68.6999998290092,21.8,100,1.6
0,0,669.000001039356,0,43326.8194444445,6.15999999463558,0,0,68.4000000100583,22.0999999899417,100,1.6
0,0,633,0,43326.8229166666,6.37,0,0,67.7,22.3,89.9,1.6
0,0,716.000000938773,0,43326.8263888889,6.02000001743435,0,0,69.2999998860061,22.199999986589,89.9,1.6
0,0,729.999998122454,0,43326.8298611111,6.27999996513129,0,0,67.6000002279877,22.0000000268221,89.9,1.6
0,0,678.000003486872,0,43326.8333333334,6.19000000603497,0,0,68.5999999329448,22.2999999798834,79.200000717491,1.6
0,0,675.000000100583,0,43326.8368055555,6.14000000167638,0,0,68.5000000033528,22.1000000067055,79.2,1.6
0,0,733.999997418374,0,43326.8402777778,6.00999999564141,0,0,69.0000000100583,21.9999999932945,79.2,1.6
0,0,656.999998893589,0,43326.84375,5.88,0,0,69.3000000201166,21.8000000100583,79.2,1.6
0,0,646.000001106411,0,43326.8472222222,5.88,0,0,69.4999999798834,21.8999999899417,79.2,1.6
0,0,758.99999621138,0,43326.8506944445,5.64000000804663,0,0,70.3999999698252,21.7000000067055,79.2,1.6
0,0,722,0,43326.8541666666,5.56,0,0,70.8,21.7,79.2,1.6
0,0,672.000000067055,0,43326.8576388889,5.66999999463558,0,0,70.3999999932945,21.7999999798834,88.7,1.9
0,0,672.99999986589,0,43326.8611111111,5.59000001072883,0,0,70.300000013411,21.5000000402331,88.7,1.9
0,0,746.999995037913,0,43326.8645833334,5.45000000938773,0,0,71.1999999396503,21.5999999932945,88.7,1.9
0,0,694.000001776964,0,43326.8680555555,5.43000000067055,0,0,71.0000000067055,21.4000000067055,88.7,1.9
0,0,731.000001240522,0,43326.8715277778,5.36000000134111,0,0,71.1999999932945,21.3,88.7,1.9
0,0,767.999995674939,5.02914085376304e-07,43326.875,5.40000000603497,0,0,70.9999999497086,21.2999999899417,88.6999992758037,1.9
0,0,725.000004325061,4.99999949708591,43326.8784722222,5.45999999396503,0,0,70.5000000502914,21.2000000100583,81.5000007241963,1.9
0,0,672.000001776964,5,43326.8819444445,5.30000000536442,0,0,71.1999999765307,21.1000000033528,81.5,1.9
0,0,620,15,43326.8854166666,5.25,0,0,71.3,21,81.5,1.9
0,0,584.99999986589,65.0000023469324,43326.8888888889,5.32999998055399,0,0,71.0000001274049,21.100000013411,81.5,1.9
0,0,583.000000268221,99.9999953061352,43326.8923611111,5.04000003889202,0,0,72.8999997451902,21.2999999731779,81.5,1.9
0,0,604.999998524785,100,43326.8958333334,5.04,0,0,72.9,21.3,81.5,1.9
0,0,604.000000033528,100,43326.8993055555,5.04,0,0,73.3999999832362,21.5999999899417,81.5,2.09999999329448
0,0,605.000000201166,100,43326.9027777778,4.97999999329448,0,0,73.7000000301748,21.5999999966472,81.5,2.1
0,0,610.99999607727,100,43326.90625,4.77999999094755,0,0,74.6000000502914,21.5,81.5,2.1
0,0,572.00000392273,100,43326.9097222222,4.69000000905245,0,0,75.0999999497086,21.5,81.5,2.1
0,0,561.000000368804,99.8000000067055,43326.9131944445,4.52000000569969,0,0,75.9999999698251,21.5,93.3999996010214,2.1
0,0,566,99.8,43326.9166666666,4.51,0,0,76.2,21.6,93.4,2.1
0,0,560.000000067055,99.3,43326.9201388889,4.38999999061227,0,0,76.7000000402331,21.4999999932945,93.4,2.4
