2021-06-06_231308 CO2: 446.77ppm, temp: 26.54'C, rh: 75.21%
2021-06-06_232308 CO2: 445.14ppm, temp: 26.57'C, rh: 75.20%
2021-06-06_233309 CO2: 439.80ppm, temp: 26.59'C, rh: 75.23%
2021-06-06_234309 CO2: 439.49ppm, temp: 26.60'C, rh: 75.18%
2021-06-06_235309 CO2: 440.86ppm, temp: 26.60'C, rh: 75.10%
2021-06-07_000309 CO2: 443.54ppm, temp: 26.62'C, rh: 75.03%
2021-06-07_001309 CO2: 443.02ppm, temp: 25.46'C, rh: 53.75%
2021-06-07_002309 CO2: 444.81ppm, temp: 22.54'C, rh: 54.99%
2021-06-07_003309 CO2: 440.40ppm, temp: 20.37'C, rh: 64.61%
2021-06-07_004309 CO2: 438.93ppm, temp: 19.76'C, rh: 72.47%
2021-06-07_005309 CO2: 441.30ppm, temp: 19.95'C, rh: 72.49%
2021-06-07_010309 CO2: 445.69ppm, temp: 19.91'C, rh: 72.25%
2021-06-07_011309 CO2: 456.24ppm, temp: 19.43'C, rh: 76.72%
2021-06-07_012309 CO2: 457.57ppm, temp: 19.31'C, rh: 79.43%
2021-06-07_013310 CO2: 459.53ppm, temp: 19.34'C, rh: 79.94%
2021-06-07_014310 CO2: 457.03ppm, temp: 19.40'C, rh: 79.85%
2021-06-07_015310 CO2: 457.18ppm, temp: 19.40'C, rh: 79.91%
2021-06-07_020310 CO2: 456.66ppm, temp: 19.34'C, rh: 80.00%
2021-06-07_021310 CO2: 458.43ppm, temp: 19.31'C, rh: 80.22%
2021-06-07_022310 CO2: 460.19ppm, temp: 19.30'C, rh: 80.34%
2021-06-07_023310 CO2: 465.86ppm, temp: 19.23'C, rh: 80.47%
2021-06-07_024310 CO2: 460.20ppm, temp: 19.17'C, rh: 80.67%
2021-06-07_025310 CO2: 458.54ppm, temp: 19.10'C, rh: 81.05%
2021-06-07_030310 CO2: 456.87ppm, temp: 19.07'C, rh: 81.48%
2021-06-07_031310 CO2: 457.31ppm, temp: 19.02'C, rh: 81.48%
2021-06-07_032310 CO2: 463.41ppm, temp: 19.02'C, rh: 81.86%
2021-06-07_033310 CO2: 464.74ppm, temp: 19.05'C, rh: 81.90%
2021-06-07_034310 CO2: 463.87ppm, temp: 19.07'C, rh: 81.98%
2021-06-07_035311 CO2: 462.51ppm, temp: 19.10'C, rh: 81.92%
2021-06-07_040311 CO2: 458.16ppm, temp: 19.10'C, rh: 81.84%
2021-06-07_041311 CO2: 451.47ppm, temp: 19.05'C, rh: 81.93%
2021-06-07_042311 CO2: 447.25ppm, temp: 19.05'C, rh: 82.21%
2021-06-07_043311 CO2: 452.01ppm, temp: 19.06'C, rh: 82.15%
2021-06-07_044311 CO2: 442.94ppm, temp: 19.06'C, rh: 82.33%
2021-06-07_045311 CO2: 443.39ppm, temp: 19.06'C, rh: 82.25%
2021-06-07_050311 CO2: 446.62ppm, temp: 19.02'C, rh: 82.36%
2021-06-07_051311 CO2: 449.11ppm, temp: 18.99'C, rh: 82.85%
2021-06-07_052311 CO2: 445.32ppm, temp: 19.03'C, rh: 82.78%
2021-06-07_053311 CO2: 444.34ppm, temp: 19.06'C, rh: 82.93%
2021-06-07_054311 CO2: 456.50ppm, temp: 19.09'C, rh: 82.90%
2021-06-07_055312 CO2: 466.89ppm, temp: 19.16'C, rh: 82.73%
2021-06-07_060312 CO2: 462.61ppm, temp: 19.22'C, rh: 82.60%
2021-06-07_061312 CO2: 459.57ppm, temp: 19.26'C, rh: 82.51%
2021-06-07_062312 CO2: 456.93ppm, temp: 19.25'C, rh: 82.47%
2021-06-07_063312 CO2: 453.18ppm, temp: 19.23'C, rh: 82.46%
2021-06-07_064312 CO2: 448.95ppm, temp: 19.17'C, rh: 82.63%
2021-06-07_065312 CO2: 450.85ppm, temp: 19.16'C, rh: 82.78%
2021-06-07_070312 CO2: 450.88ppm, temp: 19.13'C, rh: 82.88%
2021-06-07_071312 CO2: 451.20ppm, temp: 19.16'C, rh: 82.84%
2021-06-07_072312 CO2: 451.06ppm, temp: 19.17'C, rh: 82.79%
2021-06-07_073312 CO2: 446.37ppm, temp: 19.11'C, rh: 82.95%
2021-06-07_074312 CO2: 451.88ppm, temp: 19.11'C, rh: 83.18%
2021-06-07_075313 CO2: 451.13ppm, temp: 19.11'C, rh: 83.26%
2021-06-07_080320 CO2: 451.20ppm, temp: 19.16'C, rh: 83.22%
2021-06-07_081327 CO2: 453.23ppm, temp: 19.17'C, rh: 83.17%
2021-06-07_082334 CO2: 447.21ppm, temp: 19.09'C, rh: 83.27%
2021-06-07_083342 CO2: 452.41ppm, temp: 19.05'C, rh: 83.38%
2021-06-07_084349 CO2: 455.28ppm, temp: 19.03'C, rh: 83.54%
2021-06-07_085356 CO2: 459.10ppm, temp: 19.07'C, rh: 83.45%
2021-06-07_090403 CO2: 461.26ppm, temp: 19.31'C, rh: 82.90%
2021-06-07_091410 CO2: 466.03ppm, temp: 22.91'C, rh: 95.23%
2021-06-07_092416 CO2: 459.37ppm, temp: 26.52'C, rh: 93.15%
2021-06-07_093423 CO2: 446.17ppm, temp: 25.54'C, rh: 90.07%
2021-06-07_094430 CO2: 445.03ppm, temp: 25.61'C, rh: 84.90%
2021-06-07_095436 CO2: 446.98ppm, temp: 25.89'C, rh: 83.97%
2021-06-07_100443 CO2: 443.91ppm, temp: 26.08'C, rh: 82.72%
2021-06-07_101450 CO2: 433.58ppm, temp: 26.18'C, rh: 81.88%
2021-06-07_102456 CO2: 434.05ppm, temp: 26.16'C, rh: 81.38%
2021-06-07_103503 CO2: 433.13ppm, temp: 26.16'C, rh: 81.22%
2021-06-07_104510 CO2: 452.87ppm, temp: 26.15'C, rh: 80.98%
2021-06-07_105516 CO2: 486.30ppm, temp: 26.16'C, rh: 80.94%
2021-06-07_110523 CO2: 499.30ppm, temp: 26.22'C, rh: 80.81%
2021-06-07_111530 CO2: 502.95ppm, temp: 26.25'C, rh: 80.61%
2021-06-07_112536 CO2: 513.65ppm, temp: 26.28'C, rh: 80.41%
2021-06-07_113543 CO2: 493.28ppm, temp: 26.26'C, rh: 80.35%
2021-06-07_114550 CO2: 472.97ppm, temp: 26.29'C, rh: 80.25%
2021-06-07_115556 CO2: 454.43ppm, temp: 26.31'C, rh: 80.12%
2021-06-07_120603 CO2: 436.59ppm, temp: 26.32'C, rh: 79.67%
2021-06-07_121609 CO2: 431.82ppm, temp: 26.29'C, rh: 79.74%
2021-06-07_122616 CO2: 426.11ppm, temp: 26.29'C, rh: 79.64%
2021-06-07_123623 CO2: 426.03ppm, temp: 26.28'C, rh: 79.64%
2021-06-07_124629 CO2: 425.38ppm, temp: 26.29'C, rh: 79.61%
2021-06-07_125636 CO2: 425.06ppm, temp: 26.28'C, rh: 79.62%
2021-06-07_130643 CO2: 419.96ppm, temp: 26.26'C, rh: 79.48%
2021-06-07_131649 CO2: 436.92ppm, temp: 26.25'C, rh: 79.60%
2021-06-07_132656 CO2: 479.60ppm, temp: 26.24'C, rh: 79.75%
2021-06-07_133703 CO2: 506.30ppm, temp: 26.50'C, rh: 78.17%
2021-06-07_134709 CO2: 517.68ppm, temp: 26.53'C, rh: 76.67%
2021-06-07_135716 CO2: 518.06ppm, temp: 26.40'C, rh: 77.33%
2021-06-07_140723 CO2: 587.58ppm, temp: 26.31'C, rh: 75.74%
2021-06-07_141729 CO2: 596.76ppm, temp: 26.64'C, rh: 80.83%
2021-06-07_142736 CO2: 587.83ppm, temp: 26.76'C, rh: 76.83%
2021-06-07_143743 CO2: 560.70ppm, temp: 26.56'C, rh: 77.12%
2021-06-07_144749 CO2: 538.62ppm, temp: 26.53'C, rh: 77.75%
2021-06-07_145756 CO2: 511.96ppm, temp: 26.60'C, rh: 75.92%
2021-06-07_150803 CO2: 488.26ppm, temp: 26.50'C, rh: 76.04%
2021-06-07_151809 CO2: 463.22ppm, temp: 26.49'C, rh: 76.33%
2021-06-07_152816 CO2: 440.04ppm, temp: 26.50'C, rh: 76.18%
2021-06-07_153822 CO2: 430.27ppm, temp: 26.43'C, rh: 76.12%
2021-06-07_154829 CO2: 425.65ppm, temp: 26.40'C, rh: 76.22%
2021-06-07_155836 CO2: 415.28ppm, temp: 26.35'C, rh: 76.84%
2021-06-07_160842 CO2: 411.81ppm, temp: 26.46'C, rh: 76.42%
2021-06-07_161849 CO2: 403.25ppm, temp: 26.52'C, rh: 75.86%
2021-06-07_162856 CO2: 393.85ppm, temp: 26.42'C, rh: 76.46%
2021-06-07_163902 CO2: 389.45ppm, temp: 26.47'C, rh: 77.40%
2021-06-07_164909 CO2: 392.65ppm, temp: 26.56'C, rh: 77.10%
2021-06-07_165916 CO2: 395.29ppm, temp: 26.60'C, rh: 76.66%
2021-06-07_170922 CO2: 391.92ppm, temp: 26.60'C, rh: 76.77%
2021-06-07_171929 CO2: 392.34ppm, temp: 26.59'C, rh: 76.65%
2021-06-07_172936 CO2: 390.34ppm, temp: 26.57'C, rh: 76.79%
2021-06-07_173942 CO2: 389.65ppm, temp: 26.59'C, rh: 76.63%
2021-06-07_174949 CO2: 387.55ppm, temp: 26.60'C, rh: 76.81%
2021-06-07_175956 CO2: 385.85ppm, temp: 26.60'C, rh: 76.72%
2021-06-07_181002 CO2: 391.63ppm, temp: 26.60'C, rh: 76.81%
2021-06-07_182009 CO2: 391.70ppm, temp: 26.62'C, rh: 76.67%
2021-06-07_183016 CO2: 385.75ppm, temp: 26.59'C, rh: 76.42%
2021-06-07_184022 CO2: 385.51ppm, temp: 26.57'C, rh: 76.60%
2021-06-07_185029 CO2: 385.07ppm, temp: 26.54'C, rh: 76.44%
2021-06-07_190036 CO2: 389.40ppm, temp: 26.53'C, rh: 76.63%
2021-06-07_191042 CO2: 386.82ppm, temp: 26.50'C, rh: 76.60%
2021-06-07_192049 CO2: 391.04ppm, temp: 26.53'C, rh: 76.71%
2021-06-07_193056 CO2: 394.45ppm, temp: 26.53'C, rh: 76.64%
2021-06-07_194102 CO2: 388.68ppm, temp: 26.54'C, rh: 76.56%
2021-06-07_195109 CO2: 385.69ppm, temp: 26.50'C, rh: 76.63%
2021-06-07_200116 CO2: 389.07ppm, temp: 26.56'C, rh: 76.53%
2021-06-07_201122 CO2: 392.11ppm, temp: 26.54'C, rh: 76.67%
2021-06-07_202129 CO2: 384.19ppm, temp: 26.57'C, rh: 76.54%
2021-06-07_203136 CO2: 388.64ppm, temp: 26.57'C, rh: 76.60%
2021-06-07_204142 CO2: 395.50ppm, temp: 26.60'C, rh: 76.61%
2021-06-07_205149 CO2: 397.80ppm, temp: 26.60'C, rh: 76.53%
2021-06-07_210149 CO2: 401.17ppm, temp: 26.63'C, rh: 76.73%
2021-06-07_211149 CO2: 400.44ppm, temp: 26.62'C, rh: 76.28%
2021-06-07_212149 CO2: 403.12ppm, temp: 26.62'C, rh: 76.30%
2021-06-07_213149 CO2: 407.13ppm, temp: 26.59'C, rh: 76.39%
2021-06-07_214149 CO2: 405.96ppm, temp: 26.56'C, rh: 76.34%
2021-06-07_215149 CO2: 406.48ppm, temp: 26.56'C, rh: 76.25%
2021-06-07_220149 CO2: 400.08ppm, temp: 26.54'C, rh: 76.41%
2021-06-07_221150 CO2: 403.19ppm, temp: 26.56'C, rh: 76.48%
2021-06-07_222150 CO2: 409.34ppm, temp: 26.62'C, rh: 76.60%
2021-06-07_223150 CO2: 408.76ppm, temp: 26.62'C, rh: 76.51%
2021-06-07_224150 CO2: 408.32ppm, temp: 26.52'C, rh: 76.40%
2021-06-07_225150 CO2: 403.11ppm, temp: 26.49'C, rh: 76.71%
2021-06-07_230150 CO2: 402.80ppm, temp: 26.47'C, rh: 76.87%
2021-06-07_231150 CO2: 404.38ppm, temp: 26.47'C, rh: 76.79%
2021-06-07_232150 CO2: 410.42ppm, temp: 26.46'C, rh: 76.85%
2021-06-07_233150 CO2: 407.55ppm, temp: 26.47'C, rh: 77.22%
2021-06-07_234150 CO2: 405.55ppm, temp: 26.53'C, rh: 77.28%
2021-06-07_235150 CO2: 410.15ppm, temp: 26.53'C, rh: 77.17%
2021-06-08_000150 CO2: 405.88ppm, temp: 26.56'C, rh: 77.06%
2021-06-08_001150 CO2: 405.85ppm, temp: 26.56'C, rh: 77.12%
2021-06-08_002150 CO2: 404.70ppm, temp: 26.56'C, rh: 77.13%
2021-06-08_003151 CO2: 403.67ppm, temp: 26.54'C, rh: 76.98%
2021-06-08_004151 CO2: 405.99ppm, temp: 26.57'C, rh: 77.19%
2021-06-08_005151 CO2: 409.14ppm, temp: 26.59'C, rh: 77.29%
2021-06-08_010151 CO2: 407.37ppm, temp: 26.52'C, rh: 77.02%
2021-06-08_011151 CO2: 419.56ppm, temp: 25.15'C, rh: 59.20%
2021-06-08_012151 CO2: 425.62ppm, temp: 22.03'C, rh: 59.39%
2021-06-08_013151 CO2: 422.99ppm, temp: 19.61'C, rh: 70.89%
2021-06-08_014151 CO2: 424.25ppm, temp: 19.19'C, rh: 79.56%
2021-06-08_015151 CO2: 423.30ppm, temp: 19.38'C, rh: 79.51%
2021-06-08_020151 CO2: 431.02ppm, temp: 19.41'C, rh: 79.01%
2021-06-08_021151 CO2: 428.67ppm, temp: 19.43'C, rh: 79.43%
2021-06-08_022151 CO2: 430.33ppm, temp: 19.46'C, rh: 79.75%
2021-06-08_023152 CO2: 426.71ppm, temp: 19.47'C, rh: 79.81%
2021-06-08_024152 CO2: 430.52ppm, temp: 19.36'C, rh: 80.51%
2021-06-08_025152 CO2: 433.82ppm, temp: 19.27'C, rh: 80.71%
2021-06-08_030152 CO2: 433.30ppm, temp: 19.19'C, rh: 81.05%
2021-06-08_031152 CO2: 432.57ppm, temp: 19.29'C, rh: 81.11%
2021-06-08_032152 CO2: 431.32ppm, temp: 19.40'C, rh: 81.00%
2021-06-08_033152 CO2: 428.96ppm, temp: 19.43'C, rh: 80.79%
2021-06-08_034152 CO2: 437.89ppm, temp: 19.41'C, rh: 80.86%
2021-06-08_035152 CO2: 439.32ppm, temp: 19.37'C, rh: 80.88%
2021-06-08_040152 CO2: 433.08ppm, temp: 19.34'C, rh: 81.14%
2021-06-08_041152 CO2: 435.93ppm, temp: 19.41'C, rh: 81.08%
2021-06-08_042152 CO2: 444.11ppm, temp: 19.43'C, rh: 81.03%
2021-06-08_043153 CO2: 441.91ppm, temp: 19.38'C, rh: 81.21%
2021-06-08_044153 CO2: 442.07ppm, temp: 19.34'C, rh: 81.46%
2021-06-08_045153 CO2: 440.11ppm, temp: 19.37'C, rh: 81.24%
2021-06-08_050153 CO2: 441.54ppm, temp: 19.29'C, rh: 81.60%
2021-06-08_051153 CO2: 445.03ppm, temp: 19.25'C, rh: 81.75%
2021-06-08_052153 CO2: 451.97ppm, temp: 19.25'C, rh: 81.74%
2021-06-08_053153 CO2: 454.08ppm, temp: 19.19'C, rh: 81.92%
2021-06-08_054153 CO2: 451.66ppm, temp: 19.17'C, rh: 82.17%
2021-06-08_055153 CO2: 453.30ppm, temp: 19.25'C, rh: 82.19%
2021-06-08_060153 CO2: 457.84ppm, temp: 19.25'C, rh: 82.28%
2021-06-08_061153 CO2: 458.45ppm, temp: 19.26'C, rh: 82.33%
2021-06-08_062153 CO2: 458.53ppm, temp: 19.27'C, rh: 82.27%
2021-06-08_063153 CO2: 462.27ppm, temp: 19.26'C, rh: 82.42%
2021-06-08_064154 CO2: 456.21ppm, temp: 19.25'C, rh: 82.43%
2021-06-08_065154 CO2: 457.59ppm, temp: 19.26'C, rh: 82.41%
2021-06-08_070154 CO2: 447.64ppm, temp: 19.30'C, rh: 82.23%
2021-06-08_071154 CO2: 452.55ppm, temp: 19.22'C, rh: 82.41%
2021-06-08_072154 CO2: 453.45ppm, temp: 19.13'C, rh: 82.61%
2021-06-08_073154 CO2: 449.73ppm, temp: 19.13'C, rh: 82.67%
2021-06-08_074154 CO2: 451.55ppm, temp: 19.14'C, rh: 82.49%
2021-06-08_075154 CO2: 448.57ppm, temp: 19.11'C, rh: 82.79%
2021-06-08_080201 CO2: 444.24ppm, temp: 19.07'C, rh: 82.78%
2021-06-08_081209 CO2: 442.28ppm, temp: 19.09'C, rh: 82.90%
2021-06-08_082216 CO2: 445.31ppm, temp: 19.06'C, rh: 82.90%
2021-06-08_083223 CO2: 455.47ppm, temp: 19.06'C, rh: 83.06%
2021-06-08_084230 CO2: 449.72ppm, temp: 19.05'C, rh: 83.17%
2021-06-08_085238 CO2: 448.26ppm, temp: 19.03'C, rh: 83.19%
2021-06-08_090244 CO2: 444.54ppm, temp: 19.20'C, rh: 83.22%
2021-06-08_091251 CO2: 435.14ppm, temp: 22.31'C, rh: 95.24%
2021-06-08_092258 CO2: 431.73ppm, temp: 26.38'C, rh: 93.93%
2021-06-08_093304 CO2: 426.81ppm, temp: 25.50'C, rh: 91.58%
2021-06-08_094311 CO2: 426.07ppm, temp: 25.56'C, rh: 86.00%
2021-06-08_095318 CO2: 425.54ppm, temp: 25.88'C, rh: 84.84%
2021-06-08_100324 CO2: 418.53ppm, temp: 26.24'C, rh: 82.74%
2021-06-08_101331 CO2: 417.77ppm, temp: 26.49'C, rh: 79.51%
